pathway	pval	padj	ES	NES	nMoreExtreme	size	leadingEdge
GO_NEGATIVE_REGULATION_OF_CELL_MOTILITY	0.00101729399796541	0.0574801489705572	0.519228216159863	1.72425939196074	0	212	DPYSL3 IL33 IGFBP3 CCL2 SEMA3A CDH1 THBS1 RIPOR2 IGFBP5 PADI2 NOTCH1 DNAJA4 PHLDB2 ADAMTS9 SULF1 JAG1 SRGAP3 MCC PPARG CYP1B1 ABR MMP28 CXCL12 RHOB DLG5 VCL PLCB1 CCN3 FGF2 RAP2A NRG1 PTEN DLC1 COL3A1 ADGRG1 NAV3 RAP2C MEF2C RAP2B BCL2 NEXMIF MCTP1 ABHD2 MECP2 LRCH1 NR2F2 SEMA6D ARID2 RNF20 PTPRR PTPRM SEPTIN7 GREM1 SPRED1
GO_REGULATION_OF_BRANCHING_MORPHOGENESIS_OF_A_NERVE	0.00720720720720721	0.109255131768968	0.939777479733437	1.58535885454794	3	4	RTN4 LRRK2 SHOX2
GO_NEGATIVE_REGULATION_OF_FATTY_ACID_TRANSPORT	0.00330578512396694	0.0799250905833978	0.8851059079954	1.66444560848839	1	6	THBS1 AKT2 PLA2R1
GO_NEGATIVE_REGULATION_OF_FEEDING_BEHAVIOR	0.0162162162162162	0.159609756097561	0.918320796425057	1.54916247444121	8	4	CCK NPY2R
GO_REGULATION_OF_NMDA_RECEPTOR_ACTIVITY	0.0191518467852257	0.17456644801869	0.60929577619848	1.5470431335728	13	25	CCL2 RASGRF1 PTK2B MEF2C DLG1 APP
GO_REGULATION_OF_T_HELPER_17_TYPE_IMMUNE_RESPONSE	0.0418006430868167	0.255034080163765	-0.548620929024849	-1.50292755466738	12	16	NFKBIZ ZC3H12A ZBTB7B NFKBID NLRP3 SMAD7 LOXL3
GO_REGULATION_OF_LAMELLIPODIUM_MORPHOGENESIS	0.00777604976671851	0.111354380551554	0.776050843625809	1.63393496407541	4	10	PDPN CD44 ENPP2
GO_NEGATIVE_REGULATION_OF_LYMPHOCYTE_MIGRATION	0.00307692307692308	0.0776934685564127	0.868189364180859	1.79484728362902	1	9	CCL2 RIPOR2 PADI2 LRCH1
GO_NEGATIVE_REGULATION_OF_CAMP_DEPENDENT_PROTEIN_KINASE_ACTIVITY	0.0299212598425197	0.214718081820424	0.784994947822239	1.57059580378404	18	8	PRKAR2B PKIA PRKAR2A SIRT1
GO_NEGATIVE_REGULATION_OF_INTERLEUKIN_8_SECRETION	0.00330578512396694	0.0799250905833978	0.891154860193601	1.67582069008179	1	6	ANXA1 PTPN22 ANXA4
GO_REGULATION_OF_ENTRY_OF_BACTERIUM_INTO_HOST_CELL	0.0246478873239437	0.196094576495542	0.869736201852652	1.54231222581403	13	5	CAV1 FUCA2 EXOC2 ITGAV
GO_REGULATION_OF_THYROID_HORMONE_GENERATION	0.0197802197802198	0.176997746055597	-0.903616801602759	-1.5266662429654	8	3	PAX8
GO_REGULATION_OF_INTERLEUKIN_1_MEDIATED_SIGNALING_PATHWAY	0.0123239436619718	0.139048081593006	0.915616372918791	1.62367200893794	6	5	IL1RN IL1R1 OTUD4 VRK2
GO_NEGATIVE_REGULATION_OF_INTERLEUKIN_1_MEDIATED_SIGNALING_PATHWAY	0.0329067641681901	0.226978430574568	0.90781385593863	1.42676789042388	17	3	IL1RN OTUD4
GO_NEGATIVE_REGULATION_OF_ENDOTHELIAL_CELL_CHEMOTAXIS	0.0036563071297989	0.0834658390374559	0.982806021912358	1.54462951342591	1	3	THBS1 NOTCH1 CXCL13
GO_REGULATION_OF_T_CELL_ACTIVATION_VIA_T_CELL_RECEPTOR_CONTACT_WITH_ANTIGEN_BOUND_TO_MHC_MOLECULE_ON_ANTIGEN_PRESENTING_CELL	0.0237659963436929	0.193711018441101	0.925665669135822	1.4548247367575	12	3	HAVCR2 LGALS3
GO_NEGATIVE_REGULATION_OF_DENDRITIC_CELL_DIFFERENTIATION	0.0036563071297989	0.0834658390374559	0.980529345032817	1.54105136858118	1	3	TMEM176B TMEM176A
GO_REGULATION_OF_PHOSPHATIDYLCHOLINE_BIOSYNTHETIC_PROCESS	0.0492957746478873	0.276401931659791	0.826724719331943	1.46603951783572	27	5	RAB38 CAPN2 ACSL3 LPCAT1
GO_REGULATION_OF_UNSATURATED_FATTY_ACID_BIOSYNTHETIC_PROCESS	0.0393700787401575	0.249005601103986	0.768733381656897	1.53806011976073	24	8	ANXA1 ABCD1 SIRT1
GO_POSITIVE_REGULATION_OF_UNSATURATED_FATTY_ACID_BIOSYNTHETIC_PROCESS	0.0369718309859155	0.241864361644158	0.851292373482398	1.50960559370459	20	5	ANXA1 ABCD1
GO_MITOCHONDRIAL_PROTON_TRANSPORTING_ATP_SYNTHASE_COMPLEX_COUPLING_FACTOR_F_O	0.00503778337531486	0.0951993017166133	-0.873028554359203	-1.81623075137378	1	6	ATP5MF ATP5ME ATP5MC3 ATP5PB ATP5PD
GO_TRANSCRIPTION_FACTOR_TFIIH_CORE_COMPLEX	0.0100755667506297	0.12663478005657	-0.815796303168841	-1.69716594637598	3	6	GTF2H4 GTF2H3 ERCC3 GTF2H5
GO_PAM_COMPLEX_TIM23_ASSOCIATED_IMPORT_MOTOR	0.0380313199105145	0.245118474222988	-0.817586101798232	-1.48943169147856	16	4	DNAJC15 GRPEL1 GRPEL2 DNAJC19
GO_FIBRILLAR_COLLAGEN_TRIMER	0.0015552099533437	0.0603396873597699	0.90834702077513	1.91247773125783	0	10	COL5A1 COL11A1 COL5A3 COL27A1 COL3A1 COL1A1
GO_COLLAGEN_TYPE_IV_TRIMER	0.00162337662337662	0.0622463474025974	0.942477389341204	1.82031436331903	0	7	COL4A2 COL4A1 COL4A3 COL4A4 COL4A5
GO_FACIT_COLLAGEN_TRIMER	0.00720720720720721	0.109255131768968	0.939432205028062	1.58477639292992	3	4	COL12A1 COL16A1 COL5A3
GO_RNA_POLYMERASE_II_CORE_COMPLEX	0.00298507462686567	0.0776934685564127	-0.723903926801373	-1.87518615829675	0	13	POLR2J ZNF768 POLR2I POLR2D POLR2H POLR2C POLR2G POLR2L POLR2E POLR2A POLR2B POLR2F POLR2K
GO_U4_SNRNP	0.00278551532033426	0.0773437130655404	-0.796670873307355	-1.95099156043511	0	10	SNRPF SNRPD2 SNRPD1 SNRPG SNRPD3 DDX39B SNRPB
GO_U6_SNRNP	0.0217983651226158	0.186225197601042	-0.743076261871324	-1.69027711345755	7	8	LSM3 LSM4 LSM2 DDX39B
GO_RNA_POLYMERASE_I_COMPLEX	0.0208955223880597	0.181513670585127	-0.652554298049869	-1.69036351639507	6	13	POLR1C ZNRD1 POLR2H POLR1A POLR1B POLR2L POLR2E POLR2F POLR1D POLR1E POLR2K
GO_TIM23_MITOCHONDRIAL_IMPORT_INNER_MEMBRANE_TRANSLOCASE_COMPLEX	0.00835654596100279	0.115858552476276	-0.745176283798011	-1.82488489216478	2	10	TIMM50 DNAJC15 GRPEL1 TIMM17A ROMO1 GRPEL2 TIMM10 DNAJC19
GO_PROTEASOME_CORE_COMPLEX	0.00316455696202532	0.0785766127310763	-0.629261518617921	-1.8370833501488	0	18	PSMB10 PSMB8 PSMB5 PSMA7 PSMB1 PSMB2 PSMB6 PSMB4 PSMA6 PSMB7
GO_CAVEOLA	0.00229621125143513	0.0713486167846603	0.534988032941184	1.63979368974744	1	73	CAVIN3 CDH1 CAV1 CAVIN2 F2R CAV2 LRRK2 ATP2B4 DLC1 ASAH2 IRS1 CTNNB1 PACSIN2 EHD2 MAPK3 LRP8 TFPI AKAP6 SPRED1
GO_CLATHRIN_COATED_PIT	0.0423031727379554	0.256426332288401	0.469068678481302	1.40016182951583	35	61	DAB2 ACKR3 OCRL MYO6 CLTC LRP12 APP AP2A2 DNM1L EPN3 ARRB1 AP2B1 FCHO2 CEMIP TFRC VLDLR CLTB SH3BP4 AP1S2 FNBP1 LRP1 CUBN LDLR EPS15
GO_RNA_POLYMERASE_II_HOLOENZYME	0.00746268656716418	0.109825684172839	-0.488219597090872	-1.88160639366051	0	70	GTF2H4 POLR2J ERCC1 TAF8 TADA3 ZNF768 GTF2H3 ERCC3 TP53 POLR2I POLR2D GTF2H5 POLR2H TBP PAF1 POLR2C RPRD1A TAF5L TAF6 TAF10 TAF6L GTF2F1 GTF2F2 POLR2G TAF4B SETD5 TAF3 ERCC2 POLR2L
GO_PROTEASOME_CORE_COMPLEX_BETA_SUBUNIT_COMPLEX	0.00578034682080925	0.100392221034707	-0.754677013520269	-1.88497179681023	1	11	PSMB10 PSMB8 PSMB5 PSMB1 PSMB2 PSMB6 PSMB4 PSMB7
GO_HEMIDESMOSOME	0.0113636363636364	0.134392113910186	0.834481364585614	1.61172929033243	6	7	ITGB4 PLEC DST ERBIN ITGA6
GO_CLEAVAGE_FURROW	0.0373044524669073	0.242719532123506	0.494965619585619	1.43471977927859	30	51	MYLK MYH9 RHOB SEPTIN6 LIMA1 PDXP PSTPIP1 ITGB1 KATNBL1 RALA RAB11FIP3 MYH10 SEPTIN7 RAB21 SPIRE1 NF2 PKN2
GO_SEPTIN_CYTOSKELETON	0.0076219512195122	0.110676143743686	0.775774375212793	1.67166632168138	4	11	SEPTIN6 MAPK6 SEPTIN8 SEPTIN9 SEPTIN7 TMEM250
GO_GROWTH_CONE_MEMBRANE	0.0363636363636364	0.238919313618109	0.81284284987331	1.52855460532057	21	6	GAP43 NECTIN1 EXOC7
GO_KAINATE_SELECTIVE_GLUTAMATE_RECEPTOR_COMPLEX	0.010989010989011	0.131198055893074	-0.922690725290003	-1.55889175643811	4	3	GRIK5 GRIK4
GO_PARANODAL_JUNCTION	0.0155440414507772	0.157137292359247	-0.773072151543489	-1.67997428137592	5	7	AKR1B1 MARVELD2 CNTNAP1 SIRT2
GO_PICLN_SM_PROTEIN_COMPLEX	0.00755667506297229	0.110676143743686	-0.844200941932568	-1.75625837599555	2	6	SNRPF SNRPD2 SNRPD1 SNRPD3
GO_SPECIFIC_GRANULE_MEMBRANE	0.0115340253748558	0.135545475258394	0.498770465340772	1.51667444736139	9	68	PLAU PGRMC1 CD53 CKAP4 ADAM10 TMEM30A CD47 ATP8A1 MOSPD2 RAP2B ITGAV RAP1A C3AR1 ANO6 PLD1 SCAMP1 ADAM8 SLC44A2
GO_SPECIFIC_GRANULE_LUMEN	0.0105263157894737	0.129644059961698	-0.419884058796738	-1.46606975687609	1	43	LCN2 ARG1 LTF NEU1 CTSZ B2M RAB27A ILF2 PDXK
GO_ENDOLYSOSOME_LUMEN	0.0246085011185682	0.196069031639501	-0.828332705114374	-1.50900923997114	10	4	CTSB LGMN
GO_POLYSOMAL_RIBOSOME	0.0117647058823529	0.136327825138378	-0.508899137357189	-1.61358841433716	2	26	RPL36 RPL32 RPL41 RPS21 RPL11 RPL18 RPS28 RPS23 RPL10A RPL6 RPS26 RPL18A RPL19 BTF3
GO_PROTON_TRANSPORTING_ATP_SYNTHASE_COMPLEX_CATALYTIC_CORE_F_1	0.00691244239631337	0.109213498147509	-0.865427112702888	-1.72551276228223	2	5	ATP5F1E ATP5F1D ATP5F1B ATP5F1A ATP5F1C
GO_RESPIRATORY_CHAIN_COMPLEX_IV	0.0153374233128834	0.155689914414957	-0.654898125956612	-1.72169439146889	4	14	COX8A COX6A1 COX4I1 COX6B1 NDUFA4
GO_COLLAGEN_CONTAINING_EXTRACELLULAR_MATRIX	0.00101214574898785	0.0574801489705572	0.590622035210163	1.98667553140939	0	277	SPARC COL5A1 S100A4 LOXL2 ANXA1 SMOC2 SDC3 CTSC NCAM1 TIMP3 THBS1 SDC2 FBN1 COL4A2 WNT5A LGALS3BP VCAN ADAMTS9 SULF1 TIMP2 NTN1 ANGPTL2 COL4A1 ADAMTSL4 COL12A1 NPNT MMP28 NDP SEMA3B MATN2 CXCL12 CCDC80 COL4A3 COL4A4 COL11A1 EFEMP1 COL6A2 COL16A1 CCN3 COL4A5 COL5A3 GPC6 COL27A1 ITIH2 ACAN TGFBI P3H2 CDON ECM1 CTSH COL3A1 LGALS3 GPC4 DST ERBIN COL18A1 FGF10 COL1A1 CASK EDIL3 PCOLCE DLG1 ADAMTS5 LAMA4 NAV2 SCARA3 MEGF9 NID1 SOD3 NTN4 CCN2 ANXA2 ITGA6 ANXA6
GO_ELONGIN_COMPLEX	0.00879120879120879	0.120094590744719	-0.927160107172372	-1.56644280510678	3	3	ELOB EPOP
GO_RESPIRASOME	0.0078740157480315	0.111692685813117	-0.596922107458887	-2.39455258647468	0	77	COX8A COX6A1 NDUFA3 NDUFS3 NDUFC1 COX4I1 NDUFA2 NDUFB10 NDUFA13 NDUFV3 COX6B1 NDUFB7 NDUFS5 NDUFA12 NDUFS2 COX7A2 NDUFA9 NDUFB2 UQCRC1 OXA1L NDUFS7 NDUFA1 COX7A2L NDUFS8 NDUFS6 DMAC2 COX7A1 NDUFA4 SDHB BCS1L UQCRQ STMP1 CYC1 NDUFB6 NDUFV1 NDUFA8 NDUFB3 UQCR10 COX5A NDUFA10 NDUFV2 NDUFB1 WDR93
GO_U2_TYPE_CATALYTIC_STEP_2_SPLICEOSOME	0.00389105058365759	0.0872021747241618	-0.649929415402822	-2.08556767235486	0	28	SNRPF SNRPD2 SNRPD1 SNRPG PPIL1 XAB2 PPIE SNRPD3 SNRPB PLRG1 BUD31 SRRM2 SNRNP40 PRPF19 SNRPA1 RBM22
GO_DENDRITIC_TREE	0.00200601805416249	0.0704383019030397	0.395470495464491	1.35206410711011	1	490	CCK SEMA3A MLPH PTK2B NGF GAP43 MAP2 ANK3 BACE1 HTR1B ARHGAP32 MAP6 P2RY1 IGF2BP1 ABR SLC1A4 FZD4 NDFIP1 SYNPO KIRREL3 OPHN1 NECTIN1 SLC8A1 ADAM10 EPHA7 EEF2K ANXA3 ROR2 CCN3 SAMD4A NIN FMR1 UNC5C MAP1B PTEN PRKAR2B PTK2 LRRK2 TTLL7 LYNX1 PAK1 VSTM5 BNIP3 MAP1A BDNF PALMD SLC9A6 SNAP47 BSN MAGEE1 ADCY9 FLNA ASAP1 IGSF9B MINK1 ITGB1 KCNIP1 PPP1R1B NEDD4 MPDZ ABHD17C NECTIN3 DHX36 SIPA1L1 ERO1A CANX LPAR1 CNNM1 CAPN2 LRP8 KIF1C APP PURA PLK2 CDKL5 NSF MYH10 TIAM1 COBL ARRB1 SYT7 ABHD17B RGS10 DNM1 XRN1 WLS SACS MAP2K4 GPHN PRNP UHMK1 L1CAM ABHD13 MOB4 ELK1 SYN1 HSP90AA1 NPTN ATXN10 FARP1 KCNE3 ZDHHC5 YKT6 GSK3B KIF1B MAPK1 NUMA1 C9orf72 KLHL1 STRN3 ARHGAP44 TMEM185A SYAP1 GRIPAP1 BRD1 FEZ1 RBM3 AMFR DLG3 DICER1 PRKAA1 CLSTN1
GO_CARDIAC_MYOFIBRIL	0.00518134715025907	0.0958002482842621	-0.832126919229856	-1.80830705174884	1	7	TNNT2 CRYAB
GO_TRANSCRIPTIONAL_PREINITIATION_COMPLEX	0.038860103626943	0.247925296231616	-0.723974383429977	-1.5732792108848	14	7	GTF2H3 ERCC3 TBP GTF2F2
GO_CYTOPLASMIC_SIDE_OF_ROUGH_ENDOPLASMIC_RETICULUM_MEMBRANE	0.0178970917225951	0.169083592251197	-0.86498259034254	-1.5757759088612	7	4	RPS28 RPS26
GO_CYTOPLASMIC_SIDE_OF_LYSOSOMAL_MEMBRANE	0.0351648351648352	0.234177762535972	-0.869114034905561	-1.46837360264254	15	3	CDIP1 LITAF
GO_BASEMENT_MEMBRANE_COLLAGEN_TRIMER	0.00153846153846154	0.0603396873597699	0.918135680712464	1.89810357108493	0	9	COL4A2 COL4A1 COL4A3 COL4A4 COL4A5
GO_PHOTORECEPTOR_RIBBON_SYNAPSE	0.0380165289256198	0.245118474222988	0.811743637874567	1.5264875322533	22	6	CACNB2 DNM1 SH3GL2
GO_HIPPOCAMPAL_MOSSY_FIBER_TO_CA3_SYNAPSE	0.0253671562082777	0.199682442133484	0.566257770279958	1.49761964313331	18	31	BACE1 NECTIN1 EPHA7 VAMP7 SNAP47 SLC6A9 NECTIN3 YWHAZ SYT7 RAPGEF4
GO_RESPIRATORY_CHAIN_COMPLEX	0.00746268656716418	0.109825684172839	-0.609907229485507	-2.34003382638883	0	67	COX8A COX6A1 NDUFA3 NDUFS3 NDUFC1 COX4I1 NDUFA2 NDUFB10 NDUFA13 NDUFV3 COX6B1 NDUFB7 NDUFS5 NDUFA12 NDUFS2 NDUFA9 NDUFB2 UQCRC1 NDUFS7 NDUFA1 NDUFS8 NDUFS6 DMAC2 NDUFA4 SDHB BCS1L UQCRQ CYC1 NDUFB6 NDUFV1 NDUFA8 NDUFB3 UQCR10 COX5A NDUFA10 NDUFV2 NDUFB1 WDR93 SDHC
GO_GLUTAMATERGIC_SYNAPSE	0.00101112234580384	0.0574801489705572	0.456816247342577	1.53931917419686	0	287	SPARC PAK3 CDH1 PTK2B WNT5A SLC6A17 NPTXR ADGRL3 P2RY1 ABR FZD4 SYNPO OPHN1 ADAM10 EPHA7 MYO5A PLCB1 GPC6 NRG1 ACAN PRKAR2B LRRK2 ATP2B4 CNKSR2 SNAP47 BSN FLNA ITGB1 PPP1R1B NEDD4 GPC4 ERBIN EFNB2 TANC2 ABHD17C PACSIN2 RAP1A SPTBN1 DLG1 YWHAZ CANX NRCAM PPP3CC PPP3CB PURA CDKL5 DYNLL2 ATP2B1 ADGRA1 IL1RAP MYH10 PPM1H TIAM1 USP46 SYT7 ATAD1 AP2B1 ABHD17B DNM1 DGKE ERC2 PRKCI CHMP2B FBXO45 ARHGAP22 NPTN VPS35 ACTN1 NRP1 GSK3B PAK2 LIN7C ARHGAP44 NPTX1 GRIPAP1 CDH11
GO_GABA_ERGIC_SYNAPSE	0.0428396572827417	0.257510150574031	0.493507143336781	1.40472033833226	34	45	GAP43 SLC6A17 PLCB1 NRG1 ACAN BSN IGSF9B ATP2B1 SYT7 ERC2 NPTN CLSTN1 DAG1 CDH10
GO_NEURON_TO_NEURON_SYNAPSE	0.00506072874493927	0.0951993017166133	0.41242116921322	1.39058842349011	4	294	PAK3 PTK2B GAP43 MAP2 INSYN1 BACE1 ARHGAP32 P2RY1 ADD2 ABR SYNPO NECTIN1 ADAM10 SLC16A3 EPHA7 EEF2K RTN4 DLG5 FMR1 ACTR2 VAMP7 MAP1B CNKSR2 BNIP3 PSD3 SNAP47 BSN IGSF9B MINK1 EFNB2 TANC2 SLC6A9 MPDZ ABHD17C NECTIN3 CTNNB1 SPTBN1 DLG1 SIPA1L1 YWHAZ NRCAM LRP8 CDKL5 NSF DYNLL2 MAP4 ADGRA1 IGSF11 TIAM1 ARRB1 SYT7 ABHD17B DNM1 PALM GPHN PRNP CHMP2B FBXO45 RAPGEF4 SYN1 NPTN BAALC ADGRL1 CDH2 ADD3 VPS35 SLC30A1 SYNJ2BP MAPK1 PAK2 HNRNPA3 LIN7C ARHGAP44 DLG3 EIF3A PCLO CLSTN1 INPP4A PJA2
GO_INTRINSIC_COMPONENT_OF_SYNAPTIC_MEMBRANE	0.0228260869565217	0.190826734405578	0.442083335853248	1.40960940425188	20	104	HTR1B P2RY1 NECTIN1 SLC8A1 SLC16A3 EPHA7 ATP2B4 ITGB1 GPC4 EFNB2 SLC6A9 NECTIN3 CANX NRCAM DAGLA ATP2B1 SYT7 ABHD17B NPTN CDH2 SLC30A1 NRP1
GO_REGION_OF_CYTOSOL	0.0285714285714286	0.21102870041922	0.621049113206527	1.52576073647167	19	20	PTEN LRRK2 NEDD4 PPP3CC PRKCB FBXO45 DAG1 HOMER1 STXBP5 NCS1
GO_SM_LIKE_PROTEIN_FAMILY_COMPLEX	0.0149253731343284	0.15341095569274	-0.427263095978189	-1.63928225313869	1	67	LSM3 LSM4 SNRPF SNRPD2 SNRPD1 LSM2 PRPF40B SNRPG SNRPC SNRPD3 DDX39B SART3 SNRPB LUC7L SNRNP200 SF3A2 SNRPA LSM1 USP39 PRPF3 SNRNP40 SF3A1 SNRPA1 SF3B5 SF3B2 SNRNP70 PRPF31 CD2BP2 LSM10 SNRPN PRPF6
GO_DISTAL_AXON	0.00812182741116751	0.113728755874494	0.410406053555632	1.3708025972956	7	236	DPYSL3 CCK RASGRF1 PTK2B GAP43 MAP2 TIMP2 HTR1B IGF2BP1 TIAM2 USP9X OPHN1 NECTIN1 MYO5A SEPTIN6 NIN FMR1 BLVRB UNC5C MAP1B LRRK2 STMN2 ACTG1 SLC9A6 TMOD2 OLFM1 DOCK7 PALLD MYO9A PTPRN PRKCB APP CDKL5 MYH10 ACAP3 TIAM1 COBL SYT7 RGS10 NGEF ERC2 EXOC3 L1CAM GLUL ELK1 HSP90AA1 ADGRL1 PAFAH1B1 APBB2 NRP1 NEFL PTBP2 C9orf72 SYAP1 FEZ1 AMFR DLG3 DICER1 LRP1 KLC1 WHRN ITGA3 ABI1 MAP3K12 CBL ZPR1 EXOC8 FXR1 EXOC7 UNC13A SETX SHANK2 NCS1
GO_LSM1_7_PAT1_COMPLEX	0.0161290322580645	0.159278250146038	-0.832866924634436	-1.66059334939377	6	5	LSM3 LSM2 LSM1
GO_ADENYL_NUCLEOTIDE_EXCHANGE_FACTOR_ACTIVITY	0.0170454545454545	0.164962660308591	-0.730369359292637	-1.72265680522691	5	9	HSPH1 BAG1 BAG3 GRPEL1 HSPBP1 GRPEL2 PFN1
GO_RNA_POLYMERASE_I_ACTIVITY	0.0208955223880597	0.181513670585127	-0.652554298049869	-1.69036351639507	6	13	POLR1C ZNRD1 POLR2H POLR1A POLR1B POLR2L POLR2E POLR2F POLR1D POLR1E POLR2K
GO_RNA_POLYMERASE_II_ACTIVITY	0.0198863636363636	0.177278194565347	-0.723683207561552	-1.70688677786502	6	9	POLR2J POLR2H POLR2C POLR2L POLR2E POLR2A POLR2B POLR2F POLR2K
GO_N_ACETYLGLUCOSAMINE_6_O_SULFOTRANSFERASE_ACTIVITY	0.0158450704225352	0.157903767784371	0.885088617511407	1.56953682370456	8	5	CHST7 CHST2 CHST1
GO_RETINAL_DEHYDROGENASE_ACTIVITY	0.00223713646532438	0.0713486167846603	-0.970171462905723	-1.7674029925921	0	4	AKR1B1 ALDH1A3
GO_G_QUADRUPLEX_RNA_BINDING	0.0264084507042254	0.202809917355372	0.867523497284627	1.53838841385805	14	5	FMR1 DHX36 AFF2 XRN1
GO_NADH_DEHYDROGENASE_ACTIVITY	0.00505050505050505	0.0951993017166133	-0.657018902396524	-2.27631334605751	0	41	NDUFA3 NDUFS3 NDUFC1 NDUFA2 NDUFB10 NDUFA13 NDUFV3 NDUFB7 NDUFS5 NDUFA12 NDUFS2 NDUFA9 NDUFB2 NDUFS7 NDUFA1 NDUFS8 NDUFS6 NDUFA4 NDUFB6 NDUFV1 NDUFA8 NDUFB3 NDUFA10 NDUFAF2 NDUFV2 NDUFB1 WDR93
GO_ACYL_COA_LIGASE_ACTIVITY	0.04	0.251048593350384	0.729419670331536	1.50796239614772	25	9	ACSBG1 ACSL1 ACSL4 ACSL3 ACSL5 ACSF2
GO_ADENYLATE_CYCLASE_ACTIVITY	0.00495867768595041	0.0948818326808757	0.878418368551037	1.65186966072981	2	6	ADCY7 ADCY3 ADCY9 ADCY6
GO_EPOXIDE_HYDROLASE_ACTIVITY	0.0123239436619718	0.139048081593006	0.904315135673435	1.60363140773817	6	5	EPHX1 EPHX2 LTA4H
GO_GUANYLATE_KINASE_ACTIVITY	0.0047244094488189	0.0921964277328157	0.858467290031633	1.71759719874638	2	8	MPP1 MAGI3 CASK DLG1
GO_CAMP_DEPENDENT_PROTEIN_KINASE_INHIBITOR_ACTIVITY	0.0357142857142857	0.236552920763447	0.793557121306569	1.53268761920981	21	7	PRKAR2B PKIA PRKAR2A
GO_HISTAMINE_RECEPTOR_ACTIVITY	0.032967032967033	0.226978430574568	-0.877925350114647	-1.48326037484728	14	3	ZNF219
GO_NMDA_GLUTAMATE_RECEPTOR_ACTIVITY	0.0216216216216216	0.185522585522586	0.907517573075813	1.53093796261396	11	4	PTK2B GRIN2D
GO_GLUCOSE_SODIUM_SYMPORTER_ACTIVITY	0.0178970917225951	0.169083592251197	-0.852318256267038	-1.55270474793755	7	4	SLC5A3
GO_PRIMARY_AMINE_OXIDASE_ACTIVITY	0.00528169014084507	0.0967160296769235	0.940301619459816	1.66744661261243	2	5	MAOA VCAM1
GO_FERRIC_IRON_BINDING	0.0197802197802198	0.176997746055597	-0.896914285714286	-1.51534230041395	8	3	ACP5 FXN RRM2
GO_THROMBIN_ACTIVATED_RECEPTOR_ACTIVITY	0.0176056338028169	0.168109826272812	0.883520669848667	1.56675636585478	9	5	F2R F2RL1 F2RL2
GO_PROTON_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	0.0217391304347826	0.186225197601042	-0.351228240762572	-1.47697651120945	1	97	ATP6V1F COX8A COX6A1 ATP6V0C COX4I1 ATP5F1E SLC45A3 ATP5ME COX6B1 ATP6V1E1 ATP5F1D ATP5F1B ATP6V0B SLC4A11 ATP6V1B2 COX7A2 ATP5MC3 COX7A2L COX7A1 NDUFA4 ATP5F1A ATP6V0D1 ATP5PB ATP2C2 ATP6V0E1 ATP5PD ATP6V0A4 ATP5F1C SLC45A4 ATP6V1C2 ATP6V1D
GO_CHLORIDE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	0.0403800475059382	0.251409786995216	0.47876300146863	1.41718737520115	33	58	ANO1 SLC1A4 SLC12A2 CLCN4 CFTR ANO6 CLCN3 SLC26A2 SLC12A7 CLCN5 ANO10 CLIC5 TTYH2
GO_PROTON_CHANNEL_ACTIVITY	0.00306748466257669	0.0776934685564127	-0.718534661829657	-1.88899165887989	0	14	ATP6V0C ATP5F1E ATP5F1D ATP5F1B SLC4A11 ATP5MC3 ATP5F1A ATP5PB ATP5PD ATP5F1C
GO_KAINATE_SELECTIVE_GLUTAMATE_RECEPTOR_ACTIVITY	0.010989010989011	0.131198055893074	-0.922690725290003	-1.55889175643811	4	3	GRIK5 GRIK4
GO_ANION_SODIUM_SYMPORTER_ACTIVITY	0.0409448818897638	0.252776704798693	0.762757278691425	1.52610330110018	25	8	SLC12A2 SLC18A2 SLC5A5
GO_SODIUM_CHLORIDE_SYMPORTER_ACTIVITY	0.028099173553719	0.209316458935292	0.821267836774758	1.54439783077305	16	6	SLC12A2 SLC18A2
GO_RNA_POLYMERASE_II_GENERAL_TRANSCRIPTION_INITIATION_FACTOR_ACTIVITY	0.0289017341040462	0.212191041110933	-0.665471816967432	-1.66216220195235	9	11	GTF2H4 GTF2H3 TBP TAF10 GTF2F1
GO_HYDROLASE_ACTIVITY_ACTING_ON_CARBON_NITROGEN_BUT_NOT_PEPTIDE_BONDS_IN_CYCLIC_AMIDES	0.0107692307692308	0.131198055893074	0.801469462490972	1.65691420214618	6	9	DPYSL3 CRMP1
GO_PHOSPHOLIPID_SCRAMBLASE_ACTIVITY	0.0264084507042254	0.202809917355372	0.866997176643466	1.53745508400719	14	5	PLSCR4 ANO6 PLSCR3
GO_SEMAPHORIN_RECEPTOR_ACTIVITY	0.0121951219512195	0.139032888586726	0.761948547934982	1.64187393543072	7	11	PLXNA4 PLXNA2 MET PLXNA3 PLXND1 NRP1 PLXNA1 PLXNB1 NRP2
GO_TOXIN_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	0.00639658848614073	0.103955153278075	-0.985370557889414	-1.50350813133336	2	2	ABCG1
GO_IGE_BINDING	0.0219378427787934	0.186928702010969	0.927116016629289	1.45710417898026	11	3	LGALS3 FCER2
GO_C_X_C_CHEMOKINE_BINDING	0.0146252285191956	0.152238858053472	0.943615045358603	1.48303491826142	7	3	ACKR3 CXCR6
GO_INTERLEUKIN_1_BINDING	0.0492957746478873	0.276401931659791	0.824813507493247	1.4626503460631	27	5	IL1RN IL1R1
