Feature.ID	baseMean	log2(brain/UHR)	lfcSE	stat	pvalue	padj	UHR_1	UHR_2	brain_1	brain_2	UHR_1.norm	UHR_2.norm	brain_1.norm	brain_2.norm
ZBTB47	774.511	2.66616	0.106559	25.0205	3.6557e-138	1.10974e-136	255	255	1065	1151	214.43	206.95	1327.1	1349.57
ZBTB48	121.98	0.0501004	0.2235	0.224163	0.822631	0.856153	145	145	108	97	121.93	117.68	134.58	113.73
ZBTB49	39.0926	0.320612	0.387214	0.827995	0.407673	0.479876	46	38	33	39	38.68	30.84	41.12	45.73
ZBTB5	155.055	-1.03989	0.208641	-4.98413	6.22406e-07	1.6112e-06	266	239	76	92	223.68	193.96	94.7	107.87
ZBTB6	47.6065	-0.259359	0.360493	-0.719457	0.47186	0.541446	55	71	29	43	46.25	57.62	36.14	50.42
ZBTB7A	909.626	1.85877	0.100018	18.5844	4.29615e-77	6.73038e-76	500	451	1090	1274	420.45	366.02	1358.25	1493.79
ZBTB7B	409.756	-0.111464	0.125993	-0.884682	0.376328	0.448151	489	542	319	333	411.2	439.87	397.51	390.45
ZBTB7C	46.1471	1.64457	0.383476	4.28859	1.79814e-05	4.09796e-05	19	35	57	59	15.98	28.4	71.03	69.18
ZBTB8A	37.1475	-0.185953	0.421561	-0.441105	0.659137	0.716112	46	50	18	40	38.68	40.58	22.43	46.9
ZBTB8B	7.76973	0.252708	0.852687	0.296367	0.76695	0.809584	12	5	7	7	10.09	4.06	8.72	8.21
ZBTB8OS	22.0202	-0.352422	0.513817	-0.68589	0.492783	0.562	26	34	15	17	21.86	27.59	18.69	19.93
ZBTB9	108.219	-0.904031	0.245936	-3.67587	0.000237037	0.000488323	168	174	52	73	141.27	141.21	64.8	85.59
ZC3H10	55.4414	0.116905	0.334881	0.349094	0.727019	0.775033	61	68	37	59	51.29	55.19	46.11	69.18
ZC3H11A	297.321	-0.50771	0.149993	-3.3849	0.000712051	0.00139189	392	454	206	200	329.63	368.45	256.7	234.5
ZC3H12A	67.2078	-2.72845	0.380471	-7.17125	7.4317e-13	2.74e-12	128	156	8	21	107.63	126.6	9.97	24.62
ZC3H12B	57.9586	2.53365	0.358604	7.0653	1.60264e-12	5.81231e-12	18	23	78	86	15.14	18.67	97.2	100.84
ZC3H12C	78.6054	1.09736	0.282214	3.88839	0.000100912	0.000215167	63	58	77	101	52.98	47.07	95.95	118.42
ZC3H12D	6.80123	1.57072	0.917995	1.71103	0.0870757	0.123252	4	4	9	8	3.36	3.25	11.21	9.38
ZC3H13	378.433	0.311874	0.131774	2.36673	0.017946	0.0289678	397	421	317	378	333.84	341.67	395.01	443.21
ZC3H14	256.331	-0.463813	0.157461	-2.94558	0.0032235	0.00582247	350	370	165	192	294.31	300.28	205.61	225.12
ZC3H15	237.855	-0.274671	0.164439	-1.67036	0.0948485	0.133169	308	323	159	198	259	262.14	198.13	232.16
ZC3H18	643.982	-0.514384	0.107608	-4.78016	1.75153e-06	4.37658e-06	933	901	401	478	784.56	731.22	499.69	560.46
ZC3H3	306.972	-0.220243	0.144919	-1.51976	0.128571	0.175325	400	400	215	255	336.36	324.63	267.91	298.99
ZC3H4	474.644	0.222177	0.116536	1.90651	0.056584	0.0834936	517	544	413	433	434.74	441.49	514.64	507.7
ZC3H6	96.207	1.30059	0.261202	4.97926	6.38269e-07	1.65008e-06	72	62	122	104	60.54	50.32	152.02	121.94
ZC3H7A	185.191	-0.573016	0.185469	-3.08955	0.00200457	0.00371525	272	264	127	119	228.72	214.25	158.25	139.53
ZC3H7B	1953.84	1.24207	0.0677623	18.3298	4.78936e-75	7.26938e-74	1353	1459	2203	2344	1137.73	1184.08	2745.16	2748.38
ZC3H8	31.8919	-0.995134	0.442913	-2.24679	0.0246533	0.038757	50	53	20	15	42.04	43.01	24.92	17.59
ZC3HAV1	198.379	-2.32411	0.204665	-11.3557	6.94892e-30	4.54438e-29	398	403	54	55	334.68	327.06	67.29	64.49
ZC3HAV1L	33.989	-3.64199	0.604257	-6.02722	1.66806e-09	5.132e-09	72	81	4	4	60.54	65.74	4.98	4.69
ZC3HC1	122.726	-1.26687	0.232122	-5.45778	4.82115e-08	1.3498e-07	208	212	60	59	174.91	172.05	74.77	69.18
ZC4H2	67.7577	0.196648	0.29444	0.66787	0.504216	0.573437	72	81	55	65	60.54	65.74	68.54	76.21
ZCCHC10	21.3363	-0.519041	0.521881	-0.994558	0.319952	0.390911	30	31	13	16	25.23	25.16	16.2	18.76
ZCCHC11	257.485	-0.747498	0.158823	-4.7065	2.52011e-06	6.21911e-06	371	411	157	161	311.97	333.55	195.64	188.78
ZCCHC12	175.475	5.95726	0.424365	14.038	9.11874e-45	8.41206e-44	5	8	263	310	4.2	6.49	327.72	363.48
ZCCHC14	489.394	0.465749	0.117483	3.9644	7.35799e-05	0.00015923	464	532	455	485	390.18	431.75	566.98	568.67
ZCCHC16	1.60403	1.30251	1.64735	0.790667	0.429138	NA	1	1	1	3	0.84	0.81	1.25	3.52
ZCCHC17	231.278	0.227575	0.162383	1.40147	0.161074	0.213847	249	267	201	212	209.38	216.69	250.47	248.57
ZCCHC18	30.0486	2.70381	0.511106	5.29011	1.22245e-07	3.33319e-07	9	10	34	53	7.57	8.12	42.37	62.14
ZCCHC2	135.857	0.34494	0.210859	1.63588	0.101864	0.141962	136	154	117	135	114.36	124.98	145.79	158.29
ZCCHC24	884.203	2.53388	0.0991829	25.5475	5.84741e-144	1.89296e-142	312	318	1220	1276	262.36	258.08	1520.24	1496.13
ZCCHC3	322.104	-0.607633	0.144577	-4.20283	2.63602e-05	5.92741e-05	486	455	213	209	408.68	369.26	265.42	245.06
ZCCHC4	24.4478	-1.22844	0.514938	-2.38561	0.017051	0.0276045	48	35	12	12	40.36	28.4	14.95	14.07
ZCCHC5	1.72402	0.108848	1.56401	0.0695956	0.944516	NA	2	2	1	2	1.68	1.62	1.25	2.35
ZCCHC6	79.8338	-0.649156	0.282166	-2.30062	0.0214131	0.0340445	127	109	45	58	106.79	88.46	56.07	68.01
ZCCHC7	52.4242	-1.33601	0.353109	-3.78357	0.000154595	0.000323922	92	90	25	24	77.36	73.04	31.15	28.14
ZCCHC8	103.45	-1.07962	0.255249	-4.22967	2.34033e-05	5.28487e-05	150	191	50	60	126.13	155.01	62.31	70.35
ZCCHC9	53.387	-1.84903	0.378624	-4.88355	1.04191e-06	2.64948e-06	87	116	23	15	73.16	94.14	28.66	17.59
ZCRB1	107.535	-0.0344334	0.24161	-0.142516	0.886672	0.908629	114	150	84	92	95.86	121.74	104.67	107.87
ZCWPW1	31.2191	1.26861	0.441898	2.87081	0.00409424	0.00730501	24	20	39	34	20.18	16.23	48.6	39.87
ZCWPW2	2.32867	0.7761	1.40411	0.552734	0.580445	0.644588	2	2	2	3	1.68	1.62	2.49	3.52
ZDBF2	108.474	1.25258	0.238442	5.25318	1.49496e-07	4.04293e-07	77	78	125	128	64.75	63.3	155.76	150.08
ZDHHC1	75.7117	1.25566	0.284158	4.4189	9.92063e-06	2.31895e-05	53	55	83	94	44.57	44.64	103.43	110.22
ZDHHC11	46.4883	0.375649	0.353279	1.06332	0.287636	0.355989	45	53	42	45	37.84	43.01	52.34	52.76
ZDHHC12	173.413	-2.9116	0.240241	-12.1195	8.32748e-34	6.0154e-33	385	356	33	34	323.75	288.92	41.12	39.87
ZDHHC13	45.3901	-0.423113	0.362105	-1.16848	0.242613	0.306847	60	66	34	30	50.45	53.56	42.37	35.18
ZDHHC14	275.891	1.86743	0.158194	11.8047	3.69198e-32	2.56654e-31	143	144	350	367	120.25	116.87	436.14	430.31
ZDHHC15	20.7537	1.9815	0.561674	3.52785	0.000418954	0.000842132	8	12	28	27	6.73	9.74	34.89	31.66
ZDHHC16	180.881	-0.467618	0.19026	-2.45778	0.0139798	0.0229479	229	280	128	123	192.57	227.24	159.5	144.22
ZDHHC17	249.125	1.63319	0.166137	9.83041	8.32824e-23	4.50176e-22	140	154	285	340	117.73	124.98	355.14	398.66
ZDHHC18	236.724	-0.658762	0.163897	-4.01938	5.83527e-05	0.000127314	348	354	143	161	292.63	287.3	178.19	188.78
ZDHHC19	4.26693	-0.428168	1.10432	-0.387722	0.698222	0.750169	5	7	2	4	4.2	5.68	2.49	4.69
ZDHHC2	115.885	1.18765	0.244098	4.86548	1.14181e-06	2.89471e-06	88	83	108	160	74	67.36	134.58	187.6
ZDHHC20	37.5888	0.160297	0.398319	0.402433	0.687365	0.739954	43	43	26	40	36.16	34.9	32.4	46.9
ZDHHC21	104.29	1.99486	0.256371	7.78113	7.18807e-15	2.88542e-14	46	55	139	137	38.68	44.64	173.21	160.63
ZDHHC22	319.152	6.08218	0.328998	18.487	2.62856e-76	4.04567e-75	9	13	531	509	7.57	10.55	661.68	596.81
ZDHHC23	68.2471	0.427895	0.29568	1.44716	0.147853	0.198914	66	75	57	73	55.5	60.87	71.03	85.59
ZDHHC24	104.731	-0.781156	0.255608	-3.05607	0.00224257	0.00413147	176	144	70	57	148	116.87	87.23	66.83
ZDHHC3	382.134	-0.041823	0.130177	-0.321278	0.747999	0.793351	447	492	311	312	375.88	399.29	387.54	365.83
ZDHHC4	240.614	-1.21971	0.168211	-7.25106	4.13533e-13	1.54314e-12	413	402	118	121	347.29	326.25	147.04	141.87
ZDHHC5	451.716	-0.838199	0.122631	-6.83512	8.19389e-12	2.86794e-11	686	717	267	269	576.85	581.89	332.71	315.41
ZDHHC6	110.87	-0.698698	0.242089	-2.88611	0.00390031	0.0069797	179	153	63	77	150.52	124.17	78.5	90.28
ZDHHC7	429.321	-0.818675	0.127368	-6.42763	1.29609e-10	4.25306e-10	682	644	251	263	573.49	522.65	312.77	308.37
ZDHHC8	721.829	0.20497	0.0988904	2.0727	0.0382	0.0581821	803	821	595	686	675.24	666.3	741.43	804.35
ZDHHC8P1	68.5772	3.53304	0.380281	9.29059	1.53433e-20	7.71166e-20	12	14	106	103	10.09	11.36	132.09	120.77
ZDHHC9	333.555	1.18957	0.142654	8.33888	7.49989e-17	3.25967e-16	251	241	352	417	211.07	195.59	438.63	488.94
ZEB1	202.168	0.786722	0.174418	4.51056	6.46569e-06	1.53931e-05	181	178	202	222	152.2	144.46	251.71	260.3
ZEB2	499.403	2.56249	0.130361	19.6569	5.04964e-86	8.72916e-85	158	192	677	738	132.86	155.82	843.61	865.32
ZER1	1018.01	1.99436	0.0943152	21.1457	3.02125e-99	6.10022e-98	482	507	1232	1467	405.31	411.47	1535.2	1720.08
ZFAND1	71.4279	0.035223	0.289332	0.121739	0.903106	0.921273	82	89	52	68	68.95	72.23	64.8	79.73
ZFAND2A	111.89	0.566898	0.232355	2.43979	0.0146958	0.0240198	114	104	111	110	95.86	84.4	138.32	128.98
ZFAND2B	170.255	1.12725	0.194759	5.78795	7.12487e-09	2.10885e-08	115	144	186	201	96.7	116.87	231.78	235.68
ZFAND3	651.89	-0.0531645	0.102159	-0.520411	0.602777	0.665429	773	835	519	540	650.01	677.66	646.73	633.16
ZFAND5	771.356	1.44792	0.097757	14.8115	1.23523e-49	1.24991e-48	482	520	890	980	405.31	422.02	1109.03	1149.07
ZFAND6	97.7204	-0.662507	0.250978	-2.6397	0.00829802	0.0141728	145	145	64	61	121.93	117.68	79.75	71.52
ZFAT	69.2271	-0.158232	0.299612	-0.528124	0.597413	0.66038	78	99	59	49	65.59	80.35	73.52	57.45
ZFC3H1	226.307	-0.41834	0.167163	-2.50259	0.0123288	0.0204734	313	314	147	174	263.2	254.83	183.18	204.02
ZFHX3	216.32	-1.23157	0.178119	-6.91432	4.70097e-12	1.66532e-11	368	367	96	118	309.45	297.85	119.63	138.36
ZFHX4	58.3494	1.30986	0.323709	4.0464	5.20103e-05	0.000114214	39	42	64	74	32.79	34.09	79.75	86.77
ZFP1	74.3786	0.908482	0.2837	3.20226	0.00136354	0.0025806	63	62	74	87	52.98	50.32	92.21	102.01
ZFP106	540.662	0.581716	0.111237	5.2295	1.69965e-07	4.57744e-07	507	542	505	569	426.33	439.87	629.28	667.16
ZFP112	32.3538	1.12915	0.434006	2.60169	0.00927653	0.015752	23	26	30	44	19.34	21.1	37.38	51.59
ZFP14	41.1598	0.945959	0.379562	2.49224	0.012694	0.021034	31	37	41	49	26.07	30.03	51.09	57.45
ZFP161	76.0319	0.0177655	0.282367	0.0629162	0.949833	0.959789	93	90	54	73	78.2	73.04	67.29	85.59
ZFP2	10.8309	2.60912	0.810981	3.21724	0.00129429	0.00245802	4	3	16	15	3.36	2.43	19.94	17.59
ZFP28	40.5109	2.62325	0.434798	6.03327	1.60673e-09	4.94763e-09	15	12	50	66	12.61	9.74	62.31	77.39
ZFP3	39.2749	1.80318	0.406755	4.43309	9.28922e-06	2.17783e-05	21	21	54	47	17.66	17.04	67.29	55.11
ZFP30	45.9229	1.20633	0.364383	3.31061	0.000930934	0.00179714	31	36	56	50	26.07	29.22	69.78	58.63
ZFP36	423.233	0.208491	0.128219	1.62606	0.103938	0.1446	435	517	351	401	365.79	419.58	437.38	470.18
ZFP36L1	917.075	-0.469127	0.0891091	-5.26464	1.40468e-07	3.80935e-07	1250	1329	625	648	1051.12	1078.57	778.81	759.79
ZFP36L2	966.949	-1.97216	0.101244	-19.4792	1.64787e-84	2.78818e-83	1869	1863	284	367	1571.64	1511.95	353.89	430.31
ZFP37	18.3582	0.813767	0.56724	1.43461	0.151399	0.202565	19	13	16	23	15.98	10.55	19.94	26.97
ZFP41	179.221	0.619922	0.186145	3.33031	0.00086748	0.00167981	163	179	185	174	137.07	145.27	230.53	204.02
ZFP42	2.06156	-1.10578	1.52846	-0.723461	0.469397	0.539043	5	2	1	1	4.2	1.62	1.25	1.17
ZFP57	12.6078	3.68524	0.880523	4.18528	2.84809e-05	6.38219e-05	2	2	19	20	1.68	1.62	23.68	23.45
ZFP62	107.712	-0.597402	0.241358	-2.47517	0.0133172	0.0219732	164	150	64	78	137.91	121.74	79.75	91.46
ZFP64	152.931	-0.490147	0.204541	-2.39633	0.0165601	0.0268419	212	221	91	120	178.27	179.36	113.4	140.7
ZFP82	35.702	0.38725	0.409579	0.945482	0.344413	0.415617	30	45	34	33	25.23	36.52	42.37	38.69
ZFP90	134.06	0.390375	0.210969	1.85039	0.0642573	0.0937751	135	146	119	133	113.52	118.49	148.29	155.94
ZFP91	301.049	0.0925135	0.145458	0.636014	0.524767	0.59402	339	367	237	278	285.06	297.85	295.33	325.96
ZFP92	16.5128	2.58951	0.663644	3.90195	9.54196e-05	0.000203876	6	5	25	22	5.05	4.06	31.15	25.8
ZFPL1	214.544	-0.340434	0.172247	-1.97643	0.048106	0.0719887	299	281	159	154	251.43	228.05	198.13	180.57
ZFPM1	223.534	-0.262143	0.171832	-1.52558	0.127115	0.173501	309	281	151	186	259.84	228.05	188.16	218.09
ZFPM2	176.819	3.96747	0.26468	14.9897	8.57622e-51	8.84127e-50	29	22	242	310	24.39	17.85	301.56	363.48
ZFR	564.429	0.352126	0.10958	3.21341	0.00131171	0.00248813	587	614	487	562	493.61	498.3	606.85	658.95
ZFR2	94.8451	1.95225	0.274378	7.11518	1.11768e-12	4.08814e-12	41	53	135	114	34.48	43.01	168.22	133.67
ZFX	131.042	-0.474666	0.2267	-2.09381	0.0362771	0.0554652	162	208	78	104	136.23	168.81	97.2	121.94
ZFY	26.1376	1.42274	0.488921	2.90996	0.00361475	0.00649108	20	14	34	29	16.82	11.36	42.37	34
ZFYVE1	194.012	0.959928	0.180097	5.33005	9.81854e-08	2.69013e-07	153	166	195	230	128.66	134.72	242.99	269.68
ZFYVE16	153.864	0.43381	0.19755	2.19595	0.0280958	0.0438233	153	164	138	155	128.66	133.1	171.96	181.74
ZFYVE19	197.759	-0.0650767	0.181134	-0.359274	0.71939	0.768387	263	226	153	167	221.16	183.41	190.65	195.81
ZFYVE20	413.538	1.13953	0.125941	9.04806	1.45535e-19	7.07749e-19	307	318	454	488	258.16	258.08	565.73	572.19
ZFYVE21	292.172	1.26402	0.150905	8.37625	5.46394e-17	2.38959e-16	196	220	317	367	164.82	178.55	395.01	430.31
ZFYVE26	217.056	0.010104	0.172462	0.0585871	0.953281	0.962774	242	282	187	173	203.5	228.86	233.02	202.85
ZFYVE27	384.039	0.936075	0.131804	7.10203	1.2294e-12	4.48463e-12	312	326	426	408	262.36	264.57	530.84	478.39
ZFYVE28	505.804	3.55255	0.147914	24.0176	1.81902e-127	4.9483e-126	85	107	773	769	71.48	86.84	963.24	901.66
ZFYVE9	236.269	1.92737	0.17196	11.2082	3.71491e-29	2.37716e-28	111	127	295	325	93.34	103.07	367.6	381.07
ZG16	1.22066	-0.0247955	1.75776	-0.0141064	0.988745	NA	1	2	1	1	0.84	1.62	1.25	1.17
ZG16B	13.8097	-4.19716	1.03901	-4.03958	5.35464e-05	0.000117279	30	34	1	1	25.23	27.59	1.25	1.17
ZGLP1	36.4189	1.13157	0.404609	2.7967	0.00516274	0.00909126	29	26	39	44	24.39	21.1	48.6	51.59
ZGPAT	359.475	-0.179857	0.133193	-1.35034	0.176906	0.232823	443	482	271	287	372.52	391.18	337.69	336.51
ZHX1	187.159	0.76428	0.184566	4.14096	3.4585e-05	7.69209e-05	160	176	174	217	134.54	142.84	216.82	254.44
ZHX2	211.818	0.556463	0.171224	3.24992	0.00115437	0.00220615	210	205	193	225	176.59	166.37	240.5	263.82
ZHX3	572.984	1.73933	0.112548	15.4541	7.08406e-54	7.70595e-53	322	317	707	753	270.77	257.27	880.99	882.9
ZIC1	1953.6	5.40984	0.11776	45.9394	0	0	97	120	2964	3362	81.57	97.39	3693.45	3942
ZIC2	844.541	2.48945	0.108258	22.9955	5.16786e-117	1.25589e-115	301	317	1065	1314	253.11	257.27	1327.1	1540.69
ZIC3	79.3143	1.23867	0.282228	4.38889	1.13933e-05	2.64637e-05	61	53	82	103	51.29	43.01	102.18	120.77
ZIC4	468.669	7.00699	0.360394	19.4426	3.36699e-84	5.66415e-83	6	11	700	843	5.05	8.93	872.27	988.43
ZIC5	117.525	2.17289	0.244608	8.88315	6.49914e-19	3.08367e-18	49	54	150	169	41.2	43.82	186.92	198.16
ZIK1	33.9083	0.288961	0.416482	0.693813	0.4878	0.557557	33	41	26	36	27.75	33.27	32.4	42.21
ZIM2	1.62243	1.3203	1.63162	0.809196	0.418402	NA	1	1	2	2	0.84	0.81	2.49	2.35
ZKSCAN1	262.376	-0.0576163	0.154091	-0.373911	0.70847	0.759227	323	325	199	227	271.61	263.76	247.97	266.16
ZKSCAN2	89.1317	-0.605384	0.265121	-2.28343	0.0224051	0.0354833	116	145	56	61	97.54	117.68	69.78	71.52
ZKSCAN3	26.0107	-0.598939	0.482393	-1.2416	0.214384	0.275432	35	41	20	14	29.43	33.27	24.92	16.42
ZKSCAN4	22.7804	-0.726984	0.546105	-1.33122	0.183118	0.239686	28	41	20	8	23.55	33.27	24.92	9.38
ZKSCAN5	137.245	-0.0314434	0.209742	-0.149915	0.880832	0.903964	167	169	103	122	140.43	137.16	128.35	143.05
ZMAT1	3.62088	2.0957	1.26075	1.66227	0.0964579	0.135212	1	2	4	6	0.84	1.62	4.98	7.04
ZMAT2	314.478	0.416443	0.140948	2.9546	0.00313079	0.00566085	326	326	293	302	274.13	264.57	365.11	354.1
ZMAT3	217.29	1.53413	0.175285	8.7522	2.09233e-18	9.71988e-18	123	147	260	275	103.43	119.3	323.99	322.44
ZMAT4	44.0421	2.23498	0.403564	5.53811	3.05757e-08	8.6697e-08	20	17	50	71	16.82	13.8	62.31	83.25
ZMAT5	37.7184	0.585142	0.392255	1.49174	0.135768	0.184038	33	40	37	38	27.75	32.46	46.11	44.56
ZMIZ1	1334.76	0.59165	0.0764753	7.73649	1.02198e-14	4.08096e-14	1243	1336	1280	1377	1045.23	1084.26	1595.01	1614.55
ZMIZ2	1320.89	0.958865	0.0790804	12.1252	7.76716e-34	5.61758e-33	1027	1147	1382	1507	863.6	930.87	1722.11	1766.98
ZMPSTE24	138.121	-0.654489	0.218175	-2.99984	0.00270123	0.00492372	198	211	98	79	166.5	171.24	122.12	92.63
ZMYM1	40.0264	-1.19121	0.405701	-2.93617	0.0033229	0.00599277	64	71	24	16	53.82	57.62	29.91	18.76
ZMYM2	206.368	-0.101959	0.174188	-0.585342	0.558318	0.625878	260	257	170	159	218.63	208.57	211.84	186.43
ZMYM3	677.921	-0.665242	0.101561	-6.55016	5.74761e-11	1.92825e-10	978	1036	418	450	822.4	840.79	520.87	527.63
ZMYM4	260.846	-0.330665	0.157974	-2.09316	0.0363345	0.0555384	364	339	194	188	306.09	275.12	241.74	220.43
ZMYM5	23.1061	-0.253454	0.502353	-0.504534	0.613886	0.676076	29	32	14	21	24.39	25.97	17.45	24.62
ZMYM6	68.4062	0.609145	0.293311	2.07679	0.0378208	0.0576396	67	64	64	73	56.34	51.94	79.75	85.59
ZMYND10	18.2799	0.352319	0.579744	0.607716	0.543376	0.611943	12	27	17	17	10.09	21.91	21.18	19.93
ZMYND11	423.564	1.65635	0.129537	12.7868	1.944e-37	1.53025e-36	229	265	515	550	192.57	215.07	641.74	644.88
ZMYND12	4.82821	2.10732	1.1551	1.82436	0.0680981	0.0988541	3	1	10	3	2.52	0.81	12.46	3.52
ZMYND15	8.38185	0.454691	0.811239	0.56049	0.575145	0.640366	8	9	10	6	6.73	7.3	12.46	7.04
ZMYND17	17.0939	0.662182	0.584763	1.13239	0.257469	0.323445	14	18	13	22	11.77	14.61	16.2	25.8
ZMYND19	247.076	-0.927902	0.166804	-5.56282	2.65449e-08	7.5573e-08	408	376	128	154	343.09	305.15	159.5	180.57
ZMYND8	563.924	-0.654723	0.109899	-5.9575	2.56121e-09	7.78433e-09	827	843	354	371	695.42	684.15	441.12	435
ZNF10	41.6295	0.395093	0.382452	1.03305	0.301579	0.370762	39	48	45	33	32.79	38.96	56.07	38.69
ZNF100	24.0519	-1.28758	0.514393	-2.50311	0.0123109	0.0204474	39	44	10	13	32.79	35.71	12.46	15.24
ZNF101	20.7549	-1.37888	0.565148	-2.43987	0.0146927	0.024017	36	37	6	13	30.27	30.03	7.48	15.24
ZNF107	37.6457	-2.0432	0.446302	-4.57808	4.69274e-06	1.13072e-05	72	75	14	10	60.54	60.87	17.45	11.73
ZNF114	9.9599	-1.83813	0.831418	-2.21084	0.027047	0.0423002	22	16	2	5	18.5	12.99	2.49	5.86
ZNF117	29.1669	-1.06763	0.464027	-2.30079	0.0214037	0.0340325	42	54	16	15	35.32	43.82	19.94	17.59
ZNF12	165.996	-0.219368	0.194265	-1.12922	0.258807	0.324893	197	236	122	132	165.66	191.53	152.02	154.77
ZNF121	31.2756	-1.42462	0.465657	-3.05937	0.002218	0.00408878	47	64	11	17	39.52	51.94	13.71	19.93
ZNF124	7.58653	-1.61182	0.914239	-1.76302	0.0778968	0.111428	15	13	2	4	12.61	10.55	2.49	4.69
ZNF131	121.89	-0.924066	0.22986	-4.02013	5.81655e-05	0.000126937	180	207	71	68	151.36	167.99	88.47	79.73
ZNF132	32.3124	1.5304	0.441704	3.46476	0.000530707	0.00105313	19	21	33	47	15.98	17.04	41.12	55.11
ZNF133	158.04	0.382874	0.194799	1.96548	0.0493586	0.0736685	165	167	147	149	138.75	135.53	183.18	174.7
ZNF134	76.4084	0.053278	0.284693	0.187142	0.851549	0.880038	77	105	60	69	64.75	85.21	74.77	80.9
ZNF135	30.6555	1.1917	0.443557	2.68669	0.00721648	0.012446	22	23	30	41	18.5	18.67	37.38	48.07
ZNF136	34.6513	0.275114	0.40965	0.671584	0.501849	0.571077	34	42	28	35	28.59	34.09	34.89	41.04
ZNF137	10.2451	-0.843524	0.751106	-1.12304	0.261419	0.327817	17	15	6	6	14.3	12.17	7.48	7.04
ZNF138	30.9716	0.0850322	0.43997	0.193268	0.846749	0.876134	30	43	22	31	25.23	34.9	27.41	36.35
ZNF14	19.4194	0.191191	0.587329	0.325527	0.744783	0.790703	14	30	23	11	11.77	24.35	28.66	12.9
ZNF140	43.9939	0.201029	0.363541	0.552974	0.580281	0.644588	52	47	36	42	43.73	38.14	44.86	49.25
ZNF141	9.53597	0.76002	0.759533	1.00064	0.317	0.387683	8	9	9	11	6.73	7.3	11.21	12.9
ZNF142	396.722	0.654634	0.128496	5.0946	3.49484e-07	9.21974e-07	378	368	376	428	317.86	298.66	468.53	501.84
ZNF143	81.744	-0.172289	0.289314	-0.595507	0.551505	0.619467	105	105	46	82	88.29	85.21	57.32	96.15
ZNF146	251.977	-0.86272	0.177222	-4.86801	1.12726e-06	2.85947e-06	361	428	119	178	303.56	347.35	148.29	208.71
ZNF148	164.76	0.614181	0.19165	3.20471	0.00135201	0.00255959	160	155	160	170	134.54	125.79	199.38	199.33
ZNF154	43.4136	2.16819	0.404275	5.36315	8.1781e-08	2.25618e-07	14	24	55	63	11.77	19.48	68.54	73.87
ZNF155	29.2867	0.568349	0.441755	1.28657	0.198244	0.257354	28	29	28	30	23.55	23.54	34.89	35.18
ZNF157	5.43485	2.76884	1.13137	2.44734	0.0143915	0.0235664	1	2	7	9	0.84	1.62	8.72	10.55
ZNF16	46.781	-0.0973756	0.359333	-0.27099	0.786399	0.82515	64	53	32	43	53.82	43.01	39.88	50.42
ZNF160	132.891	-0.238456	0.219215	-1.08777	0.276697	0.343906	153	196	95	107	128.66	159.07	118.38	125.46
ZNF165	8.82199	-1.34919	0.837927	-1.61015	0.107365	0.148919	13	18	5	3	10.93	14.61	6.23	3.52
ZNF167	19.0901	0.974641	0.54974	1.77291	0.0762431	0.109294	14	17	21	21	11.77	13.8	26.17	24.62
ZNF169	20.6452	0.404236	0.524319	0.770973	0.440723	0.512386	19	24	19	20	15.98	19.48	23.68	23.45
ZNF17	30.4494	0.86689	0.440828	1.96651	0.0492402	0.0735043	25	27	36	29	21.02	21.91	44.86	34
ZNF174	76.8812	0.110262	0.276308	0.399054	0.689853	0.74204	87	92	67	65	73.16	74.66	83.49	76.21
ZNF175	62.9341	0.157735	0.304612	0.517821	0.604583	0.667045	73	71	51	59	61.39	57.62	63.55	69.18
ZNF177	29.7849	1.47242	0.458806	3.20925	0.00133082	0.00252166	17	21	30	43	14.3	17.04	37.38	50.42
ZNF18	30.5986	-0.708572	0.467539	-1.51554	0.129636	0.176613	43	49	26	12	36.16	39.77	32.4	14.07
ZNF180	27.4649	-0.283352	0.460123	-0.615817	0.538015	0.607192	39	34	19	22	32.79	27.59	23.68	25.8
ZNF181	21.6198	0.674949	0.527011	1.28071	0.200295	0.25976	25	15	23	21	21.02	12.17	28.66	24.62
ZNF182	48.9362	-0.293056	0.359566	-0.815028	0.415057	0.487782	53	78	31	42	44.57	63.3	38.63	49.25
ZNF184	47.1067	0.0751196	0.350648	0.214231	0.830367	0.862822	57	54	39	41	47.93	43.82	48.6	48.07
ZNF185	80.1471	-0.816769	0.278689	-2.93075	0.00338143	0.00609394	115	133	46	50	96.7	107.94	57.32	58.63
ZNF187	82.0052	0.716116	0.270408	2.64827	0.00809041	0.0138397	79	71	79	90	66.43	57.62	98.44	105.53
ZNF189	101.24	1.17991	0.246804	4.78075	1.74646e-06	4.36453e-06	71	79	108	125	59.7	64.11	134.58	146.56
ZNF19	10.0049	-0.0928863	0.740378	-0.125458	0.900161	0.919057	13	12	8	8	10.93	9.74	9.97	9.38
ZNF192	132.076	-0.598178	0.221929	-2.69536	0.0070313	0.0121533	170	216	82	92	142.95	175.3	102.18	107.87
ZNF193	46.3562	-0.270295	0.373896	-0.722914	0.469732	0.539393	60	63	24	46	50.45	51.13	29.91	53.94
ZNF195	65.7418	-0.89167	0.307204	-2.90254	0.00370155	0.00664152	102	105	39	37	85.77	85.21	48.6	43.38
ZNF197	80.484	-0.132502	0.2724	-0.486423	0.626667	0.687648	94	110	64	63	79.04	89.27	79.75	73.87
