Feature.ID	baseMean	log2(brain/UHR)	lfcSE	stat	pvalue	padj	UHR_1	UHR_2	brain_1	brain_2	UHR_1.norm	UHR_2.norm	brain_1.norm	brain_2.norm	UHR_1.rlog	UHR_2.rlog	brain_1.rlog	brain_2.rlog
STAG3L1	1.74241	0.109534	1.37966	0.0794407	0.936682	NA	2	2	2	1	1.68	1.62	2.49	1.17	0.76	0.73	1.06	0.53
STAG3L2	6.5528	0.301029	0.876046	0.343709	0.731065	0.778542	9	5	7	5	7.57	4.06	8.72	5.86	2.87	2.16	3.03	2.58
STAG3L3	5.37121	-0.000488901	0.964516	-0.00050684	0.999596	0.999653	8	5	2	7	6.73	4.06	2.49	8.21	2.66	2.09	1.64	2.88
STAG3L4	46.9444	-0.974746	0.362902	-2.68446	0.00726463	0.0125631	75	76	28	24	63.07	61.68	34.89	28.14	5.96	5.93	5.14	4.84
STAM	174.712	0.508598	0.191662	2.65362	0.00796336	0.0136811	164	185	181	158	137.91	150.14	225.54	185.26	7.11	7.23	7.81	7.53
STAM2	83.189	0.469538	0.27149	1.72949	0.0837206	0.119166	72	97	80	80	60.54	78.72	99.69	93.8	5.93	6.3	6.63	6.55
STAMBP	156.205	0.00990032	0.199108	0.0497233	0.960343	0.96829	189	188	115	145	158.93	152.57	143.3	170.01	7.31	7.25	7.16	7.41
STAMBPL1	88.634	-0.222285	0.261993	-0.848412	0.396208	0.468077	116	115	73	62	97.54	93.33	90.97	72.7	6.61	6.54	6.51	6.19
STAP1	1.22799	-0.0291089	1.49416	-0.0194838	0.984455	NA	2	1	1	1	1.68	0.81	1.25	1.17	0.49	0.05	0.29	0.25
STAP2	68.7694	-2.91809	0.372895	-7.7832	7.0713e-15	2.86874e-14	149	146	11	15	125.29	118.49	13.71	17.59	6.94	6.86	3.88	4.2
STAR	63.0822	-1.00934	0.321152	-3.14145	0.00168112	0.00316185	87	118	34	35	73.16	95.77	42.37	41.04	6.19	6.57	5.42	5.38
STARD10	381.832	-0.267528	0.130646	-2.04772	0.0405874	0.0616204	508	502	268	306	427.18	407.41	333.96	358.79	8.74	8.67	8.38	8.49
STARD13	138.832	1.2443	0.213419	5.82968	5.55331e-09	1.66847e-08	96	103	167	156	80.73	83.59	208.1	182.91	6.34	6.39	7.69	7.51
STARD3	371.927	0.0158604	0.132107	0.120057	0.904438	0.922435	460	435	300	319	386.81	353.03	373.83	374.03	8.6	8.46	8.55	8.55
STARD3NL	93.2265	0.052668	0.263223	0.20009	0.84141	0.87187	127	94	78	79	106.79	76.29	97.2	92.63	6.74	6.26	6.6	6.53
STARD4	66.9939	-0.43701	0.300368	-1.45476	0.145735	0.19647	84	103	48	46	70.64	83.59	59.81	53.94	6.14	6.38	5.91	5.76
STARD5	45.5171	0.835946	0.36664	2.2798	0.0226195	0.0358779	31	48	45	52	26.07	38.96	56.07	60.97	4.73	5.29	5.8	5.91
STARD6	1.22799	-0.0291089	1.49416	-0.0194838	0.984455	NA	2	1	1	1	1.68	0.81	1.25	1.17	0.49	0.05	0.29	0.25
STARD7	971.833	-0.160663	0.0868052	-1.85085	0.0641917	0.0938746	1234	1250	720	800	1037.67	1014.46	897.19	938.01	10.02	9.99	9.81	9.87
STARD8	110.759	-0.534557	0.239073	-2.23576	0.0253675	0.0398654	149	169	64	86	125.29	137.16	79.75	100.84	6.97	7.09	6.33	6.66
STARD9	292.726	1.04826	0.149589	7.00737	2.42844e-12	8.82001e-12	213	249	311	343	179.11	202.08	387.54	402.17	7.49	7.66	8.6	8.65
STAT1	311.181	-0.110555	0.146232	-0.756022	0.449636	0.520232	405	377	226	270	340.56	305.96	281.62	316.58	8.41	8.26	8.14	8.31
STAT2	389.537	0.683467	0.129464	5.27917	1.29771e-07	3.55608e-07	339	385	387	408	285.06	312.45	482.24	478.39	8.16	8.29	8.91	8.9
STAT3	843.278	-0.153024	0.0920471	-1.66245	0.096422	0.135259	1052	1098	659	662	884.62	891.1	821.18	776.21	9.79	9.8	9.68	9.6
STAT4	24.893	3.66274	0.626711	5.72353	1.04331e-08	3.07044e-08	5	3	36	41	4.2	2.43	44.86	48.07	2.29	1.71	5.39	5.48
STAT5A	631.784	-3.48237	0.142939	-24.3372	7.92412e-131	2.23532e-129	1357	1453	86	85	1141.1	1179.21	107.16	99.66	10.15	10.2	6.76	6.65
STAT5B	794.646	0.0436174	0.0981315	0.44448	0.656696	0.714079	888	1008	675	659	746.72	818.06	841.12	772.69	9.54	9.68	9.72	9.59
STAT6	491.187	-1.39014	0.122449	-11.3516	7.28308e-30	4.8204e-29	838	885	209	240	704.67	718.24	260.44	281.4	9.46	9.49	8.03	8.14
STAU1	805.455	-0.676776	0.0960662	-7.04477	1.85763e-12	6.76784e-12	1163	1237	518	507	977.96	1003.91	645.48	594.47	9.93	9.97	9.34	9.22
STAU2	190.859	1.49052	0.185064	8.053	8.07897e-16	3.40672e-15	122	120	216	251	102.59	97.39	269.16	294.3	6.69	6.61	8.07	8.19
STBD1	76.982	-0.766648	0.282004	-2.71796	0.00656855	0.0114348	118	117	48	46	99.23	94.95	59.81	53.94	6.62	6.56	5.91	5.77
STC1	106.799	-2.90503	0.304658	-9.50306	2.0381e-21	1.06177e-20	203	255	20	21	170.7	206.95	24.92	24.62	7.4	7.67	4.69	4.68
STC2	743.347	-5.2547	0.200818	-26.033	2.09508e-149	7.17973e-148	1741	1768	25	37	1464	1434.85	31.15	43.38	10.51	10.48	5.03	5.48
STEAP1	12.7472	-3.01915	0.831482	-3.51123	0.000446047	0.000897001	24	32	2	2	20.18	25.97	2.49	2.35	4.21	4.54	1.76	1.69
STEAP2	107.053	3.10719	0.293707	10.5532	4.91207e-26	2.94054e-25	32	21	139	180	26.91	17.04	173.21	211.05	4.78	4.16	7.42	7.7
STEAP3	317.423	-2.22778	0.165112	-13.4856	1.90009e-41	1.65536e-40	600	668	99	85	504.54	542.13	123.36	99.66	8.97	9.08	6.96	6.65
STEAP4	21.4294	-1.21588	0.533474	-2.27486	0.0229143	0.0363226	38	35	10	11	31.95	28.4	12.46	12.9	4.95	4.79	3.7	3.75
STH	3.72952	2.50227	1.19452	2.01777	0.043615	0.0658183	1	1	5	6	0.84	0.81	6.23	7.04	0.5	0.47	2.3	2.44
STIL	82.7436	-3.7696	0.403613	-9.23651	2.54662e-20	1.28068e-19	166	209	9	9	139.59	169.62	11.21	10.55	7.1	7.37	3.62	3.54
STIM1	573.019	0.895991	0.110842	8.08344	6.29649e-16	2.66598e-15	469	501	569	667	394.38	406.6	709.03	782.07	8.63	8.67	9.47	9.61
STIM2	137.575	0.744793	0.212943	3.49754	0.000469563	0.000941164	113	136	130	156	95.02	110.37	161.99	182.91	6.58	6.79	7.34	7.51
STIP1	1373.3	-0.919478	0.0777317	-11.8287	2.77532e-32	1.9533e-31	2152	2199	742	831	1809.61	1784.64	924.61	974.36	10.82	10.8	9.85	9.93
STK10	307.412	0.529492	0.143529	3.68909	0.000225055	0.000465992	305	304	280	322	256.47	246.72	348.91	377.55	8	7.95	8.45	8.56
STK11	818.222	0.779411	0.0938525	8.30461	1.00146e-16	4.37976e-16	733	725	810	903	616.38	588.39	1009.34	1058.78	9.27	9.2	9.98	10.05
STK11IP	212.015	0.629645	0.170422	3.6946	0.000220234	0.000456171	194	209	199	228	163.13	169.62	247.97	267.33	7.35	7.41	7.95	8.06
STK16	196.557	0.501737	0.176591	2.84124	0.00449385	0.00799281	189	205	177	205	158.93	166.37	220.56	240.37	7.31	7.38	7.78	7.91
STK17A	118.406	-1.15725	0.23629	-4.89608	9.77683e-07	2.50705e-06	208	188	58	63	174.91	152.57	72.27	73.87	7.44	7.25	6.19	6.22
STK17B	67.001	-1.34407	0.320808	-4.18658	2.8319e-05	6.37932e-05	119	114	37	25	100.07	92.52	46.11	29.31	6.63	6.52	5.54	4.91
STK19	69.3327	0.118041	0.298773	0.395087	0.692778	0.744776	83	78	48	72	69.79	63.3	59.81	84.42	6.12	5.99	5.91	6.39
STK24	503.679	-0.528288	0.115308	-4.58145	4.61768e-06	1.12032e-05	704	737	323	360	591.99	598.13	402.49	422.11	9.21	9.22	8.65	8.72
STK25	950.64	0.404663	0.0870532	4.64846	3.3442e-06	8.21007e-06	977	1004	852	942	821.56	814.82	1061.68	1104.51	9.68	9.67	10.05	10.11
STK3	43.1481	-1.75796	0.405378	-4.32753	1.50789e-05	3.48169e-05	75	87	19	13	63.07	70.61	23.68	15.24	5.95	6.11	4.6	4.01
STK31	2.41891	1.23894	1.28255	0.959913	0.337099	0.408279	2	1	2	4	1.68	0.81	2.49	4.69	0.89	0.4	1.22	1.81
STK32A	15.3909	-0.0531439	0.593025	-0.0896117	0.928596	0.941528	18	20	12	13	15.14	16.23	14.95	15.24	3.92	4.01	3.91	3.93
STK32B	37.4021	-1.10301	0.406105	-2.71363	0.00665502	0.0115729	63	61	19	20	52.98	49.51	23.68	23.45	5.7	5.61	4.6	4.58
STK32C	232.156	2.3914	0.182741	13.0802	4.27351e-39	3.53861e-38	98	81	313	333	82.41	65.74	390.03	390.45	6.38	6.06	8.6	8.6
STK33	9.42705	0.978325	0.750164	1.30311	0.192538	0.250763	6	9	10	11	5.05	7.3	12.46	12.9	2.48	2.91	3.57	3.61
STK35	456.494	-0.146909	0.119594	-1.22839	0.219302	0.281154	557	605	352	365	468.38	491	438.63	427.97	8.87	8.94	8.78	8.74
STK36	184.664	-0.178815	0.181909	-0.982981	0.325617	0.396975	234	241	133	154	196.77	195.59	165.73	180.57	7.62	7.61	7.37	7.5
STK38	172.797	-1.76943	0.209277	-8.45051	2.90044e-17	1.3009e-16	303	345	70	59	254.79	279.99	87.23	69.18	7.99	8.12	6.46	6.13
STK38L	69.262	-0.084719	0.303695	-0.278958	0.780277	0.82064	71	102	60	51	59.7	82.78	74.77	59.8	5.9	6.37	6.22	5.91
STK39	248.346	1.25344	0.16541	7.57729	3.52852e-14	1.39096e-13	175	180	257	324	147.16	146.08	320.25	379.9	7.21	7.2	8.32	8.56
STK4	206.461	-0.64943	0.17428	-3.72612	0.00019445	0.000405686	298	313	127	139	250.59	254.02	158.25	162.98	7.97	7.99	7.31	7.35
STK40	478.423	-0.45499	0.1173	-3.8788	0.000104972	0.000224314	654	686	323	345	549.95	556.74	402.49	404.52	9.1	9.12	8.65	8.66
STL	8.08599	-0.910351	0.816667	-1.11165	0.266291	0.333215	11	15	5	4	9.25	12.17	6.23	4.69	3.17	3.51	2.7	2.38
STMN1	1306.86	0.390442	0.0777656	5.02075	5.14692e-07	1.34929e-06	1321	1418	1218	1235	1110.82	1150.8	1517.75	1448.06	10.12	10.17	10.57	10.5
STMN2	509.134	9.17218	0.675418	11.5341	8.87768e-31	6.02816e-30	2	1	793	892	1.68	0.81	988.16	1045.88	1.59	1.16	9.93	10.02
STMN3	1584.71	2.55765	0.0788001	32.4548	4.63407e-231	2.80377e-229	557	556	2197	2287	468.38	451.23	2737.69	2681.54	8.87	8.82	11.42	11.39
STMN4	761.403	9.44009	0.610447	13.5504	7.87828e-42	6.93937e-41	2	2	1190	1330	1.68	1.62	1482.86	1559.45	1.64	1.6	10.52	10.6
STOM	495.264	0.0251955	0.119134	0.211489	0.832506	0.864738	552	638	384	444	464.17	517.78	478.5	520.6	8.86	9.02	8.9	9.02
STOML1	252.213	2.25959	0.173572	13.0136	1.02464e-38	8.40503e-38	114	96	338	353	95.86	77.91	421.18	413.9	6.59	6.3	8.71	8.69
STOML2	516.404	-1.44467	0.119585	-12.0794	1.35787e-33	9.8614e-33	889	941	220	239	747.56	763.69	274.14	280.23	9.54	9.57	8.1	8.13
STOML3	1.85134	-0.795906	1.3802	-0.572177	0.567202	NA	4	2	1	1	3.36	1.62	1.25	1.17	1.36	0.75	0.58	0.54
STON1	28.4578	0.28784	0.445008	0.646842	0.517734	0.587364	29	33	23	29	24.39	26.78	28.66	34	4.62	4.75	4.84	5.07
STON1-GTF2A1L	2.22708	1.67195	1.33169	1.23423	0.217118	0.278578	1	1	3	3	0.84	0.81	3.74	3.52	0.35	0.33	1.51	1.46
STON2	32.5388	0.645897	0.426562	1.51415	0.129989	0.177209	36	25	30	36	30.27	20.29	37.38	42.21	4.92	4.38	5.21	5.38
STOX1	41.4966	1.85116	0.393381	4.70005	2.60092e-06	6.44574e-06	19	24	53	55	15.98	19.48	66.04	64.49	4.06	4.32	6.01	5.98
STOX2	140.908	3.93594	0.292787	13.3798	7.9413e-41	6.82361e-40	21	20	188	252	17.66	16.23	234.27	295.47	4.21	4.09	7.85	8.18
STRA13	313.122	-0.610027	0.145123	-4.20336	2.62984e-05	5.94246e-05	430	487	203	207	361.59	395.23	252.96	242.71	8.5	8.62	7.98	7.93
STRA6	42.2638	-4.09399	0.594563	-6.67652	2.44688e-11	8.44971e-11	106	88	4	3	89.14	71.42	4.98	3.52	6.41	6.1	2.59	2.22
STRA8	1.62243	1.15085	1.42053	0.804123	0.421326	NA	1	1	2	2	0.84	0.81	2.49	2.35	0.21	0.19	0.95	0.91
STRADA	292.473	0.414494	0.146855	2.82249	0.00476521	0.00844976	302	305	256	298	253.95	247.53	319	349.41	7.99	7.95	8.32	8.45
STRADB	42.3533	-1.02268	0.381001	-2.68234	0.00731092	0.0126357	66	72	21	25	55.5	58.43	26.17	29.31	5.78	5.85	4.74	4.89
STRAP	623.081	-0.621125	0.105455	-5.88984	3.86571e-09	1.17532e-08	902	927	384	429	758.49	752.32	478.5	503.01	9.57	9.55	8.9	8.98
STRBP	201.636	-0.461324	0.1758	-2.62404	0.00868937	0.0148383	278	288	130	151	233.77	233.73	161.99	177.05	7.87	7.87	7.34	7.47
STRC	7.60446	3.12391	0.978096	3.0718	0.00212771	0.00394264	2	1	13	10	1.68	0.81	16.2	11.73	1.18	0.64	3.74	3.33
STRN	92.5979	0.373495	0.252517	1.47911	0.139112	0.188323	101	94	86	87	84.93	76.29	107.16	102.01	6.41	6.26	6.74	6.67
STRN3	126.569	-0.0631404	0.21818	-0.289395	0.772279	0.813936	162	151	97	108	136.23	122.55	120.87	126.63	7.09	6.94	6.92	6.98
STRN4	774.778	-0.149788	0.0992056	-1.50987	0.131076	0.178491	971	1003	550	668	816.51	814	685.36	783.24	9.67	9.67	9.42	9.61
STS	267.43	-0.621	0.155607	-3.99063	6.58982e-05	0.00014383	395	390	161	188	332.15	316.51	200.62	220.43	8.37	8.3	7.65	7.79
STT3A	579.803	-2.23258	0.123778	-18.032	1.0925e-72	1.62038e-71	1105	1212	169	167	929.19	983.62	210.59	195.81	9.86	9.94	7.72	7.62
STT3B	321.736	-1.80117	0.153575	-11.7248	9.51418e-32	6.60348e-31	609	602	114	123	512.11	488.56	142.06	144.22	9	8.93	7.16	7.18
STUB1	500.453	0.764617	0.118991	6.42581	1.31172e-10	4.33967e-10	418	480	530	512	351.49	389.55	660.43	600.33	8.46	8.61	9.37	9.23
STX10	161.121	-0.61923	0.212756	-2.9103	0.00361076	0.00650123	212	262	84	127	178.27	212.63	104.67	148.91	7.48	7.73	6.72	7.22
STX11	7.92879	-0.256724	0.82795	-0.309922	0.75662	0.800945	13	8	3	9	10.93	6.49	3.74	10.55	3.36	2.73	2.14	3.31
STX12	221.299	1.92429	0.181893	10.5766	3.82608e-26	2.2967e-25	96	127	290	290	80.73	103.07	361.37	340.03	6.35	6.7	8.49	8.4
STX16	865.284	-0.281754	0.0919337	-3.06474	0.00217857	0.00403049	1120	1180	604	690	941.8	957.65	752.65	809.04	9.88	9.9	9.56	9.66
STX17	133.179	-0.39798	0.213818	-1.86121	0.0627139	0.0919203	174	193	95	95	146.32	156.63	118.38	111.39	7.19	7.29	6.89	6.8
STX18	109.108	-0.150617	0.233296	-0.645595	0.518542	0.58809	136	142	86	85	114.36	115.24	107.16	99.66	6.84	6.85	6.74	6.64
STX19	1.82532	0.748359	1.36808	0.546059	0.585025	NA	1	2	2	2	0.84	1.62	2.49	2.35	0.32	0.74	1.07	1.02
STX1A	908.159	3.43682	0.110128	31.1945	1.26363e-213	6.92866e-212	173	198	1339	1414	145.48	160.69	1668.53	1657.94	7.19	7.34	10.7	10.69
STX1B	2684.66	6.05982	0.119423	50.6481	0	0	87	104	4147	4617	73.16	84.4	5167.59	5413.51	6.22	6.42	12.33	12.4
STX2	134.229	-0.916961	0.222929	-4.11251	3.9138e-05	8.70361e-05	199	227	65	89	167.34	184.23	81	104.35	7.38	7.52	6.35	6.71
STX3	189.144	-1.08622	0.18627	-5.83042	5.52874e-09	1.66137e-08	308	315	101	99	259	255.64	125.86	116.08	8.01	7.99	6.98	6.87
STX4	255.591	0.0132802	0.154839	0.0857682	0.931651	0.944025	303	313	207	218	254.79	254.02	257.94	255.61	7.99	7.99	8.01	8
STX5	287.947	0.0952993	0.14713	0.647725	0.517163	0.586829	332	342	247	245	279.18	277.56	307.79	287.27	8.13	8.12	8.27	8.17
STX6	363.574	0.319793	0.132638	2.41103	0.0159075	0.0259182	391	392	312	357	328.79	318.13	388.78	418.59	8.36	8.31	8.6	8.71
STX7	258.846	1.29769	0.159018	8.16014	3.34645e-16	1.43597e-15	171	191	306	303	143.79	155.01	381.31	355.27	7.17	7.28	8.57	8.47
STX8	73.6392	0.229854	0.285233	0.805859	0.420324	0.493029	85	79	57	75	71.48	64.11	71.03	87.94	6.16	6.01	6.15	6.45
STXBP1	5004.31	3.00814	0.0564535	53.2832	0	0	1311	1367	7037	7707	1102.42	1109.41	8768.82	9036.58	10.11	10.12	13.1	13.14
STXBP2	182.085	-3.35186	0.256204	-13.0409	7.15824e-39	5.89111e-38	364	441	30	23	306.09	357.9	37.38	26.97	8.25	8.47	5.26	4.81
STXBP3	93.0852	0.349444	0.252593	1.38344	0.16653	0.22049	102	96	79	94	85.77	77.91	98.44	110.22	6.42	6.29	6.62	6.78
STXBP4	24.1759	-1.54747	0.518034	-2.97881	0.00289373	0.0052661	40	48	9	11	33.64	38.96	11.21	12.9	5.03	5.23	3.58	3.75
STXBP5	224.516	0.806207	0.166152	4.85215	1.22129e-06	3.10652e-06	201	194	231	242	169.02	157.44	287.85	283.75	7.4	7.3	8.17	8.15
STXBP5L	230.273	5.08472	0.293514	17.1636	4.97308e-66	6.63556e-65	18	13	377	363	15.14	10.55	469.78	425.62	4	3.53	8.86	8.72
STXBP6	47.9492	1.73012	0.370289	4.66843	3.03509e-06	7.47631e-06	30	23	66	56	25.23	18.67	82.24	65.66	4.68	4.27	6.33	6.01
STYK1	18.3625	2.11788	0.600081	3.51475	0.000440175	0.000885599	5	11	23	27	4.2	8.93	28.66	31.66	2.32	3.22	4.76	4.9
STYX	55.8823	-1.34339	0.343099	-3.91194	9.15568e-05	0.00019687	89	106	23	29	74.84	86.03	28.66	34	6.21	6.41	4.88	5.11
STYXL1	108.621	-0.972049	0.242454	-4.00823	6.11743e-05	0.000133986	164	185	62	59	137.91	150.14	77.26	69.18	7.1	7.22	6.28	6.12
SUB1	239.802	-0.455818	0.162402	-2.80663	0.0050062	0.00885292	331	341	154	181	278.34	276.74	191.9	212.23	8.12	8.11	7.59	7.73
SUCLA2	162.12	1.27506	0.196345	6.49333	8.39596e-11	2.81029e-10	113	116	187	193	95.02	94.14	233.02	226.3	6.58	6.56	7.86	7.82
SUCLG1	260.297	-0.161937	0.154729	-1.04658	0.295295	0.364082	321	345	191	216	269.93	279.99	238.01	253.26	8.08	8.13	7.9	7.98
SUCLG2	77.5722	-2.17574	0.320741	-6.7699	1.28874e-11	4.50622e-11	135	174	22	24	113.52	141.21	27.41	28.14	6.81	7.12	4.82	4.85
SUCNR1	1.43089	-0.3288	1.44868	-0.226463	0.820841	NA	2	2	1	1	1.68	1.62	1.25	1.17	0.63	0.6	0.43	0.39
SUDS3	214.581	-0.509806	0.170806	-2.98459	0.0028396	0.00517486	291	320	141	152	244.7	259.7	175.7	178.22	7.93	8.02	7.46	7.48
SUFU	177.429	0.106257	0.191799	0.554007	0.579574	0.64411	223	190	157	147	187.52	154.2	195.64	172.36	7.55	7.27	7.61	7.43
SUGT1	71.8823	-0.531971	0.288786	-1.84185	0.0654968	0.0955205	100	106	50	47	84.09	86.03	62.31	55.11	6.39	6.42	5.97	5.79
SUGT1L1	20.6073	2.76721	0.599932	4.5719	4.83322e-06	1.16971e-05	7	5	29	31	5.89	4.06	36.14	36.35	2.7	2.27	5.08	5.09
SUGT1P1	8.43016	-0.366757	0.80711	-0.454179	0.6497	0.707788	16	7	7	5	13.45	5.68	8.72	5.86	3.64	2.59	3.1	2.64
SULF1	73.8643	0.172339	0.288119	0.59816	0.549733	0.617873	90	78	55	75	75.68	63.3	68.54	87.94	6.24	5.99	6.1	6.45
SULF2	673.719	-1.45131	0.107238	-13.5324	1.00652e-41	8.81261e-41	1201	1188	283	314	1009.92	964.14	352.65	368.17	9.98	9.91	8.47	8.53
SULT1A1	94.2236	0.788256	0.251165	3.1383	0.00169932	0.00319238	83	84	92	106	69.79	68.17	114.64	124.29	6.13	6.1	6.83	6.95
SULT1A2	12.4337	-0.754591	0.677234	-1.11282	0.265785	0.3327	22	16	9	6	18.5	12.99	11.21	7.04	4.14	3.68	3.5	2.93
SULT1B1	1.3293	0.81223	1.47801	0.548102	0.583622	NA	1	1	2	1	0.84	0.81	2.49	1.17	0.08	0.05	0.8	0.27
SULT1C2	10.2832	-2.67929	0.865849	-3.00829	0.0026272	0.00480927	20	24	2	2	16.82	19.48	2.49	2.35	3.93	4.12	1.73	1.67
SULT1C4	9.5851	1.74965	0.776749	2.24252	0.0249279	0.0392344	6	4	10	15	5.05	3.25	12.46	17.59	2.45	1.96	3.54	3.98
SULT2A1	28.0806	-5.01268	0.880694	-5.03703	4.72798e-07	1.2428e-06	67	66	1	1	56.34	53.56	1.25	1.17	5.71	5.64	1.28	1.22
SULT2B1	17.9872	-1.39916	0.595194	-2.34372	0.0190927	0.0307284	25	39	7	9	21.02	31.65	8.72	10.55	4.36	4.91	3.23	3.47
SULT4A1	993.304	6.57221	0.218575	29.8204	2.12386e-195	1.02377e-193	30	19	1529	1729	25.23	15.42	1905.29	2027.28	4.71	4.05	10.89	10.98
SUMF1	89.4177	-1.02836	0.265616	-3.87033	0.000108687	0.000232027	142	149	49	48	119.41	120.92	61.06	56.28	6.89	6.91	5.94	5.83
SUMF2	563.712	-1.22729	0.113341	-10.8275	2.54916e-27	1.56719e-26	951	962	274	284	799.69	780.73	341.43	332.99	9.64	9.61	8.42	8.38
SUMO1	93.7929	-0.151889	0.250896	-0.605373	0.544931	0.61338	121	118	72	75	101.75	95.77	89.72	87.94	6.67	6.58	6.49	6.46
SUMO1P1	1.3293	0.81223	1.47801	0.548102	0.583622	NA	1	1	2	1	0.84	0.81	2.49	1.17	0.08	0.05	0.8	0.27
SUMO1P3	9.96073	-0.095215	0.727399	-0.13088	0.89587	0.915702	12	13	6	10	10.09	10.55	7.48	11.73	3.33	3.39	2.97	3.52
SUMO2	131.901	-0.592097	0.217052	-2.72767	0.00637827	0.0111246	199	185	83	91	167.34	150.14	103.43	106.7	7.38	7.23	6.7	6.74
SUMO3	821.224	-0.323333	0.0930273	-3.47566	0.000509605	0.00101643	1097	1113	597	610	922.46	903.28	743.92	715.23	9.85	9.82	9.54	9.48
SUN1	738.592	0.224675	0.0977522	2.29842	0.0215381	0.0343147	798	852	616	703	671.04	691.46	767.6	824.28	9.39	9.43	9.58	9.69
SUN2	1988.12	1.52956	0.0678418	22.5456	1.48216e-112	3.44907e-111	1227	1249	2341	2550	1031.78	1013.65	2917.13	2989.92	10.01	9.99	11.51	11.54
SUN3	1.43822	-0.333542	1.455	-0.228783	0.819038	NA	3	1	1	1	2.52	0.81	1.25	1.17	0.92	0.14	0.39	0.36
SUOX	147.343	0.310541	0.203877	1.5232	0.127709	0.174462	168	150	133	137	141.27	121.74	165.73	160.63	7.14	6.93	7.37	7.33
SUPT16H	657.519	-0.965313	0.107195	-9.00488	2.1591e-19	1.05203e-18	1030	1077	334	404	866.12	874.06	416.2	473.7	9.76	9.77	8.7	8.89
SUPT3H	42.9765	-0.957986	0.380399	-2.51687	0.0118403	0.0197782	61	77	25	23	51.29	62.49	31.15	26.97	5.67	5.95	4.98	4.78
SUPT4H1	271.899	-0.236996	0.155656	-1.52255	0.127872	0.174656	343	370	183	231	288.43	300.28	228.04	270.85	8.17	8.23	7.83	8.08
SUPT5H	1405.8	0.656107	0.0770267	8.51791	1.62455e-17	7.37689e-17	1264	1380	1341	1509	1062.89	1119.96	1671.02	1769.33	10.05	10.13	10.71	10.79
SUPT6H	1239.14	0.0260283	0.0789212	0.329802	0.74155	0.787796	1433	1541	1019	1050	1205	1250.63	1269.78	1231.14	10.23	10.29	10.31	10.27
SUPT7L	336.497	0.204236	0.13677	1.49328	0.135363	0.183659	371	386	298	298	311.97	313.27	371.34	349.41	8.29	8.29	8.54	8.45
SUPV3L1	120.465	-0.770902	0.227146	-3.39337	0.000690392	0.00135514	184	184	74	73	154.72	149.33	92.21	85.59	7.27	7.22	6.53	6.43
SURF1	141.008	-0.220328	0.212666	-1.03601	0.300197	0.36927	192	175	115	100	161.45	142.02	143.3	117.25	7.33	7.15	7.16	6.88
SURF2	155.258	-0.00531715	0.205657	-0.0258545	0.979373	0.983015	167	210	136	120	140.43	170.43	169.47	140.7	7.14	7.41	7.4	7.14
SURF4	1483.41	-1.63687	0.078686	-20.8016	4.18572e-96	8.27058e-95	2625	2813	589	605	2207.35	2282.94	733.95	709.37	11.11	11.16	9.52	9.47
SURF6	389.857	-0.251049	0.130496	-1.92379	0.0543805	0.0807105	515	511	270	320	433.06	414.71	336.45	375.21	8.76	8.7	8.4	8.55
SUSD1	63.7969	-0.593035	0.305688	-1.93966	0.0524212	0.0780601	93	93	41	43	78.2	75.48	51.09	50.42	6.28	6.23	5.68	5.67
SUSD2	50.0542	0.285187	0.339612	0.839765	0.40104	0.47302	57	52	46	45	47.93	42.2	57.32	52.76	5.58	5.41	5.83	5.72
SUSD3	23.7404	-1.33417	0.514421	-2.58814	0.00964958	0.0163823	39	44	9	13	32.79	35.71	11.21	15.24	5	5.12	3.58	3.97
SUSD4	158.538	3.43861	0.247615	13.8526	1.2273e-43	1.11866e-42	32	32	235	246	26.91	25.97	292.83	288.44	4.79	4.74	8.18	8.16
SUSD5	54.0558	3.61162	0.431021	8.30494	9.98665e-17	4.36863e-16	7	12	81	85	5.89	9.74	100.93	99.66	2.76	3.38	6.61	6.59
SUV39H1	182.965	-1.23877	0.190755	-6.4925	8.44228e-11	2.82472e-10	305	318	85	95	256.47	258.08	105.92	111.39	8	8.01	6.74	6.81
SUV39H2	2.74552	0.251584	1.22731	0.205035	0.837545	0.868818	1	5	3	2	0.84	4.06	3.74	2.35	0.51	1.78	1.68	1.26
SUV420H1	193.574	-0.139569	0.180446	-0.773461	0.439249	0.511248	224	268	147	158	188.36	217.5	183.18	185.26	7.56	7.76	7.52	7.53
SUV420H2	203.564	-0.898647	0.177409	-5.06481	4.08807e-07	1.07896e-06	317	325	114	121	266.56	263.76	142.06	141.87	8.05	8.04	7.16	7.15
SUZ12	124.652	-1.26371	0.230297	-5.48536	4.1263e-08	1.16944e-07	202	225	58	63	169.86	182.6	72.27	73.87	7.4	7.5	6.19	6.22
SUZ12P	15.9566	-1.53707	0.637762	-2.40032	0.0163808	0.0266399	29	29	9	4	24.39	23.54	11.21	4.69	4.54	4.49	3.52	2.49
SV2A	2032.02	3.69085	0.0832829	44.3068	0	0	362	344	2955	3294	304.4	279.18	3682.23	3862.27	8.25	8.13	11.84	11.91
SV2B	1139.55	8.70235	0.398138	20.8905	6.53803e-97	1.29623e-95	6	6	1786	1981	5.05	4.87	2225.54	2322.75	2.68	2.64	11.11	11.17
SV2C	13.0206	3.95787	0.881872	4.23531	2.28236e-05	5.1793e-05	1	2	21	20	0.84	1.62	26.17	23.45	0.74	1.2	4.51	4.37
