Feature.ID	baseMean	log2(brain/UHR)	lfcSE	pvalue	padj	UHR_1	UHR_2	brain_1	brain_2	UHR_1.norm	UHR_2.norm	brain_1.norm	brain_2.norm	UHR_1.rlog	UHR_2.rlog	brain_1.rlog	brain_2.rlog
TP53	349.487	-3.09725	0.180988	2.4721e-66	3.3111e-65	714	805	48	72	600.4	653.31	59.81	84.42	9.22	9.34	5.93	6.41
TP53AIP1	3.9876	1.20762	1.23019	0.0748135	0.107702	1	2	8	3	0.84	1.62	9.97	3.52	0.54	1	2.88	1.73
TP53BP1	437.182	0.340277	0.128491	0.00760759	0.0131123	457	476	354	458	384.29	386.31	441.12	537.01	8.59	8.59	8.78	9.07
TP53BP2	286.04	0.210663	0.146555	0.146633	0.19756	323	318	240	269	271.61	258.08	299.06	315.41	8.09	8.01	8.22	8.3
TP53I11	679.373	0.768775	0.100448	1.42554e-14	5.71062e-14	585	629	697	722	491.92	510.48	868.53	846.56	8.94	9	9.76	9.72
TP53I13	195.403	-1.56609	0.192065	1.17236e-16	5.11824e-16	361	349	82	79	303.56	283.24	102.18	92.63	8.24	8.14	6.68	6.54
TP53I3	56.1663	-1.91814	0.367721	4.53819e-08	1.28203e-07	101	117	19	18	84.93	94.95	23.68	21.11	6.39	6.54	4.61	4.45
TP53INP1	78.4283	-1.18873	0.287965	1.70679e-05	3.91982e-05	137	130	37	40	115.2	105.5	46.11	46.9	6.84	6.71	5.55	5.57
TP53INP2	1485.2	2.50708	0.0820201	6.29903e-206	3.30906e-204	507	567	1986	2200	426.33	460.16	2474.76	2579.54	8.74	8.85	11.27	11.33
TP53RK	89.1978	-0.9244	0.268737	0.000354048	0.00071933	148	138	42	58	124.45	112	52.34	68.01	6.95	6.8	5.73	6.09
TP53TG1	30.5312	-0.0246989	0.416163	0.946403	0.956929	27	48	25	25	22.7	38.96	31.15	29.31	4.53	5.27	4.96	4.88
TP53TG5	8.82513	2.06983	0.947832	0.00480877	0.00852356	3	3	14	11	2.52	2.43	17.45	12.9	1.65	1.61	3.92	3.54
TP63	3.05	-0.21079	0.844032	0.666965	0.722648	2	7	2	2	1.68	5.68	2.49	2.35	1.05	2.2	1.39	1.33
TP73	52.6338	0.31998	0.322173	0.295516	0.364303	56	56	42	56	47.09	45.45	52.34	65.66	5.56	5.51	5.71	6.03
TPBG	178.463	-1.20313	0.199421	7.64396e-10	2.42446e-09	309	297	74	103	259.84	241.04	92.21	120.77	8.02	7.91	6.54	6.92
TPCN1	897.446	0.976446	0.0923532	2.39457e-26	1.44134e-25	752	708	944	1029	632.35	574.59	1176.32	1206.52	9.31	9.17	10.2	10.24
TPCN2	127.719	-0.19772	0.215607	0.347148	0.418456	173	158	100	96	145.48	128.23	124.61	112.56	7.18	7	6.96	6.82
TPD52	450.807	0.813172	0.119954	8.46231e-12	2.98812e-11	382	407	466	487	321.22	330.31	580.68	571.02	8.33	8.37	9.18	9.16
TPD52L1	140.764	0.621925	0.210328	0.00247978	0.00455413	135	131	123	162	113.52	106.32	153.27	189.95	6.83	6.74	7.26	7.56
TPD52L2	958.256	-0.620996	0.0899445	4.07148e-12	1.4612e-11	1348	1469	582	667	1133.53	1192.19	725.23	782.07	10.15	10.22	9.5	9.61
TPH1	2.11845	0.365609	0.932536	0.44289	0.51436	1	2	2	3	0.84	1.62	2.49	3.52	0.38	0.81	1.16	1.47
TPH2	2.66592	0.372366	0.904126	0.451966	0.52248	3	1	4	2	2.52	0.81	4.98	2.35	1.29	0.45	1.94	1.23
TPI1	2407.51	-0.995606	0.0687862	1.0556e-47	1.03588e-46	3750	4024	1219	1443	3153.36	3265.75	1519	1691.94	11.62	11.67	10.57	10.73
TPI1P2	52.7699	-0.966374	0.341054	0.00261497	0.00478837	86	86	29	28	72.32	69.79	36.14	32.83	6.16	6.11	5.19	5.06
TPI1P3	5.96712	-0.63898	0.822293	0.25299	0.318686	13	7	3	3	10.93	5.68	3.74	3.52	3.27	2.49	2.05	1.99
TPK1	18.2177	1.26453	0.593127	0.0121546	0.0202664	9	14	16	29	7.57	11.36	19.94	34	3.04	3.55	4.29	5
TPM1	601.589	-0.70783	0.108729	5.67196e-11	1.91828e-10	923	886	368	386	776.15	719.05	458.57	452.59	9.6	9.49	8.84	8.82
TPM2	481.297	-1.00573	0.121679	8.16528e-17	3.58708e-16	761	799	241	287	639.92	648.44	300.31	336.51	9.32	9.34	8.23	8.4
TPM3	656.664	-0.849014	0.106413	1.00147e-15	4.20983e-15	961	1089	370	404	808.1	883.8	461.06	473.7	9.66	9.79	8.85	8.89
TPM4	908.222	-1.29425	0.0959801	8.16289e-42	7.18645e-41	1554	1573	448	419	1306.75	1276.6	558.25	491.28	10.35	10.32	9.13	8.94
TPMT	97.2992	0.646364	0.245902	0.00665511	0.0115729	95	86	100	98	79.89	69.79	124.61	114.91	6.32	6.13	6.95	6.84
TPO	2.55025	-0.275226	0.879092	0.569842	0.636233	4	4	1	2	3.36	3.25	1.25	2.35	1.59	1.55	0.81	1.26
TPP1	948.956	0.183668	0.0865906	0.0334328	0.0515295	1056	1095	798	874	887.99	888.67	994.39	1024.78	9.79	9.8	9.96	10
TPP2	218.404	-1.04679	0.184357	7.55477e-09	2.24862e-08	376	340	97	137	316.18	275.93	120.87	160.63	8.3	8.1	6.93	7.33
TPPP	3981.34	7.06691	0.281581	4.77862e-140	1.49192e-138	54	87	6139	6959	45.41	70.61	7649.82	8159.54	5.55	6.16	12.9	12.99
TPPP2	1.22066	-0.00535702	0.920198	0.988754	NA	1	2	1	1	0.84	1.62	1.25	1.17	0.07	0.47	0.29	0.25
TPPP3	334.419	5.28488	0.423392	9.79701e-37	7.61961e-36	12	27	487	596	10.09	21.91	606.85	698.82	3.49	4.51	9.23	9.44
TPR	662.403	-1.50666	0.112592	2.80234e-41	2.42934e-40	1114	1265	259	310	936.76	1026.63	322.74	363.48	9.87	10	8.34	8.51
TPRA1	228.116	-0.110369	0.162588	0.490836	0.560326	287	287	171	192	241.34	232.92	213.08	225.12	7.91	7.86	7.74	7.81
TPRG1	1.80692	0.237684	0.915387	0.595811	NA	1	2	1	3	0.84	1.62	1.25	3.52	0.28	0.71	0.53	1.34
TPRG1L	742.943	2.53903	0.107715	1.32702e-123	3.45459e-122	265	261	1001	1100	222.84	211.82	1247.35	1289.77	7.8	7.73	10.28	10.33
TPRKB	38.9217	-1.07766	0.409239	0.00415914	0.00743518	64	67	24	15	53.82	54.38	29.91	17.59	5.73	5.74	4.91	4.2
TPRN	611.979	1.58224	0.108714	1.82672e-48	1.81699e-47	362	377	720	802	304.4	305.96	897.19	940.36	8.25	8.26	9.81	9.87
TPRXL	6.38095	-2.30251	1.29102	0.0125773	0.0208978	13	15	1	1	10.93	12.17	1.25	1.17	3.22	3.36	1.04	0.99
TPSAB1	1.3109	0.220121	0.9436	0.591311	NA	1	1	1	2	0.84	0.81	1.25	2.35	0.07	0.05	0.3	0.75
TPSB2	1.83265	0.244063	0.913501	0.588446	NA	2	1	2	2	1.68	0.81	2.49	2.35	0.77	0.3	1.07	1.02
TPSD1	2.03554	0.152218	0.880276	0.740874	NA	2	2	2	2	1.68	1.62	2.49	2.35	0.87	0.84	1.17	1.13
TPSG1	2.84338	-0.155434	0.840806	0.747902	0.793301	4	4	1	3	3.36	3.25	1.25	3.52	1.65	1.61	0.87	1.68
TPST1	118.487	0.891815	0.23368	8.56815e-05	0.000184757	98	100	107	151	82.41	81.16	133.33	177.05	6.37	6.35	7.06	7.46
TPST2	198.294	-0.297456	0.176375	0.0865178	0.1227	266	265	132	162	223.68	215.07	164.49	189.95	7.8	7.75	7.36	7.57
TPT1	2320.87	-1.09319	0.0686031	1.91638e-57	2.26125e-56	3912	3741	1173	1276	3289.59	3036.08	1461.68	1496.13	11.68	11.57	10.51	10.55
TPTE	3.28624	-0.844095	1.09432	0.156943	0.209582	6	7	1	1	5.05	5.68	1.25	1.17	2.09	2.22	0.87	0.82
TPTE2	1.62243	0.357914	0.966716	0.421326	NA	1	1	2	2	0.84	0.81	2.49	2.35	0.21	0.19	0.95	0.91
TPTE2P1	21.7051	4.05252	0.788742	6.25657e-08	1.75476e-07	3	2	40	28	2.52	1.62	49.84	32.83	1.7	1.29	5.5	4.92
TPTE2P3	1.3293	0.225006	0.944298	0.583622	NA	1	1	2	1	0.84	0.81	2.49	1.17	0.08	0.05	0.8	0.27
TPX2	519.146	-5.7413	0.276154	6.09681e-96	1.20061e-94	1206	1263	15	16	1014.12	1025.01	18.69	18.76	9.98	9.99	4.33	4.33
TRA2A	214.08	-0.542784	0.169931	0.00118033	0.0022592	309	308	136	151	259.84	249.96	169.47	177.05	8.02	7.96	7.41	7.47
TRA2B	517.821	-1.31186	0.118436	6.98554e-29	4.48804e-28	887	904	234	256	745.88	733.66	291.59	300.16	9.54	9.52	8.19	8.23
TRABD	504.919	-0.795293	0.116418	5.92554e-12	2.10892e-11	780	774	293	316	655.9	628.15	365.11	370.52	9.36	9.29	8.51	8.54
TRADD	107.219	-1.57257	0.263654	7.96713e-10	2.52513e-09	215	176	44	43	180.79	142.84	54.83	50.42	7.49	7.15	5.79	5.68
TRAF1	131.964	-0.250685	0.213972	0.230153	0.293329	159	190	90	109	133.7	154.2	112.15	127.8	7.06	7.27	6.81	7
TRAF2	239.009	-0.742752	0.164598	4.68105e-06	1.13491e-05	340	388	143	151	285.9	314.89	178.19	177.05	8.16	8.3	7.48	7.47
TRAF3	118.465	-0.374559	0.225681	0.0885464	0.125323	154	172	74	96	129.5	139.59	92.21	112.56	7.01	7.12	6.53	6.82
TRAF3IP1	102.071	0.722043	0.239508	0.00188784	0.00352459	88	96	106	106	74	77.91	132.09	124.29	6.22	6.29	7.04	6.95
TRAF3IP2	87.1587	-1.25846	0.275476	2.16152e-06	5.38568e-06	147	154	37	46	123.61	124.98	46.11	53.94	6.94	6.95	5.55	5.77
TRAF3IP3	20.9989	-1.63131	0.590827	0.00159833	0.00301486	38	42	5	10	31.95	34.09	6.23	11.73	4.94	5.03	2.84	3.61
TRAF4	398.746	-2.14175	0.14611	2.67475e-49	2.69565e-48	807	769	116	126	678.6	624.1	144.55	147.74	9.4	9.28	7.18	7.22
TRAF5	79.6437	-1.9657	0.313739	9.25843e-11	3.09072e-10	155	155	20	32	130.34	125.79	24.92	37.52	7.01	6.96	4.69	5.25
TRAF6	40.9633	0.589391	0.364692	0.0829705	0.118204	35	42	41	42	29.43	34.09	51.09	49.25	4.9	5.1	5.66	5.61
TRAF7	624.917	-0.973556	0.106696	4.33399e-20	2.16774e-19	982	1027	331	365	825.76	833.48	412.46	427.97	9.69	9.7	8.69	8.74
TRAFD1	240.647	-0.59194	0.160904	0.000191314	0.000399524	348	355	154	162	292.63	288.11	191.9	189.95	8.19	8.17	7.59	7.57
TRAIP	49.3556	-2.363	0.42095	4.0046e-09	1.21502e-08	87	116	11	14	73.16	94.14	13.71	16.42	6.16	6.52	3.87	4.1
TRAK1	614.972	1.16331	0.107437	1.23455e-27	7.66776e-27	435	481	702	707	365.79	390.36	874.76	828.97	8.52	8.61	9.77	9.69
TRAK2	318.999	1.18533	0.143715	7.87583e-17	3.46339e-16	219	250	353	383	184.16	202.89	439.87	449.07	7.53	7.67	8.78	8.81
TRAM1	265.986	-1.7849	0.173549	2.32905e-25	1.36811e-24	453	550	93	103	380.93	446.36	115.89	120.77	8.57	8.8	6.87	6.92
TRAM1L1	19.5127	1.84839	0.60193	0.000473255	0.00094813	9	9	30	22	7.57	7.3	37.38	25.8	3.03	2.98	5.13	4.63
TRAM2	354.597	-3.27038	0.181462	2.4321e-73	3.62563e-72	749	809	57	52	629.83	656.56	71.03	60.97	9.29	9.35	6.17	5.95
TRANK1	415.788	2.31845	0.137471	1.58651e-64	2.06047e-63	162	172	577	570	136.23	139.59	719	668.33	7.1	7.13	9.48	9.38
TRAP1	1064.42	-0.980628	0.0891224	2.22823e-28	1.41041e-27	1654	1773	539	645	1390.84	1438.91	671.65	756.27	10.44	10.49	9.39	9.56
TRAPPC1	413.599	0.0209866	0.125671	0.868227	0.893511	465	530	329	361	391.02	430.13	409.97	423.28	8.61	8.75	8.68	8.73
TRAPPC10	499.826	0.711685	0.115018	4.59775e-10	1.47643e-09	437	478	508	521	367.47	387.93	633.02	610.88	8.52	8.6	9.3	9.25
TRAPPC2	49.9416	0.812773	0.345807	0.0122891	0.0204694	36	49	58	49	30.27	39.77	72.27	57.45	4.94	5.32	6.16	5.83
TRAPPC2L	197.859	-0.0343919	0.175608	0.841365	0.87187	245	240	146	178	206.02	194.78	181.93	208.71	7.69	7.61	7.51	7.7
TRAPPC2P1	11.5076	-0.00933453	0.583652	0.982469	0.985446	15	13	8	11	12.61	10.55	9.97	12.9	3.64	3.41	3.35	3.67
TRAPPC3	270.663	-0.0156073	0.151192	0.915884	0.931924	319	340	227	218	268.25	275.93	282.87	255.61	8.07	8.11	8.14	8
TRAPPC4	240.48	-0.479629	0.161206	0.00255593	0.00468517	347	333	160	171	291.79	270.25	199.38	200.5	8.19	8.08	7.64	7.65
TRAPPC5	463.405	0.622932	0.127022	7.61649e-07	1.96817e-06	462	418	418	516	388.49	339.24	520.87	605.02	8.6	8.41	9.02	9.24
TRAPPC6A	98.2836	-0.241718	0.242772	0.304259	0.373793	125	134	78	70	105.11	108.75	97.2	82.08	6.71	6.76	6.6	6.36
TRAPPC6B	166.07	1.33514	0.199169	8.31138e-12	2.93837e-11	115	110	206	189	96.7	89.27	256.7	221.61	6.6	6.49	8	7.79
TRAPPC9	391.108	1.27003	0.130542	1.01595e-22	5.53427e-22	275	277	435	483	231.25	224.8	542.05	566.33	7.86	7.82	9.08	9.14
TRAT1	2.0469	-0.335876	0.930024	0.473342	NA	3	4	1	1	2.52	3.25	1.25	1.17	1.18	1.41	0.66	0.62
TRDMT1	20.946	0.216269	0.471246	0.606294	0.668705	22	24	17	21	18.5	19.48	21.18	24.62	4.22	4.29	4.4	4.6
TRDN	2.12578	0.362859	0.931512	0.44575	0.516723	2	1	2	3	1.68	0.81	2.49	3.52	0.84	0.36	1.16	1.47
TREH	2.85013	0.97472	1.23028	0.112392	0.155608	1	1	5	3	0.84	0.81	6.23	3.52	0.42	0.39	2.16	1.57
TREM1	2.41158	0.484452	0.962011	0.334763	0.405673	1	2	2	4	0.84	1.62	2.49	4.69	0.42	0.86	1.22	1.81
TREM2	22.8037	5.36776	1.04616	2.33923e-07	6.27491e-07	1	1	38	36	0.84	0.81	47.35	42.21	0.77	0.73	5.42	5.26
TREML1	1.91555	0.491328	1.00578	0.305389	NA	1	1	2	3	0.84	0.81	2.49	3.52	0.28	0.26	1.05	1.36
TREML2	1.844	-0.257704	0.918179	0.567686	NA	3	3	1	1	2.52	2.43	1.25	1.17	1.12	1.09	0.6	0.56
TREML3	1.51379	0.120174	0.909471	0.777473	NA	1	2	1	2	0.84	1.62	1.25	2.35	0.2	0.62	0.44	0.89
TRERF1	128.762	-0.0914786	0.211442	0.657265	0.714521	162	160	101	105	136.23	129.85	125.86	123.11	7.09	7.02	6.98	6.94
TREX1	145.678	0.29495	0.217011	0.164591	0.218186	139	177	108	160	116.88	143.65	134.58	187.6	6.87	7.17	7.07	7.55
TREX2	3.07573	-0.209523	0.842199	0.668919	0.72414	3	6	3	1	2.52	4.87	3.74	1.17	1.4	2.05	1.76	0.84
TRH	6.56154	1.16394	0.929902	0.0666482	0.096974	4	3	7	10	3.36	2.43	8.72	11.73	1.92	1.6	2.99	3.35
TRHDE	55.552	4.08759	0.479916	3.76463e-18	1.74932e-17	7	7	90	84	5.89	5.68	112.15	98.49	2.74	2.7	6.75	6.57
TRIAP1	86.989	-0.955024	0.267988	0.000215975	0.000447772	140	141	44	52	117.73	114.43	54.83	60.97	6.87	6.83	5.79	5.94
TRIB1	195.196	-1.89188	0.198851	4.6983e-22	2.50795e-21	376	371	71	64	316.18	301.09	88.47	75.04	8.3	8.23	6.48	6.25
TRIB2	671.981	-1.20098	0.106538	8.58321e-30	5.66169e-29	1075	1198	323	349	903.96	972.26	402.49	409.21	9.82	9.92	8.66	8.68
TRIB3	383.297	-3.54616	0.185663	5.30996e-82	8.81444e-81	882	828	47	52	741.67	671.98	58.57	60.97	9.53	9.39	5.9	5.95
TRIL	352.117	4.13306	0.192972	1.9841e-102	4.18425e-101	47	44	527	577	39.52	35.71	656.7	676.54	5.33	5.19	9.35	9.39
TRIM10	7.07253	-1.96512	1.13995	0.0153149	0.0250154	12	18	1	2	10.09	14.61	1.25	2.35	3.17	3.64	1.11	1.57
TRIM11	323.652	0.34303	0.141102	0.0141187	0.0232237	321	369	279	322	269.93	299.47	347.66	377.55	8.08	8.23	8.44	8.56
TRIM13	89.8122	0.119861	0.251581	0.624124	0.685586	96	112	80	75	80.73	90.9	99.69	87.94	6.34	6.51	6.64	6.46
TRIM14	173.751	-2.03548	0.21221	2.09243e-22	1.12826e-21	340	339	52	59	285.9	275.12	64.8	69.18	8.15	8.1	6.04	6.13
TRIM15	23.7465	-4.83968	1.03436	1.98174e-06	4.95674e-06	57	55	1	1	47.93	44.64	1.25	1.17	5.46	5.36	1.26	1.19
TRIM16	68.9877	-1.76254	0.324578	1.57065e-08	4.57481e-08	125	136	25	25	105.11	110.37	31.15	29.31	6.7	6.77	4.99	4.91
TRIM16L	30.9124	-1.62843	0.479114	0.000197671	0.000411819	59	57	11	12	49.61	46.26	13.71	14.07	5.59	5.49	3.85	3.88
TRIM17	101.279	3.26069	0.304941	1.84989e-27	1.14128e-26	23	22	140	165	19.34	17.85	174.45	193.47	4.33	4.22	7.42	7.57
TRIM2	1030.93	3.489	0.105105	2.06399e-242	1.36146e-240	193	214	1537	1597	162.29	173.68	1915.26	1872.51	7.35	7.45	10.9	10.87
TRIM21	40.6762	-1.86234	0.445091	7.04829e-06	1.68166e-05	61	97	14	13	51.29	78.72	17.45	15.24	5.66	6.26	4.18	4
TRIM22	49.391	0.468604	0.341131	0.144365	0.194758	56	42	52	44	47.09	34.09	64.8	51.59	5.56	5.11	6	5.69
TRIM23	150.891	2.49726	0.229265	2.27573e-28	1.43995e-27	48	60	220	205	40.36	48.69	274.14	240.37	5.36	5.62	8.08	7.9
TRIM24	255.078	-2.35946	0.183451	1.5394e-38	1.25805e-37	511	525	69	67	429.7	426.07	85.98	78.56	8.74	8.73	6.44	6.31
TRIM25	453.196	-1.40233	0.129607	1.11009e-27	6.91189e-27	765	832	184	226	643.29	675.23	229.28	264.99	9.33	9.4	7.85	8.05
TRIM26	345.563	-0.233783	0.138866	0.0892052	0.126185	446	460	233	293	375.04	373.32	290.34	343.55	8.55	8.54	8.18	8.42
TRIM27	509.442	-1.20278	0.119068	2.57024e-24	1.46897e-23	851	872	256	252	715.6	707.69	319	295.47	9.48	9.46	8.32	8.21
TRIM28	2684.05	-1.21653	0.0634072	2.20077e-82	3.67408e-81	4547	4544	1265	1406	3823.56	3687.77	1576.32	1648.56	11.9	11.85	10.62	10.69
TRIM29	129.752	-4.53684	0.395382	7.11122e-31	4.83618e-30	278	326	10	7	233.77	264.57	12.46	8.21	7.85	8.02	3.76	3.24
TRIM3	446.711	2.68648	0.138919	4.38521e-84	7.41975e-83	145	144	594	689	121.93	116.87	740.18	807.86	6.94	6.88	9.53	9.65
TRIM31	2.46734	-0.498484	0.968874	0.325328	0.396678	5	4	1	1	4.2	3.25	1.25	1.17	1.76	1.51	0.75	0.71
TRIM32	172.101	0.576738	0.187445	0.00172237	0.0032339	171	161	160	183	143.79	130.66	199.38	214.57	7.17	7.03	7.64	7.74
TRIM33	305.897	-0.631139	0.150908	2.29948e-05	5.21478e-05	409	495	201	194	343.93	401.73	250.47	227.47	8.42	8.65	7.97	7.83
TRIM35	205.38	0.584354	0.174555	0.000672983	0.00132186	180	216	192	218	151.36	175.3	239.25	255.61	7.25	7.46	7.9	7.99
TRIM36	46.4365	2.10848	0.393146	1.68676e-08	4.89918e-08	21	19	67	59	17.66	15.42	83.49	69.18	4.19	4.01	6.34	6.08
TRIM37	586.503	0.641041	0.107519	2.00349e-09	6.19003e-09	551	556	555	631	463.33	451.23	691.59	739.86	8.86	8.82	9.43	9.53
TRIM38	39.2721	-1.8661	0.439652	5.4439e-06	1.31189e-05	73	79	15	11	61.39	64.11	18.69	12.9	5.91	5.97	4.27	3.78
TRIM39	95.1126	-0.143087	0.249442	0.552877	0.62081	133	109	74	75	111.84	88.46	92.21	87.94	6.8	6.47	6.53	6.46
TRIM4	129.526	-0.924306	0.220583	1.71772e-05	3.94438e-05	202	212	68	78	169.86	172.05	84.73	91.46	7.4	7.42	6.41	6.52
TRIM40	1.22066	-0.00535702	0.920198	0.988754	NA	1	2	1	1	0.84	1.62	1.25	1.17	0.07	0.47	0.29	0.25
TRIM41	647.689	0.722346	0.108598	2.18271e-11	7.55232e-11	626	553	651	686	526.4	448.8	811.21	804.35	9.04	8.81	9.66	9.65
TRIM44	609.495	0.537139	0.110345	9.60926e-07	2.46569e-06	586	616	536	663	492.77	499.93	667.91	777.38	8.95	8.97	9.38	9.6
TRIM45	72.4089	-1.38809	0.306895	2.32263e-06	5.77728e-06	120	137	34	30	100.91	111.18	42.37	35.18	6.64	6.78	5.42	5.17
TRIM46	180.267	3.07794	0.226622	8.57591e-43	7.70077e-42	42	49	238	298	35.32	39.77	296.57	349.41	5.17	5.34	8.2	8.43
TRIM47	338.876	0.364643	0.139315	0.00823641	0.0141101	376	339	299	334	316.18	275.12	372.58	391.62	8.31	8.11	8.54	8.61
TRIM5	47.336	-2.49329	0.439131	2.57366e-09	7.88777e-09	90	107	14	8	75.68	86.84	17.45	9.38	6.21	6.4	4.18	3.38
TRIM50	5.74252	-1.09625	1.00057	0.0896269	0.126728	12	10	1	3	10.09	8.12	1.25	3.52	3.13	2.87	1.1	1.94
TRIM52	104.774	0.743436	0.246284	0.00183242	0.00342732	94	93	90	130	79.04	75.48	112.15	152.43	6.31	6.24	6.81	7.24
TRIM54	16.7593	1.09702	0.59098	0.0276958	0.0433305	10	13	16	24	8.41	10.55	19.94	28.14	3.16	3.45	4.28	4.74
TRIM55	3.66501	1.05997	1.16903	0.0986106	0.13802	2	1	6	4	1.68	0.81	7.48	4.69	1.04	0.52	2.53	2.02
TRIM56	128.231	-1.56635	0.234694	8.28189e-12	2.92854e-11	238	229	52	53	200.13	185.85	64.8	62.14	7.64	7.53	6.03	5.97
TRIM58	35.2684	-0.930857	0.413986	0.0139712	0.0230091	56	59	21	17	47.09	47.88	26.17	19.93	5.54	5.56	4.73	4.36
TRIM59	48.7291	-0.190781	0.337385	0.547762	0.616211	58	69	30	45	48.77	56	37.38	52.76	5.61	5.8	5.24	5.72
TRIM6	7.69185	-1.38751	0.944975	0.0385495	0.0587808	14	16	2	3	11.77	12.99	2.49	3.52	3.42	3.54	1.71	2.03
TRIM61	1.53219	0.124659	0.90963	0.769457	NA	1	2	2	1	0.84	1.62	2.49	1.17	0.21	0.62	0.93	0.41
TRIM62	209.947	1.15649	0.173911	1.46063e-11	5.09001e-11	146	166	233	249	122.77	134.72	290.34	291.96	6.95	7.08	8.18	8.18
TRIM63	16.1758	-3.65403	0.950176	3.18655e-05	7.14155e-05	36	38	1	2	30.27	30.84	1.25	2.35	4.78	4.81	1.24	1.69
TRIM65	277.809	-0.475375	0.158806	0.00240767	0.00442681	401	383	208	174	337.2	310.83	259.19	204.02	8.4	8.28	8.02	7.68
TRIM66	146.727	0.510319	0.199786	0.00912593	0.0155475	144	147	136	151	121.09	119.3	169.47	177.05	6.92	6.9	7.4	7.46
TRIM67	81.0172	6.43952	0.735244	4.1682e-18	1.93377e-17	1	3	121	145	0.84	2.43	150.78	170.01	0.98	1.73	7.18	7.35
TRIM68	96.0115	0.595752	0.246082	0.0124755	0.0207543	84	99	92	101	70.64	80.35	114.64	118.42	6.15	6.33	6.84	6.88
TRIM69	11.006	3.15329	0.98343	0.000206068	0.000428295	1	3	12	22	0.84	2.43	14.95	25.8	0.74	1.58	3.74	4.46
TRIM7	132.318	1.79312	0.227076	7.7851e-16	3.28596e-15	63	78	163	179	52.98	63.3	203.11	209.88	5.75	6	7.66	7.7
TRIM71	94.5754	-5.33492	0.575228	1.66309e-20	8.43368e-20	217	231	2	5	182.47	187.47	2.49	5.86	7.47	7.51	2	2.8
TRIM72	53.7659	4.39424	0.523171	1.28418e-17	5.8586e-17	4	7	75	96	3.36	5.68	93.46	112.56	2.1	2.68	6.49	6.75
TRIM77	1.22066	-0.00535702	0.920198	0.988754	NA	1	2	1	1	0.84	1.62	1.25	1.17	0.07	0.47	0.29	0.25
TRIM78P	2.8658	-0.656945	1.02299	0.229118	0.292181	4	7	1	1	3.36	5.68	1.25	1.17	1.61	2.15	0.81	0.76
TRIM8	713.689	1.51411	0.104366	3.87081e-48	3.8328e-47	444	449	805	950	373.36	364.39	1003.11	1113.89	8.55	8.51	9.97	10.12
TRIM9	645.925	4.35326	0.152027	5.55223e-181	2.43549e-179	75	70	961	1080	63.07	56.81	1197.5	1266.32	6	5.85	10.22	10.3
TRIML2	22.0789	-3.79988	0.828668	1.271e-06	3.22874e-06	54	47	1	3	45.41	38.14	1.25	3.52	5.39	5.15	1.31	2.12
TRIO	1119.09	0.540442	0.0891209	1.14343e-09	3.58774e-09	1100	1105	988	1214	924.99	896.78	1231.15	1423.43	9.85	9.81	10.27	10.47
TRIOBP	412.543	-1.72865	0.142453	2.10357e-34	1.55538e-33	754	785	132	183	634.04	637.08	164.49	214.57	9.3	9.31	7.37	7.75
TRIP10	244.047	-2.08653	0.18148	3.12708e-31	2.14746e-30	475	484	78	74	399.43	392.8	97.2	86.77	8.64	8.61	6.61	6.45
TRIP11	124.847	0.198736	0.218666	0.35286	0.424032	128	153	99	123	107.63	124.17	123.36	144.22	6.75	6.96	6.95	7.17
TRIP12	532.132	-0.416723	0.11391	0.00022836	0.000472421	725	751	344	410	609.65	609.49	428.66	480.73	9.25	9.25	8.74	8.91
TRIP13	166.408	-4.91811	0.384074	9.2566e-38	7.40275e-37	387	394	7	10	325.43	319.76	8.72	11.73	8.33	8.3	3.33	3.69
TRIP4	59.4291	-0.643188	0.312332	0.0300065	0.0466419	86	92	38	37	72.32	74.66	47.35	43.38	6.17	6.21	5.57	5.45
TRIP6	362.489	-1.75636	0.144936	2.45595e-34	1.81364e-33	655	703	132	140	550.79	570.53	164.49	164.15	9.1	9.15	7.37	7.37
TRIT1	92.0266	-1.13817	0.266549	9.65629e-06	2.273e-05	142	168	45	48	119.41	136.34	56.07	56.28	6.89	7.08	5.82	5.83
TRMT1	416.587	-0.825757	0.127081	5.55759e-11	1.88069e-10	628	665	247	248	528.08	539.69	307.79	290.78	9.04	9.07	8.27	8.19
TRMT11	35.4989	-0.294287	0.396815	0.419346	0.492064	56	40	20	32	47.09	32.46	24.92	37.52	5.54	5.02	4.67	5.22
TRMT112	405.022	-0.714391	0.130786	3.52639e-08	1.0038e-07	568	655	239	267	477.63	531.58	297.82	313.06	8.9	9.05	8.22	8.29
TRMT12	76.4603	-0.390417	0.278463	0.143951	0.194245	96	116	59	49	80.73	94.14	73.52	57.45	6.33	6.55	6.2	5.85
TRMT2A	395.894	-0.447121	0.127235	0.000392961	0.000794801	546	562	271	282	459.13	456.1	337.69	330.65	8.84	8.83	8.4	8.37
TRMT2B	83.4257	-1.16937	0.285432	2.00108e-05	4.56045e-05	146	137	33	50	122.77	111.18	41.12	58.63	6.93	6.79	5.39	5.88
TRMT5	59.9982	-0.575592	0.312117	0.0519711	0.0774096	94	82	40	38	79.04	66.55	49.84	44.56	6.29	6.05	5.65	5.49
TRMT6	97.0549	-0.603292	0.247416	0.0117598	0.0196587	140	146	58	68	117.73	118.49	72.27	79.73	6.87	6.88	6.18	6.32
