Gene	length
ENSMUSG00000109858	700
ENSMUSG00000109859	660
ENSMUSG00000109860	1147
ENSMUSG00000109861	754
ENSMUSG00000109862	120
ENSMUSG00000109863	1484
ENSMUSG00000109864	1305
ENSMUSG00000109865	760
ENSMUSG00000109866	2722
ENSMUSG00000109867	639
ENSMUSG00000109868	1857
ENSMUSG00000109869	856
ENSMUSG00000109870	3386
ENSMUSG00000109871	1086
ENSMUSG00000109872	311
ENSMUSG00000109873	3676
ENSMUSG00000109874	2802
ENSMUSG00000109875	243
ENSMUSG00000109876	1960
ENSMUSG00000109877	1017
ENSMUSG00000109878	857
ENSMUSG00000109879	1500
ENSMUSG00000109880	530
ENSMUSG00000109881	519
ENSMUSG00000109882	1066
ENSMUSG00000109883	388
ENSMUSG00000109884	1130
ENSMUSG00000109885	390
ENSMUSG00000109886	919
ENSMUSG00000109887	1714
ENSMUSG00000109888	234
ENSMUSG00000109889	435
ENSMUSG00000109890	882
ENSMUSG00000109891	877
ENSMUSG00000109892	612
ENSMUSG00000109893	1284
ENSMUSG00000109894	865
ENSMUSG00000109895	820
ENSMUSG00000109896	710
ENSMUSG00000109897	635
ENSMUSG00000109898	1316
ENSMUSG00000109899	730
ENSMUSG00000109900	1773
ENSMUSG00000109901	2465
ENSMUSG00000109902	1157
ENSMUSG00000109903	2987
ENSMUSG00000109904	1751
ENSMUSG00000109905	466
ENSMUSG00000109906	326
ENSMUSG00000109907	1798
ENSMUSG00000109908	3654
ENSMUSG00000109909	1632
ENSMUSG00000109910	674
ENSMUSG00000109911	389
ENSMUSG00000109912	376
ENSMUSG00000109913	1230
ENSMUSG00000109914	283
ENSMUSG00000109915	1644
ENSMUSG00000109916	928
ENSMUSG00000109917	3920
ENSMUSG00000109918	136
ENSMUSG00000109919	358
ENSMUSG00000109920	433
ENSMUSG00000109921	3815
ENSMUSG00000109922	449
ENSMUSG00000109923	394
ENSMUSG00000109924	924
ENSMUSG00000109925	333
ENSMUSG00000109926	789
ENSMUSG00000109927	3995
ENSMUSG00000109928	428
ENSMUSG00000109929	370
ENSMUSG00000109930	4077
ENSMUSG00000109931	693
ENSMUSG00000109932	778
ENSMUSG00000109933	785
ENSMUSG00000109934	214
ENSMUSG00000109935	1282
ENSMUSG00000109936	1708
ENSMUSG00000109937	309
ENSMUSG00000109938	280
ENSMUSG00000109939	652
ENSMUSG00000109940	1016
ENSMUSG00000109941	1326
ENSMUSG00000109942	1463
ENSMUSG00000109943	784
ENSMUSG00000109944	584
ENSMUSG00000109945	6753
ENSMUSG00000109946	1204
ENSMUSG00000109947	459
ENSMUSG00000109948	151
ENSMUSG00000109949	223
ENSMUSG00000109950	946
ENSMUSG00000109951	2196
ENSMUSG00000109952	559
ENSMUSG00000109953	1630
ENSMUSG00000109954	459
ENSMUSG00000109955	815
ENSMUSG00000109956	1789
ENSMUSG00000109957	252
ENSMUSG00000109958	628
ENSMUSG00000109959	296
ENSMUSG00000109960	548
ENSMUSG00000109961	1741
ENSMUSG00000109962	893
ENSMUSG00000109963	2134
ENSMUSG00000109964	509
ENSMUSG00000109965	647
ENSMUSG00000109966	977
ENSMUSG00000109967	751
ENSMUSG00000109968	160
ENSMUSG00000109969	2277
ENSMUSG00000109970	530
ENSMUSG00000109971	391
ENSMUSG00000109972	412
ENSMUSG00000109973	1600
ENSMUSG00000109974	418
ENSMUSG00000109975	357
ENSMUSG00000109976	1781
ENSMUSG00000109977	421
ENSMUSG00000109978	225
ENSMUSG00000109979	434
ENSMUSG00000109980	1061
ENSMUSG00000109981	680
ENSMUSG00000109982	2031
ENSMUSG00000109983	538
ENSMUSG00000109984	688
ENSMUSG00000109985	2165
ENSMUSG00000109986	426
ENSMUSG00000109987	694
ENSMUSG00000109988	335
ENSMUSG00000109990	88
ENSMUSG00000109991	4287
ENSMUSG00000109992	2169
ENSMUSG00000109993	564
ENSMUSG00000109994	442
ENSMUSG00000109995	3673
ENSMUSG00000109996	1540
ENSMUSG00000109997	742
ENSMUSG00000109998	571
ENSMUSG00000109999	1244
ENSMUSG00000110000	950
ENSMUSG00000110001	1425
ENSMUSG00000110002	214
ENSMUSG00000110003	276
ENSMUSG00000110004	1655
ENSMUSG00000110005	822
ENSMUSG00000110006	742
ENSMUSG00000110007	1452
ENSMUSG00000110008	2168
ENSMUSG00000110009	1328
ENSMUSG00000110010	2546
ENSMUSG00000110011	172
ENSMUSG00000110012	3506
ENSMUSG00000110013	763
ENSMUSG00000110014	1498
ENSMUSG00000110015	1562
ENSMUSG00000110016	1270
ENSMUSG00000110017	438
ENSMUSG00000110018	1234
ENSMUSG00000110019	587
ENSMUSG00000110020	682
ENSMUSG00000110022	309
ENSMUSG00000110023	948
ENSMUSG00000110024	1067
ENSMUSG00000110025	547
ENSMUSG00000110026	291
ENSMUSG00000110027	2281
ENSMUSG00000110028	958
ENSMUSG00000110030	2394
ENSMUSG00000110031	841
ENSMUSG00000110032	1080
ENSMUSG00000110033	939
ENSMUSG00000110034	549
ENSMUSG00000110035	1422
ENSMUSG00000110036	471
ENSMUSG00000110037	1240
ENSMUSG00000110038	495
ENSMUSG00000110039	54
ENSMUSG00000110040	826
ENSMUSG00000110041	411
ENSMUSG00000110042	1594
ENSMUSG00000110043	2225
ENSMUSG00000110044	293
ENSMUSG00000110045	1386
ENSMUSG00000110046	1141
ENSMUSG00000110047	1856
ENSMUSG00000110048	247
ENSMUSG00000110049	1613
ENSMUSG00000110050	1006
ENSMUSG00000110051	1361
ENSMUSG00000110052	889
ENSMUSG00000110053	1251
ENSMUSG00000110054	1058
ENSMUSG00000110055	901
ENSMUSG00000110056	481
ENSMUSG00000110057	377
ENSMUSG00000110058	588
ENSMUSG00000110059	728
ENSMUSG00000110060	3653
ENSMUSG00000110061	1267
ENSMUSG00000110062	2669
ENSMUSG00000110063	922
ENSMUSG00000110064	595
ENSMUSG00000110065	630
ENSMUSG00000110066	1240
ENSMUSG00000110067	1568
ENSMUSG00000110068	2102
ENSMUSG00000110069	246
ENSMUSG00000110070	528
ENSMUSG00000110071	1553
ENSMUSG00000110072	565
ENSMUSG00000110073	360
ENSMUSG00000110074	873
ENSMUSG00000110075	815
ENSMUSG00000110076	975
ENSMUSG00000110077	1888
ENSMUSG00000110078	634
ENSMUSG00000110079	2207
ENSMUSG00000110080	1148
ENSMUSG00000110081	640
ENSMUSG00000110082	778
ENSMUSG00000110083	151
ENSMUSG00000110084	3998
ENSMUSG00000110085	877
ENSMUSG00000110086	1457
ENSMUSG00000110087	695
ENSMUSG00000110088	828
ENSMUSG00000110089	610
ENSMUSG00000110090	1256
ENSMUSG00000110091	699
ENSMUSG00000110092	938
ENSMUSG00000110093	681
ENSMUSG00000110094	721
ENSMUSG00000110095	1067
ENSMUSG00000110096	88
ENSMUSG00000110097	2279
ENSMUSG00000110098	733
ENSMUSG00000110099	341
ENSMUSG00000110100	594
ENSMUSG00000110101	3314
ENSMUSG00000110102	832
ENSMUSG00000110103	2015
ENSMUSG00000110104	495
ENSMUSG00000110105	1524
ENSMUSG00000110106	277
ENSMUSG00000110108	346
ENSMUSG00000110109	788
ENSMUSG00000110110	1066
ENSMUSG00000110111	436
ENSMUSG00000110112	512
ENSMUSG00000110113	359
ENSMUSG00000110114	281
ENSMUSG00000110115	3816
ENSMUSG00000110116	1558
ENSMUSG00000110117	553
ENSMUSG00000110118	1267
ENSMUSG00000110119	752
ENSMUSG00000110120	1465
ENSMUSG00000110121	347
ENSMUSG00000110122	951
ENSMUSG00000110123	915
ENSMUSG00000110124	1042
ENSMUSG00000110125	7227
ENSMUSG00000110126	1607
ENSMUSG00000110127	1191
ENSMUSG00000110128	165
ENSMUSG00000110129	853
ENSMUSG00000110130	1387
ENSMUSG00000110131	1774
ENSMUSG00000110132	1175
ENSMUSG00000110133	948
ENSMUSG00000110134	1227
ENSMUSG00000110135	399
ENSMUSG00000110136	988
ENSMUSG00000110137	2287
ENSMUSG00000110138	2929
ENSMUSG00000110139	656
ENSMUSG00000110140	2544
ENSMUSG00000110141	1571
ENSMUSG00000110142	1584
ENSMUSG00000110143	943
ENSMUSG00000110144	530
ENSMUSG00000110145	1247
ENSMUSG00000110146	545
ENSMUSG00000110147	5638
ENSMUSG00000110148	733
ENSMUSG00000110149	718
ENSMUSG00000110150	552
ENSMUSG00000110151	2696
ENSMUSG00000110152	133
ENSMUSG00000110153	442
ENSMUSG00000110154	747
ENSMUSG00000110155	2241
ENSMUSG00000110156	528
ENSMUSG00000110157	437
ENSMUSG00000110158	246
ENSMUSG00000110159	2526
ENSMUSG00000110160	1472
ENSMUSG00000110161	545
ENSMUSG00000110162	823
ENSMUSG00000110163	3399
ENSMUSG00000110164	580
ENSMUSG00000110165	487
ENSMUSG00000110166	452
ENSMUSG00000110167	3620
ENSMUSG00000110168	371
ENSMUSG00000110169	870
ENSMUSG00000110170	1683
ENSMUSG00000110171	2887
ENSMUSG00000110172	674
ENSMUSG00000110173	468
ENSMUSG00000110174	280
ENSMUSG00000110175	765
ENSMUSG00000110176	784
ENSMUSG00000110177	1443
ENSMUSG00000110178	1542
ENSMUSG00000110179	1423
ENSMUSG00000110180	682
ENSMUSG00000110181	299
ENSMUSG00000110182	209
ENSMUSG00000110183	345
ENSMUSG00000110184	172
ENSMUSG00000110185	1417
ENSMUSG00000110186	1050
ENSMUSG00000110187	2917
ENSMUSG00000110188	416
ENSMUSG00000110189	168
ENSMUSG00000110190	2277
ENSMUSG00000110192	163
ENSMUSG00000110193	177
ENSMUSG00000110194	1137
ENSMUSG00000110195	888
ENSMUSG00000110196	961
ENSMUSG00000110197	898
ENSMUSG00000110198	401
ENSMUSG00000110199	831
ENSMUSG00000110200	162
ENSMUSG00000110201	3429
ENSMUSG00000110202	475
ENSMUSG00000110203	256
ENSMUSG00000110204	946
ENSMUSG00000110205	1333
ENSMUSG00000110206	834
ENSMUSG00000110207	892
ENSMUSG00000110208	411
ENSMUSG00000110209	473
ENSMUSG00000110210	636
ENSMUSG00000110211	138
ENSMUSG00000110212	1425
ENSMUSG00000110213	274
ENSMUSG00000110214	765
ENSMUSG00000110215	1624
ENSMUSG00000110216	2885
ENSMUSG00000110217	390
ENSMUSG00000110218	1269
ENSMUSG00000110219	223
ENSMUSG00000110220	205
ENSMUSG00000110221	1279
ENSMUSG00000110222	186
ENSMUSG00000110223	443
ENSMUSG00000110224	1796
ENSMUSG00000110225	3145
ENSMUSG00000110226	435
ENSMUSG00000110227	1990
ENSMUSG00000110228	1573
ENSMUSG00000110229	1053
ENSMUSG00000110230	446
ENSMUSG00000110231	936
ENSMUSG00000110232	772
ENSMUSG00000110233	1253
ENSMUSG00000110234	638
ENSMUSG00000110235	1136
ENSMUSG00000110236	400
ENSMUSG00000110237	542
ENSMUSG00000110238	804
ENSMUSG00000110239	468
ENSMUSG00000110240	1109
ENSMUSG00000110241	280
ENSMUSG00000110242	1795
ENSMUSG00000110243	1244
ENSMUSG00000110244	414
ENSMUSG00000110245	2272
ENSMUSG00000110246	10128
ENSMUSG00000110247	282
ENSMUSG00000110248	656
ENSMUSG00000110249	3886
ENSMUSG00000110250	2298
ENSMUSG00000110251	537
ENSMUSG00000110252	772
ENSMUSG00000110253	1950
ENSMUSG00000110254	717
ENSMUSG00000110255	653
ENSMUSG00000110256	2275
ENSMUSG00000110257	928
ENSMUSG00000110258	1637
ENSMUSG00000110259	2648
ENSMUSG00000110260	1048
ENSMUSG00000110261	357
ENSMUSG00000110262	721
ENSMUSG00000110263	3831
ENSMUSG00000110264	1383
ENSMUSG00000110265	554
ENSMUSG00000110266	8516
ENSMUSG00000110267	628
ENSMUSG00000110268	469
ENSMUSG00000110269	853
ENSMUSG00000110270	678
ENSMUSG00000110271	632
ENSMUSG00000110272	275
ENSMUSG00000110273	449
ENSMUSG00000110274	627
ENSMUSG00000110275	580
ENSMUSG00000110276	1575
ENSMUSG00000110277	973
ENSMUSG00000110278	2290
ENSMUSG00000110279	778
ENSMUSG00000110280	740
ENSMUSG00000110281	954
ENSMUSG00000110282	3738
ENSMUSG00000110283	348
ENSMUSG00000110284	281
ENSMUSG00000110285	1250
ENSMUSG00000110286	489
ENSMUSG00000110287	178
ENSMUSG00000110288	295
ENSMUSG00000110289	1471
ENSMUSG00000110290	3230
ENSMUSG00000110291	114
ENSMUSG00000110292	1154
ENSMUSG00000110293	1651
ENSMUSG00000110294	260
ENSMUSG00000110295	318
ENSMUSG00000110296	165
ENSMUSG00000110297	195
ENSMUSG00000110298	1225
ENSMUSG00000110299	838
ENSMUSG00000110300	651
ENSMUSG00000110301	1317
ENSMUSG00000110302	1046
ENSMUSG00000110303	917
ENSMUSG00000110304	4379
ENSMUSG00000110305	376
ENSMUSG00000110306	941
ENSMUSG00000110307	433
ENSMUSG00000110308	4182
ENSMUSG00000110309	925
ENSMUSG00000110310	573
ENSMUSG00000110311	1093
ENSMUSG00000110312	560
ENSMUSG00000110313	425
ENSMUSG00000110314	650
ENSMUSG00000110315	607
ENSMUSG00000110316	1330
ENSMUSG00000110317	3592
ENSMUSG00000110318	473
ENSMUSG00000110319	493
ENSMUSG00000110320	2171
ENSMUSG00000110321	209
ENSMUSG00000110322	1833
ENSMUSG00000110323	244
ENSMUSG00000110324	735
ENSMUSG00000110325	1812
ENSMUSG00000110326	2711
ENSMUSG00000110327	533
ENSMUSG00000110328	331
ENSMUSG00000110329	654
ENSMUSG00000110330	365
ENSMUSG00000110331	551
ENSMUSG00000110332	979
ENSMUSG00000110333	6648
ENSMUSG00000110334	703
ENSMUSG00000110335	2099
ENSMUSG00000110336	540
ENSMUSG00000110337	1058
ENSMUSG00000110338	1143
ENSMUSG00000110339	831
ENSMUSG00000110340	489
ENSMUSG00000110341	3300
ENSMUSG00000110342	1375
ENSMUSG00000110343	1573
ENSMUSG00000110344	1256
ENSMUSG00000110345	750
ENSMUSG00000110346	904
ENSMUSG00000110347	1349
ENSMUSG00000110348	679
ENSMUSG00000110349	851
ENSMUSG00000110350	832
ENSMUSG00000110351	638
ENSMUSG00000110352	155
ENSMUSG00000110353	1431
ENSMUSG00000110354	799
ENSMUSG00000110355	934
ENSMUSG00000110356	331
ENSMUSG00000110357	1542
ENSMUSG00000110358	1356
ENSMUSG00000110359	1168
ENSMUSG00000110360	315
ENSMUSG00000110361	1261
ENSMUSG00000110362	1090
ENSMUSG00000110363	1322
ENSMUSG00000110364	792
ENSMUSG00000110365	2720
ENSMUSG00000110366	876
ENSMUSG00000110367	509
ENSMUSG00000110368	2583
ENSMUSG00000110369	1074
ENSMUSG00000110370	1090
ENSMUSG00000110371	762
ENSMUSG00000110372	1591
ENSMUSG00000110373	1170
ENSMUSG00000110374	321
ENSMUSG00000110375	413
ENSMUSG00000110376	101
ENSMUSG00000110377	1294
ENSMUSG00000110378	2129
ENSMUSG00000110379	989
ENSMUSG00000110380	1949
ENSMUSG00000110381	1410
ENSMUSG00000110382	4883
ENSMUSG00000110383	889
ENSMUSG00000110384	933
ENSMUSG00000110385	1454
ENSMUSG00000110386	1885
ENSMUSG00000110387	211
ENSMUSG00000110388	3077
ENSMUSG00000110389	887
ENSMUSG00000110390	1704
ENSMUSG00000110391	1226
ENSMUSG00000110392	715
ENSMUSG00000110393	1444
ENSMUSG00000110394	746
ENSMUSG00000110395	405
ENSMUSG00000110396	2189
ENSMUSG00000110397	3606
ENSMUSG00000110398	319
ENSMUSG00000110399	517
ENSMUSG00000110400	2201
ENSMUSG00000110401	1857
ENSMUSG00000110402	1404
ENSMUSG00000110403	507
ENSMUSG00000110404	2908
ENSMUSG00000110405	2339
ENSMUSG00000110406	662
ENSMUSG00000110407	455
ENSMUSG00000110408	517
ENSMUSG00000110409	448
ENSMUSG00000110410	1286
ENSMUSG00000110411	3089
ENSMUSG00000110412	461
ENSMUSG00000110413	252
ENSMUSG00000110414	877
ENSMUSG00000110415	1342
ENSMUSG00000110416	110
ENSMUSG00000110417	360
ENSMUSG00000110419	1446
ENSMUSG00000110420	601
ENSMUSG00000110421	428
ENSMUSG00000110422	542
ENSMUSG00000110423	1352
ENSMUSG00000110424	617
ENSMUSG00000110425	1172
ENSMUSG00000110426	1480
ENSMUSG00000110427	2906
ENSMUSG00000110428	192
ENSMUSG00000110429	287
ENSMUSG00000110430	1515
ENSMUSG00000110431	932
ENSMUSG00000110432	193
ENSMUSG00000110433	362
ENSMUSG00000110434	391
ENSMUSG00000110435	354
ENSMUSG00000110437	2709
ENSMUSG00000110438	407
ENSMUSG00000110439	861
ENSMUSG00000110440	874
ENSMUSG00000110441	1629
ENSMUSG00000110442	3435
ENSMUSG00000110443	457
ENSMUSG00000110444	1980
ENSMUSG00000110445	999
ENSMUSG00000110446	1063
ENSMUSG00000110447	2321
ENSMUSG00000110448	1057
ENSMUSG00000110449	224
ENSMUSG00000110450	1034
ENSMUSG00000110452	285
ENSMUSG00000110453	688
ENSMUSG00000110454	601
ENSMUSG00000110455	2330
ENSMUSG00000110456	945
ENSMUSG00000110457	3186
ENSMUSG00000110458	111
ENSMUSG00000110459	668
ENSMUSG00000110460	436
ENSMUSG00000110461	334
ENSMUSG00000110462	2310
ENSMUSG00000110463	838
ENSMUSG00000110464	463
ENSMUSG00000110465	1443
ENSMUSG00000110466	2022
ENSMUSG00000110467	539
ENSMUSG00000110468	540
ENSMUSG00000110469	1250
ENSMUSG00000110470	1783
ENSMUSG00000110471	515
ENSMUSG00000110472	388
ENSMUSG00000110473	474
ENSMUSG00000110474	1871
ENSMUSG00000110475	521
ENSMUSG00000110476	2362
ENSMUSG00000110477	1825
ENSMUSG00000110478	800
ENSMUSG00000110479	954
ENSMUSG00000110480	738
ENSMUSG00000110481	2134
ENSMUSG00000110482	612
ENSMUSG00000110483	644
ENSMUSG00000110484	335
ENSMUSG00000110485	2003
ENSMUSG00000110486	564
ENSMUSG00000110487	589
ENSMUSG00000110488	420
ENSMUSG00000110489	338
ENSMUSG00000110490	784
ENSMUSG00000110491	1705
ENSMUSG00000110492	353
ENSMUSG00000110493	848
ENSMUSG00000110494	1366
ENSMUSG00000110495	392
ENSMUSG00000110496	1031
ENSMUSG00000110497	830
ENSMUSG00000110498	2182
ENSMUSG00000110499	1915
ENSMUSG00000110500	1421
ENSMUSG00000110501	409
ENSMUSG00000110502	798
ENSMUSG00000110503	344
ENSMUSG00000110504	1921
ENSMUSG00000110505	753
ENSMUSG00000110506	1085
ENSMUSG00000110507	902
ENSMUSG00000110508	219
ENSMUSG00000110509	240
ENSMUSG00000110510	1177
ENSMUSG00000110511	1576
ENSMUSG00000110512	311
ENSMUSG00000110513	450
ENSMUSG00000110514	337
ENSMUSG00000110515	1183
ENSMUSG00000110516	1006
ENSMUSG00000110517	513
ENSMUSG00000110518	928
ENSMUSG00000110519	939
ENSMUSG00000110520	1522
ENSMUSG00000110521	948
ENSMUSG00000110522	319
ENSMUSG00000110523	2624
ENSMUSG00000110524	301
ENSMUSG00000110525	247
ENSMUSG00000110526	1128
ENSMUSG00000110527	709
ENSMUSG00000110528	174
ENSMUSG00000110529	3251
ENSMUSG00000110530	2494
ENSMUSG00000110531	578
ENSMUSG00000110532	178
ENSMUSG00000110533	796
ENSMUSG00000110534	2104
ENSMUSG00000110535	229
ENSMUSG00000110536	338
ENSMUSG00000110537	1866
ENSMUSG00000110538	257
ENSMUSG00000110539	1019
ENSMUSG00000110540	2795
ENSMUSG00000110541	2006
ENSMUSG00000110542	3210
ENSMUSG00000110543	827
ENSMUSG00000110544	627
ENSMUSG00000110545	454
ENSMUSG00000110546	411
ENSMUSG00000110547	1895
ENSMUSG00000110548	607
ENSMUSG00000110549	337
ENSMUSG00000110550	416
ENSMUSG00000110551	354
ENSMUSG00000110552	513
ENSMUSG00000110553	433
ENSMUSG00000110554	3269
ENSMUSG00000110555	929
ENSMUSG00000110556	2619
ENSMUSG00000110557	1155
ENSMUSG00000110558	4064
ENSMUSG00000110559	2859
ENSMUSG00000110560	930
ENSMUSG00000110561	1229
ENSMUSG00000110562	947
ENSMUSG00000110563	352
ENSMUSG00000110564	2876
ENSMUSG00000110565	775
ENSMUSG00000110566	85
ENSMUSG00000110567	891
ENSMUSG00000110568	791
ENSMUSG00000110569	764
ENSMUSG00000110570	153
ENSMUSG00000110571	395
ENSMUSG00000110572	226
ENSMUSG00000110573	628
ENSMUSG00000110574	578
ENSMUSG00000110575	1642
ENSMUSG00000110576	461
ENSMUSG00000110577	510
ENSMUSG00000110578	930
ENSMUSG00000110579	834
ENSMUSG00000110580	2899
ENSMUSG00000110581	364
ENSMUSG00000110582	913
ENSMUSG00000110583	484
ENSMUSG00000110585	403
ENSMUSG00000110586	782
ENSMUSG00000110587	1222
ENSMUSG00000110588	2665
ENSMUSG00000110589	279
ENSMUSG00000110590	930
ENSMUSG00000110591	2088
ENSMUSG00000110592	1561
ENSMUSG00000110593	259
ENSMUSG00000110594	527
ENSMUSG00000110595	593
ENSMUSG00000110596	214
ENSMUSG00000110597	2009
ENSMUSG00000110598	3488
ENSMUSG00000110599	1434
ENSMUSG00000110600	241
ENSMUSG00000110601	454
ENSMUSG00000110602	708
ENSMUSG00000110603	152
ENSMUSG00000110604	1004
ENSMUSG00000110605	2450
ENSMUSG00000110606	334
ENSMUSG00000110607	4132
ENSMUSG00000110608	541
ENSMUSG00000110609	844
ENSMUSG00000110610	933
ENSMUSG00000110611	742
ENSMUSG00000110612	742
ENSMUSG00000110613	812
ENSMUSG00000110614	1757
ENSMUSG00000110615	812
ENSMUSG00000110616	2060
ENSMUSG00000110617	1746
ENSMUSG00000110618	2284
ENSMUSG00000110619	712
ENSMUSG00000110620	437
ENSMUSG00000110621	3188
ENSMUSG00000110622	4584
ENSMUSG00000110623	959
ENSMUSG00000110624	799
ENSMUSG00000110625	783
ENSMUSG00000110626	2066
ENSMUSG00000110627	664
ENSMUSG00000110628	815
ENSMUSG00000110629	784
ENSMUSG00000110630	1516
ENSMUSG00000110631	3425
ENSMUSG00000110632	853
ENSMUSG00000110633	2259
ENSMUSG00000110634	1697
ENSMUSG00000110635	3171
ENSMUSG00000110636	228
ENSMUSG00000110637	578
ENSMUSG00000110638	2998
ENSMUSG00000110639	1049
ENSMUSG00000110640	2898
ENSMUSG00000110641	480
ENSMUSG00000110642	215
ENSMUSG00000110643	316
ENSMUSG00000110644	1216
ENSMUSG00000110645	977
ENSMUSG00000110646	836
ENSMUSG00000110647	1692
ENSMUSG00000110648	640
ENSMUSG00000110649	422
ENSMUSG00000110650	1084
ENSMUSG00000110651	616
ENSMUSG00000110652	1126
ENSMUSG00000110653	309
ENSMUSG00000110654	2447
ENSMUSG00000110655	511
ENSMUSG00000110656	1249
ENSMUSG00000110657	829
ENSMUSG00000110658	356
ENSMUSG00000110659	572
ENSMUSG00000110660	3085
ENSMUSG00000110661	4031
ENSMUSG00000110662	466
ENSMUSG00000110663	1180
ENSMUSG00000110664	505
ENSMUSG00000110665	620
ENSMUSG00000110666	954
ENSMUSG00000110667	484
ENSMUSG00000110668	343
ENSMUSG00000110669	111
ENSMUSG00000110670	1110
ENSMUSG00000110671	917
ENSMUSG00000110672	2278
ENSMUSG00000110673	2730
ENSMUSG00000110674	273
ENSMUSG00000110675	694
ENSMUSG00000110676	1998
ENSMUSG00000110677	301
ENSMUSG00000110678	760
ENSMUSG00000110679	642
ENSMUSG00000110680	243
ENSMUSG00000110681	114
ENSMUSG00000110682	1541
ENSMUSG00000110683	346
ENSMUSG00000110684	326
ENSMUSG00000110685	2007
ENSMUSG00000110686	880
ENSMUSG00000110687	571
ENSMUSG00000110688	985
ENSMUSG00000110689	1203
ENSMUSG00000110690	688
ENSMUSG00000110691	938
ENSMUSG00000110692	536
ENSMUSG00000110693	1276
ENSMUSG00000110694	366
ENSMUSG00000110695	478
ENSMUSG00000110696	2136
ENSMUSG00000110697	1228
ENSMUSG00000110698	781
ENSMUSG00000110699	461
ENSMUSG00000110700	1924
ENSMUSG00000110701	699
ENSMUSG00000110702	4561
ENSMUSG00000110703	1757
ENSMUSG00000110704	586
ENSMUSG00000110705	235
ENSMUSG00000110706	1075
ENSMUSG00000110707	400
ENSMUSG00000110708	950
ENSMUSG00000110709	1239
ENSMUSG00000110710	5943
ENSMUSG00000110711	1782
ENSMUSG00000110712	1232
ENSMUSG00000110713	847
ENSMUSG00000110714	1003
ENSMUSG00000110715	1238
ENSMUSG00000110716	434
ENSMUSG00000110717	646
ENSMUSG00000110718	1174
ENSMUSG00000110719	643
ENSMUSG00000110720	675
ENSMUSG00000110721	993
ENSMUSG00000110722	733
ENSMUSG00000110723	724
ENSMUSG00000110724	1091
ENSMUSG00000110725	513
ENSMUSG00000110726	548
ENSMUSG00000110727	2331
ENSMUSG00000110729	2232
ENSMUSG00000110730	1813
ENSMUSG00000110731	675
ENSMUSG00000110732	279
ENSMUSG00000110734	1044
ENSMUSG00000110735	2324
ENSMUSG00000110736	662
ENSMUSG00000110737	6871
ENSMUSG00000110738	1813
ENSMUSG00000110739	646
ENSMUSG00000110740	217
ENSMUSG00000110741	1105
ENSMUSG00000110744	1415
ENSMUSG00000110745	523
ENSMUSG00000110747	989
ENSMUSG00000110748	717
ENSMUSG00000110749	570
ENSMUSG00000110750	801
ENSMUSG00000110751	2246
ENSMUSG00000110752	561
ENSMUSG00000110753	658
ENSMUSG00000110754	620
ENSMUSG00000110755	918
ENSMUSG00000110756	606
ENSMUSG00000110757	1091
ENSMUSG00000110758	2562
ENSMUSG00000110759	328
ENSMUSG00000110760	686
ENSMUSG00000110761	1939
ENSMUSG00000110762	394
ENSMUSG00000110765	516
ENSMUSG00000110766	621
ENSMUSG00000110767	404
ENSMUSG00000110768	538
ENSMUSG00000110769	78
ENSMUSG00000110770	774
ENSMUSG00000110771	1803
ENSMUSG00000110772	1232
ENSMUSG00000110773	536
ENSMUSG00000110774	1118
ENSMUSG00000110776	499
ENSMUSG00000110778	720
ENSMUSG00000110779	3497
ENSMUSG00000110780	949
ENSMUSG00000110781	862
ENSMUSG00000110782	157
ENSMUSG00000110783	386
ENSMUSG00000110784	664
ENSMUSG00000110786	634
ENSMUSG00000110787	564
ENSMUSG00000110788	697
ENSMUSG00000110789	1144
ENSMUSG00000110790	3485
ENSMUSG00000110791	3016
ENSMUSG00000110792	549
ENSMUSG00000110793	1045
ENSMUSG00000110794	553
ENSMUSG00000110795	1836
ENSMUSG00000110799	355
ENSMUSG00000110801	256
ENSMUSG00000110802	686
ENSMUSG00000110803	1387
ENSMUSG00000110804	961
ENSMUSG00000110808	889
ENSMUSG00000110809	426
ENSMUSG00000110810	488
ENSMUSG00000110811	213
ENSMUSG00000110812	215
ENSMUSG00000110813	638
ENSMUSG00000110814	5814
ENSMUSG00000110815	2123
ENSMUSG00000110816	1819
ENSMUSG00000110817	1454
ENSMUSG00000110819	3243
ENSMUSG00000110821	328
ENSMUSG00000110822	2128
ENSMUSG00000110823	1737
ENSMUSG00000110824	614
ENSMUSG00000110825	571
ENSMUSG00000110826	403
ENSMUSG00000110827	506
ENSMUSG00000110828	215
ENSMUSG00000110829	378
ENSMUSG00000110830	1378
ENSMUSG00000110831	1113
ENSMUSG00000110832	1755
ENSMUSG00000110833	229
ENSMUSG00000110834	461
ENSMUSG00000110835	3349
ENSMUSG00000110836	457
ENSMUSG00000110837	621
ENSMUSG00000110838	443
ENSMUSG00000110839	1886
