Feature.ID	baseMean	log2(brain/UHR)	lfcSE	pvalue	padj	UHR_1	UHR_2	brain_1	brain_2	UHR_1.norm	UHR_2.norm	brain_1.norm	brain_2.norm	UHR_1.rlog	UHR_2.rlog	brain_1.rlog	brain_2.rlog
SFXN3	571.924	0.885819	0.109418	3.57038e-16	1.52981e-15	457	512	589	643	384.29	415.52	733.95	753.93	8.59	8.7	9.52	9.56
SFXN4	78.7404	-0.466853	0.27291	0.0739228	0.106534	100	124	49	59	84.09	100.63	61.06	69.18	6.39	6.65	5.94	6.12
SFXN5	681.425	2.49399	0.117877	1.14999e-100	2.38225e-99	240	255	861	1061	201.82	206.95	1072.89	1244.04	7.66	7.7	10.06	10.28
SGCA	17.7982	1.81234	0.632609	0.00057216	0.00113449	8	8	23	25	6.73	6.49	28.66	29.31	2.88	2.83	4.76	4.79
SGCB	231.945	1.63765	0.173552	6.54421e-22	3.47322e-21	138	131	265	320	116.04	106.32	330.22	375.21	6.87	6.74	8.36	8.55
SGCD	67.4973	-0.539614	0.294406	0.0539961	0.0801875	101	95	49	40	84.93	77.1	61.06	46.9	6.4	6.26	5.94	5.57
SGCE	145.898	0.503815	0.202594	0.0108027	0.0181765	131	159	139	146	110.16	129.04	173.21	171.19	6.79	7.01	7.43	7.42
SGCG	9.51932	0.423076	0.662366	0.425651	0.498064	8	10	13	6	6.73	8.12	16.2	7.04	2.82	3.04	3.9	2.87
SGCZ	4.35257	1.97741	1.39094	0.0233654	0.0369875	1	1	7	6	0.84	0.81	8.72	7.04	0.53	0.5	2.75	2.5
SGEF	66.4086	1.21215	0.308086	3.16973e-05	7.10566e-05	44	49	65	92	37	39.77	81	107.87	5.23	5.33	6.33	6.73
SGIP1	129.032	6.08897	0.538093	1.2657e-30	8.56459e-30	4	4	200	222	3.36	3.25	249.22	260.3	2.13	2.08	7.93	7.99
SGK1	477.816	-0.819404	0.120263	6.41493e-12	2.27847e-11	738	743	263	307	620.58	603	327.72	359.96	9.28	9.23	8.36	8.49
SGK196	38.8939	0.358789	0.379102	0.305567	0.375164	32	49	29	45	26.91	39.77	36.14	52.76	4.77	5.31	5.18	5.7
SGK2	35.8857	2.16062	0.465442	2.55229e-07	6.82555e-07	11	18	49	50	9.25	14.61	61.06	58.63	3.32	3.92	5.88	5.83
SGK223	651.786	1.1674	0.104797	3.41711e-29	2.21161e-28	469	499	698	800	394.38	404.97	869.78	938.01	8.63	8.66	9.76	9.87
SGK269	314.703	0.455574	0.140366	0.00101754	0.00196302	324	316	295	309	272.45	256.46	367.6	362.31	8.09	8	8.52	8.5
SGK3	36.8494	0.0912837	0.378472	0.794277	0.831825	37	49	36	27	31.11	39.77	44.86	31.66	4.97	5.31	5.47	4.99
SGK494	84.6656	1.02849	0.265799	5.52473e-05	0.000121536	68	63	87	104	57.18	51.13	108.41	121.94	5.85	5.69	6.75	6.92
SGMS1	126.92	0.223096	0.214093	0.283332	0.351456	148	134	113	114	124.45	108.75	140.81	133.67	6.96	6.77	7.14	7.06
SGMS2	25.6487	-0.143525	0.435705	0.715352	0.765153	30	36	17	23	25.23	29.22	21.18	26.97	4.66	4.86	4.42	4.75
SGOL1	28.1627	-3.39542	0.693714	7.24552e-08	2.02307e-07	67	59	3	4	56.34	47.88	3.74	4.69	5.73	5.51	2.26	2.49
SGOL2	42.2605	-3.41181	0.55411	6.45707e-11	2.17458e-10	84	105	4	7	70.64	85.21	4.98	8.21	6.09	6.36	2.62	3.18
SGPL1	226.032	-0.280599	0.164033	0.0812707	0.116018	300	302	158	179	252.27	245.09	196.88	209.88	7.98	7.94	7.62	7.71
SGPP1	112.742	0.914866	0.238299	7.27596e-05	0.000158215	104	81	111	136	87.45	65.74	138.32	159.46	6.45	6.05	7.11	7.31
SGPP2	49.6604	4.38765	0.54575	1.88826e-16	8.18868e-16	4	6	70	88	3.36	4.87	87.23	103.18	2.09	2.49	6.39	6.62
SGSH	244.552	-1.3814	0.171008	1.89039e-16	8.1959e-16	427	433	117	104	359.06	351.41	145.79	121.94	8.48	8.45	7.19	6.94
SGSM1	247.063	5.87759	0.358424	2.78106e-61	3.46565e-60	9	10	374	432	7.57	8.12	466.04	506.53	3.1	3.18	8.85	8.97
SGSM2	1242.21	0.953029	0.0803137	1.02814e-32	7.30356e-32	975	1070	1289	1428	819.87	868.38	1606.23	1674.35	9.68	9.76	10.65	10.71
SGSM3	591.719	0.628541	0.107688	4.23874e-09	1.28495e-08	565	557	556	637	475.11	452.04	692.83	746.89	8.89	8.82	9.44	9.54
SGTA	878.229	0.268624	0.091896	0.00323683	0.00586042	932	996	737	855	783.72	808.32	918.38	1002.5	9.61	9.66	9.84	9.97
SGTB	162.43	2.52832	0.220404	9.12971e-32	6.33913e-31	59	55	219	241	49.61	44.64	272.9	282.58	5.65	5.5	8.08	8.13
SH2B1	847.525	0.725168	0.0940086	9.02085e-15	3.64952e-14	733	811	817	936	616.38	658.18	1018.07	1097.48	9.27	9.36	9.99	10.1
SH2B2	95.3625	0.0809973	0.244376	0.731267	0.778645	113	111	71	92	95.02	90.08	88.47	107.87	6.57	6.49	6.47	6.75
SH2B3	274.619	-1.80182	0.167183	5.24162e-28	3.28815e-27	507	531	91	109	426.33	430.94	113.4	127.8	8.73	8.75	6.84	7.01
SH2D1A	27.7101	-4.46287	0.914947	1.24262e-07	3.41039e-07	57	73	2	1	47.93	59.24	2.49	1.17	5.49	5.78	1.81	1.25
SH2D1B	3.81271	0.987098	1.05924	0.156145	0.208708	2	2	3	7	1.68	1.62	3.74	8.21	1.08	1.05	1.82	2.68
SH2D2A	26.7955	-2.43409	0.609152	4.02162e-06	9.81136e-06	58	54	7	5	48.77	43.82	8.72	5.86	5.54	5.39	3.24	2.77
SH2D3A	32.7908	-4.38957	0.801546	5.99945e-09	1.7985e-08	71	82	3	1	59.7	66.55	3.74	1.17	5.82	5.97	2.23	1.3
SH2D3C	159.561	1.95468	0.212258	2.93568e-21	1.5226e-20	80	75	192	231	67.27	60.87	239.25	270.85	6.09	5.94	7.89	8.07
SH2D4A	47.8347	-3.24651	0.499776	6.35275e-12	2.25776e-11	108	103	7	7	90.82	83.59	8.72	8.21	6.46	6.34	3.28	3.2
SH2D4B	1.62243	0.578975	1.23954	0.421326	NA	1	1	2	2	0.84	0.81	2.49	2.35	0.21	0.19	0.95	0.91
SH2D5	190.507	3.74178	0.245931	5.33485e-53	5.78525e-52	39	24	292	295	32.79	19.48	363.86	345.89	5.07	4.35	8.49	8.42
SH2D6	6.68095	2.39173	1.22953	0.00490868	0.00868749	1	2	11	9	0.84	1.62	13.71	10.55	0.66	1.13	3.49	3.16
SH2D7	3.02356	0.95282	1.14341	0.185458	0.242785	2	1	3	5	1.68	0.81	3.74	5.86	0.98	0.47	1.7	2.17
SH3BGR	19.4434	1.28055	0.548595	0.0063178	0.0110235	11	13	23	25	9.25	10.55	28.66	29.31	3.3	3.46	4.78	4.82
SH3BGRL	179.635	0.603225	0.185119	0.000888207	0.00172395	177	165	186	174	148.84	133.91	231.78	204.02	7.22	7.07	7.85	7.67
SH3BGRL2	220.5	2.377	0.192667	2.94046e-36	2.26088e-35	72	98	283	332	60.54	79.53	352.65	389.28	5.94	6.32	8.45	8.6
SH3BGRL3	756.107	-0.959721	0.102221	3.48997e-21	1.80741e-20	1191	1233	380	468	1001.51	1000.66	473.52	548.74	9.97	9.97	8.89	9.1
SH3BP1	161.483	-1.10217	0.200494	1.78771e-08	5.1821e-08	257	281	81	86	216.11	228.05	100.93	100.84	7.75	7.83	6.67	6.66
SH3BP2	271.23	-0.181996	0.152173	0.223761	0.286202	324	376	202	218	272.45	305.15	251.71	255.61	8.09	8.25	7.98	8
SH3BP4	372.365	-1.17212	0.136325	3.40723e-18	1.58702e-17	609	645	177	199	512.11	523.46	220.56	233.33	9	9.03	7.79	7.87
SH3BP5	570.166	1.1517	0.112109	4.05942e-25	2.36948e-24	396	457	618	688	332.99	370.89	770.09	806.69	8.38	8.54	9.59	9.65
SH3BP5L	455.484	0.952869	0.121173	2.15541e-15	8.91533e-15	378	369	468	530	317.86	299.47	583.18	621.43	8.31	8.23	9.19	9.28
SH3D19	124.693	-0.524513	0.232318	0.0197463	0.0317076	160	200	67	101	134.54	162.31	83.49	118.42	7.07	7.34	6.39	6.89
SH3D20	8.39821	0.723596	0.714087	0.194336	0.252897	6	7	8	11	5.05	5.68	9.97	12.9	2.45	2.59	3.26	3.58
SH3GL1	809.723	-0.734494	0.0980688	5.06124e-14	1.98313e-13	1211	1243	454	551	1018.33	1008.78	565.73	646.06	9.99	9.98	9.15	9.34
SH3GL1P1	10.3708	0.942955	0.72098	0.0939134	0.132057	10	4	7	18	8.41	3.25	8.72	21.11	3.08	1.98	3.12	4.24
SH3GL1P2	5.08512	0.293826	0.808391	0.61969	0.681356	7	3	4	6	5.89	2.43	4.98	7.04	2.49	1.57	2.3	2.68
SH3GL2	935.272	8.65166	0.461185	9.29434e-81	1.52267e-79	4	6	1460	1632	3.36	4.87	1819.31	1913.55	2.26	2.62	10.82	10.89
SH3GL3	114.378	5.06412	0.609875	2.01589e-17	9.11149e-17	11	3	163	207	9.25	2.43	203.11	242.71	3.32	1.83	7.63	7.89
SH3GLB1	251.267	-0.0334517	0.154689	0.825948	0.858791	293	323	199	212	246.38	262.14	247.97	248.57	7.94	8.03	7.95	7.96
SH3GLB2	1232.29	1.31223	0.0805477	3.75616e-60	4.59272e-59	843	865	1380	1534	708.88	702.01	1719.62	1798.64	9.47	9.46	10.75	10.81
SH3KBP1	291.759	-0.275715	0.146705	0.0562088	0.0831287	366	410	208	228	307.77	332.74	259.19	267.33	8.27	8.38	8.02	8.06
SH3PXD2A	1013.83	0.643021	0.0868067	1.01742e-13	3.93295e-13	949	964	953	1098	798.01	782.35	1187.54	1287.42	9.64	9.61	10.21	10.33
SH3PXD2B	371.302	0.317576	0.1308	0.0139437	0.0229681	385	414	319	365	323.75	335.99	397.51	427.97	8.34	8.39	8.63	8.74
SH3RF1	137.045	0.898091	0.209304	1.0787e-05	2.52593e-05	117	111	140	158	98.38	90.08	174.45	185.26	6.63	6.5	7.44	7.53
SH3RF2	16.529	-0.263663	0.529921	0.564272	0.631745	17	28	13	11	14.3	22.72	16.2	12.9	3.85	4.47	4.02	3.72
SH3RF3	99.6029	0.102088	0.236313	0.655024	0.712526	115	117	85	86	96.7	94.95	105.92	100.84	6.6	6.57	6.73	6.66
SH3TC1	132.426	-2.02425	0.24514	1.18796e-17	5.43096e-17	261	257	43	41	219.47	208.57	53.58	48.07	7.77	7.69	5.76	5.61
SH3TC2	113.836	3.13533	0.285147	3.22724e-29	2.09026e-28	27	28	153	187	22.7	22.72	190.65	219.26	4.55	4.55	7.55	7.75
SH3YL1	56.5216	0.946149	0.320358	0.00173641	0.00325885	43	47	55	71	36.16	38.14	68.54	83.25	5.19	5.27	6.09	6.36
SHANK1	1116.82	6.95959	0.234853	3.12822e-194	1.49558e-192	26	16	1741	1930	21.86	12.99	2169.46	2262.96	4.52	3.83	11.08	11.14
SHANK2	339.497	2.05318	0.147814	5.34048e-45	4.99223e-44	154	162	424	485	129.5	131.47	528.35	568.67	7.02	7.05	9.04	9.15
SHANK3	2036.24	4.28204	0.0898408	0	0	234	247	3072	3343	196.77	200.46	3828.03	3919.72	7.63	7.65	11.9	11.93
SHARPIN	351.537	-0.0752947	0.134232	0.569617	0.636233	437	437	261	306	367.47	354.66	325.23	358.79	8.52	8.47	8.35	8.49
SHB	264.178	-0.734208	0.156735	2.03468e-06	5.07903e-06	413	389	156	170	347.29	315.7	194.39	199.33	8.44	8.3	7.61	7.64
SHBG	5.12594	-0.0800495	0.789931	0.890956	0.912061	7	6	5	3	5.89	4.87	6.23	3.52	2.51	2.3	2.56	1.96
SHC1	723.577	-1.91205	0.107998	3.65392e-71	5.26369e-70	1386	1386	241	259	1165.48	1124.83	300.31	303.68	10.18	10.13	8.23	8.25
SHC2	280.9	2.02544	0.160084	8.40231e-38	6.72875e-37	128	137	361	388	107.63	111.18	449.84	454.94	6.76	6.81	8.81	8.82
SHC3	102.414	2.70736	0.285742	1.39526e-22	7.56059e-22	32	32	132	164	26.91	25.97	164.49	192.29	4.79	4.74	7.34	7.57
SHC4	37.3342	0.092582	0.367962	0.786434	0.825236	43	44	33	31	36.16	35.71	41.12	36.35	5.18	5.16	5.36	5.19
SHCBP1	96.1855	-3.91015	0.394076	6.32372e-24	3.57461e-23	216	222	9	10	181.63	180.17	11.21	11.73	7.48	7.47	3.63	3.68
SHD	77.0585	3.79632	0.386496	1.5492e-23	8.63202e-23	12	12	127	111	10.09	9.74	158.25	130.15	3.44	3.4	7.27	6.99
SHE	17.7258	2.45154	0.712381	3.82699e-05	8.51813e-05	4	7	28	23	3.36	5.68	34.89	26.97	2.05	2.64	5.01	4.66
SHF	332.258	4.06119	0.195864	4.26521e-96	8.41814e-95	40	50	497	542	33.64	40.58	619.31	635.5	5.11	5.37	9.26	9.3
SHFM1	174.115	-1.44027	0.202038	2.58405e-13	9.82657e-13	323	297	76	76	271.61	241.04	94.7	89.11	8.08	7.91	6.58	6.49
SHH	17.2248	0.131651	0.522377	0.771199	0.81314	23	16	19	11	19.34	12.99	23.68	12.9	4.26	3.73	4.52	3.73
SHISA2	39.8483	-2.15941	0.466394	2.71177e-07	7.24213e-07	75	86	10	12	63.07	69.79	12.46	14.07	5.94	6.08	3.74	3.89
SHISA3	19.285	-1.0851	0.549846	0.0207776	0.0331934	34	33	9	9	28.59	26.78	11.21	10.55	4.79	4.7	3.56	3.48
SHISA4	440.722	3.62376	0.158386	1.3132e-116	3.17812e-115	84	75	643	708	70.64	60.87	801.24	830.14	6.16	5.95	9.64	9.69
SHISA5	1050.71	-0.200294	0.0848125	0.0174143	0.0282187	1327	1396	757	862	1115.87	1132.95	943.3	1010.71	10.12	10.15	9.88	9.98
SHISA6	210.936	5.88266	0.388954	1.57036e-52	1.68215e-51	10	6	339	348	8.41	4.87	422.43	408.04	3.22	2.57	8.7	8.65
SHISA7	282.181	5.74565	0.321488	3.04828e-72	4.47574e-71	12	12	442	476	10.09	9.74	550.78	558.12	3.47	3.42	9.09	9.11
SHISA9	66.7199	3.22236	0.380208	1.96206e-18	9.22214e-18	13	17	88	113	10.93	13.8	109.66	132.49	3.55	3.86	6.74	7.01
SHKBP1	250.821	-1.72345	0.17331	3.75885e-24	2.13855e-23	476	460	94	96	400.27	373.32	117.13	112.56	8.64	8.54	6.88	6.82
SHMT1	167.747	-1.37133	0.204656	6.05354e-12	2.1536e-11	282	309	66	86	237.13	250.77	82.24	100.84	7.88	7.96	6.38	6.66
SHMT2	859.153	-2.41617	0.106108	4.42837e-116	1.06585e-114	1712	1796	208	239	1439.61	1457.58	259.19	280.23	10.49	10.51	8.02	8.14
SHOC2	126.173	0.906994	0.217592	1.83625e-05	4.20117e-05	97	112	133	142	81.57	90.9	165.73	166.5	6.36	6.51	7.37	7.37
SHOX2	33.2115	-5.12809	1.04722	1.06449e-07	2.93441e-07	75	83	1	1	63.07	67.36	1.25	1.17	5.88	5.98	1.31	1.24
SHPK	156.382	-0.616934	0.198674	0.00148871	0.00281707	235	226	104	98	197.61	183.41	129.59	114.91	7.62	7.52	7.02	6.85
SHPRH	93.4445	-0.177268	0.250699	0.462838	0.533081	118	123	80	64	99.23	99.82	99.69	75.04	6.63	6.64	6.64	6.24
SHQ1	62.7898	-1.26378	0.326589	3.78629e-05	8.43075e-05	102	117	33	25	85.77	94.95	41.12	29.31	6.41	6.55	5.38	4.91
SHROOM1	269.25	0.588257	0.150581	7.57064e-05	0.000164338	252	266	266	271	211.91	215.88	331.46	317.75	7.73	7.76	8.37	8.31
SHROOM2	180.481	0.823627	0.182379	4.16899e-06	1.0161e-05	153	159	190	194	128.66	129.04	236.76	227.47	7.01	7.02	7.88	7.83
SHROOM3	210.666	0.339092	0.17126	0.0434278	0.0656091	204	245	188	203	171.54	198.83	234.27	238.02	7.42	7.64	7.87	7.89
SHROOM4	112.983	2.50095	0.265598	2.35462e-22	1.26692e-21	36	44	146	174	30.27	35.71	181.93	204.02	4.96	5.18	7.49	7.65
SIAE	171.773	0.852769	0.188143	3.73428e-06	9.13194e-06	141	152	170	199	118.57	123.36	211.84	233.33	6.89	6.95	7.72	7.86
SIAH1	147.84	0.254747	0.1983	0.187426	0.245178	157	168	135	132	132.02	136.34	168.22	154.77	7.05	7.09	7.39	7.27
SIAH2	299.948	-0.663058	0.158936	2.31734e-05	5.2546e-05	462	432	158	225	388.49	350.6	196.88	263.82	8.6	8.45	7.63	8.04
SIAH3	25.8091	4.89339	0.918906	1.35164e-08	3.95e-08	1	2	31	53	0.84	1.62	38.63	62.14	0.81	1.26	5.16	5.82
SIDT1	97.3289	2.46621	0.291062	1.22508e-18	5.80638e-18	27	43	126	149	22.7	34.9	157.01	174.7	4.56	5.15	7.28	7.43
SIDT2	383.805	0.866016	0.133313	5.26672e-11	1.78639e-10	297	358	407	416	249.75	290.54	507.16	487.77	7.97	8.18	8.98	8.93
SIGIRR	137.365	-0.602075	0.216885	0.00433115	0.00772379	211	193	75	104	177.43	156.63	93.46	121.94	7.47	7.29	6.55	6.93
SIGLEC1	9.41138	2.1236	0.948965	0.00269687	0.0049291	3	3	14	13	2.52	2.43	17.45	15.24	1.66	1.62	3.94	3.77
SIGLEC10	11.8215	1.58958	0.776114	0.00818836	0.0140361	6	5	9	23	5.05	4.06	11.21	26.97	2.47	2.22	3.45	4.59
SIGLEC11	1.93395	0.758697	1.24939	0.301286	NA	1	1	3	2	0.84	0.81	3.74	2.35	0.28	0.26	1.42	1.01
SIGLEC12	1.22066	-0.00980782	1.21882	0.988754	NA	1	2	1	1	0.84	1.62	1.25	1.17	0.07	0.47	0.29	0.25
SIGLEC14	8.67568	2.55398	1.09488	0.0015254	0.00288196	3	1	12	14	2.52	0.81	14.95	16.42	1.6	0.69	3.69	3.81
SIGLEC15	3.37648	-0.705439	1.03455	0.296349	0.365185	6	6	1	2	5.05	4.87	1.25	2.35	2.13	2.09	0.92	1.38
SIGLEC16	3.04196	0.961536	1.1419	0.181517	0.238187	2	1	4	4	1.68	0.81	4.98	4.69	0.99	0.48	2	1.94
SIGLEC5	1.9453	-0.0683388	1.06903	0.918227	NA	2	3	2	1	1.68	2.43	2.49	1.17	0.83	1.13	1.14	0.6
SIGLEC6	1.3109	0.381748	1.25039	0.591311	NA	1	1	1	2	0.84	0.81	1.25	2.35	0.07	0.05	0.3	0.75
SIGLEC7	9.14918	-2.39738	1.14533	0.0032914	0.00595309	16	24	2	1	13.45	19.48	2.49	1.17	3.6	4.08	1.68	1.09
SIGLEC8	12.5342	3.33582	0.998512	4.95654e-05	0.000109531	2	2	15	24	1.68	1.62	18.69	28.14	1.27	1.23	4.07	4.61
SIGLEC9	9.51729	0.828138	0.6932	0.130996	0.178396	6	8	10	12	5.05	6.49	12.46	14.07	2.48	2.77	3.56	3.72
SIGLECP3	2.24548	0.9272	1.26867	0.216724	0.278419	1	1	4	2	0.84	0.81	4.98	2.35	0.33	0.31	1.78	1.07
SIGMAR1	727.885	-1.83413	0.107108	1.08266e-66	1.46014e-65	1374	1383	247	278	1155.39	1122.4	307.79	325.96	10.17	10.13	8.27	8.35
SIK1	543.923	-1.92721	0.122632	1.08842e-56	1.26473e-55	1016	1074	184	188	854.35	871.62	229.28	220.43	9.74	9.76	7.85	7.79
SIK2	312.585	0.814979	0.142199	6.71379e-09	2.00477e-08	270	275	309	354	227.04	223.18	385.05	415.07	7.83	7.8	8.59	8.69
SIK3	691.906	2.45957	0.11304	2.82294e-106	6.19141e-105	249	264	894	1049	209.38	214.25	1114.02	1229.97	7.72	7.75	10.12	10.26
SIKE1	156.786	-1.08064	0.204965	6.43962e-08	1.80322e-07	257	263	72	92	216.11	213.44	89.72	107.87	7.75	7.73	6.5	6.76
SIL1	183.658	-0.979327	0.194061	2.47971e-07	6.63853e-07	315	279	88	114	264.88	226.43	109.66	133.67	8.04	7.82	6.79	7.07
SILV	5532.18	-8.79255	0.23312	0	0	12926	13814	19	21	10869.43	11211.01	23.68	24.62	13.4	13.45	4.69	4.73
SIM2	47.6995	-0.702111	0.35501	0.0337429	0.0519663	84	62	25	33	70.64	50.32	31.15	38.69	6.12	5.65	4.99	5.28
SIN3A	437.004	-0.931607	0.124673	4.669e-14	1.83148e-13	678	715	234	261	570.13	580.27	291.59	306.03	9.15	9.18	8.19	8.26
SIN3B	941.15	1.24934	0.0927398	8.52234e-42	7.48788e-41	639	706	1016	1184	537.33	572.97	1266.04	1388.26	9.07	9.16	10.3	10.44
SIP1	33.5113	-0.96556	0.418845	0.0110359	0.0185351	52	59	19	16	43.73	47.88	23.68	18.76	5.43	5.56	4.59	4.28
SIPA1	310.558	-1.04252	0.152113	3.67402e-12	1.32099e-11	537	479	156	177	451.56	388.74	194.39	207.54	8.82	8.6	7.61	7.7
SIPA1L1	533.151	1.36422	0.115651	1.2204e-32	8.65526e-32	335	383	629	645	281.7	310.83	783.8	756.27	8.14	8.28	9.61	9.56
SIPA1L2	284.546	0.293729	0.151174	0.0482379	0.0722293	286	332	236	285	240.5	269.44	294.08	334.17	7.91	8.07	8.2	8.38
SIPA1L3	502.804	0.664956	0.123208	5.23623e-08	1.47543e-07	437	502	453	573	367.47	407.41	564.48	671.85	8.52	8.67	9.14	9.39
SIRPA	1333.54	3.42422	0.0929353	4.82893e-298	4.81412e-296	270	279	1969	2070	227.04	226.43	2453.58	2427.11	7.83	7.83	11.26	11.24
SIRPB1	15.4512	2.02137	0.709117	0.000458109	0.000919678	6	6	20	23	5.05	4.87	24.92	26.97	2.51	2.46	4.54	4.65
SIRPB2	4.97562	2.2385	1.40672	0.0130409	0.0216026	1	1	9	6	0.84	0.81	11.21	7.04	0.55	0.52	3.1	2.55
SIRPG	2.20868	0.913642	1.26672	0.222612	0.284793	1	1	2	4	0.84	0.81	2.49	4.69	0.33	0.31	1.12	1.72
SIRT1	115.906	0.103533	0.220769	0.628903	0.689738	130	140	100	99	109.32	113.62	124.61	116.08	6.77	6.83	6.96	6.86
SIRT2	43.1812	2.08388	0.418192	4.9891e-08	1.40715e-07	15	22	53	65	12.61	17.85	66.04	76.21	3.74	4.2	6.01	6.21
SIRT3	214.571	1.02213	0.169957	9.46618e-10	2.9873e-09	162	177	228	251	136.23	143.65	284.11	294.3	7.09	7.17	8.15	8.2
SIRT4	12.5633	0.757669	0.611941	0.133958	0.182076	8	12	13	15	6.73	9.74	16.2	17.59	2.86	3.32	3.96	4.07
SIRT5	136.654	0.378009	0.206644	0.0601986	0.0884923	133	153	126	131	111.84	124.17	157.01	153.6	6.81	6.96	7.29	7.26
SIRT6	150.609	-0.145374	0.196528	0.448144	0.519088	184	200	118	118	154.72	162.31	147.04	138.36	7.27	7.34	7.2	7.11
SIRT7	169.126	-0.147728	0.19713	0.442163	0.513952	207	225	108	158	174.07	182.6	134.58	185.26	7.44	7.51	7.08	7.53
SIT1	12.2475	-3.02341	1.09817	0.000358362	0.000727672	26	29	1	2	21.86	23.54	1.25	2.35	4.29	4.39	1.2	1.65
SIVA1	296.595	-1.12453	0.156281	2.80991e-13	1.066e-12	512	477	135	171	430.54	387.12	168.22	200.5	8.75	8.59	7.4	7.65
SIX1	26.6123	-4.06495	0.830813	1.04761e-07	2.89061e-07	61	62	2	2	51.29	50.32	2.49	2.35	5.58	5.56	1.84	1.77
SIX2	18.823	-1.87654	0.663662	0.0005909	0.00116967	37	38	6	5	31.11	30.84	7.48	5.86	4.88	4.87	3.03	2.74
SIX3	10.5888	0.614013	0.651305	0.243247	0.307805	9	9	7	16	7.57	7.3	8.72	18.76	2.97	2.93	3.15	4.11
SIX4	40.9255	-2.37813	0.474992	3.29097e-08	9.38611e-08	83	86	9	11	69.79	69.79	11.21	12.9	6.08	6.08	3.6	3.78
SIX5	202.717	-2.62629	0.214716	1.06126e-35	8.03659e-35	424	423	43	49	356.54	343.29	53.58	57.45	8.47	8.41	5.77	5.87
SIX6	19.9771	-4.3547	1.12675	8.33936e-06	1.97493e-05	41	53	1	1	34.48	43.01	1.25	1.17	4.98	5.29	1.23	1.17
SKA1	44.2548	-4.34249	0.665808	1.18923e-11	4.16519e-11	93	113	1	5	78.2	91.71	1.25	5.86	6.23	6.45	1.43	2.74
SKA2	135.521	0.134553	0.206497	0.503177	0.572477	151	161	121	114	126.98	130.66	150.78	133.67	6.99	7.03	7.23	7.06
SKA3	41.4382	-5.06327	0.870813	8.97149e-10	2.83577e-09	103	93	2	1	86.61	75.48	2.49	1.17	6.36	6.16	1.86	1.3
SKAP1	5.9605	-2.02213	1.31457	0.0174503	0.0282718	11	15	1	1	9.25	12.17	1.25	1.17	3	3.34	1.02	0.97
SKAP2	109.351	0.111379	0.232369	0.620397	0.682048	116	138	101	87	97.54	112	125.86	102.01	6.61	6.81	6.97	6.67
SKI	1617.52	1.95429	0.0773575	7.04304e-142	2.23063e-140	747	856	2054	2207	628.15	694.7	2559.49	2587.74	9.3	9.44	11.32	11.34
SKIL	56.5626	-0.466411	0.313631	0.115637	0.159473	83	78	39	38	69.79	63.3	48.6	44.56	6.12	5.98	5.61	5.49
SKIV2L	527.928	-0.55315	0.113434	9.00879e-07	2.315e-06	740	784	329	378	622.26	636.27	409.97	443.21	9.28	9.31	8.68	8.79
SKIV2L2	180.545	-0.857055	0.186263	2.67932e-06	6.62971e-06	280	287	103	107	235.45	232.92	128.35	125.46	7.88	7.86	7.01	6.98
SKP1	611.198	1.05079	0.11174	2.66902e-21	1.38634e-20	447	512	703	663	375.88	415.52	876.01	777.38	8.56	8.7	9.77	9.6
SKP2	97.6293	-2.60588	0.312846	4.12429e-18	1.91391e-17	216	192	20	24	181.63	155.82	24.92	28.14	7.48	7.27	4.69	4.86
SLA	37.6263	1.22082	0.399801	0.000827763	0.00161109	22	29	40	50	18.5	23.54	49.84	58.63	4.26	4.58	5.62	5.84
SLA2	7.0826	-0.40363	0.735543	0.474518	0.544354	10	11	6	3	8.41	8.93	7.48	3.52	3.02	3.09	2.87	2.06
SLAIN1	320.43	4.2023	0.206351	9.18615e-93	1.73499e-91	33	46	504	502	27.75	37.33	628.04	588.6	4.84	5.25	9.28	9.19
SLAIN2	155.13	-0.181321	0.195604	0.341836	0.413047	208	192	114	126	174.91	155.82	142.06	147.74	7.45	7.28	7.15	7.21
SLAMF6	3.81533	-0.849915	1.04389	0.214521	0.2763	8	6	2	1	6.73	4.87	2.49	1.17	2.49	2.14	1.48	0.91
SLAMF7	10.9252	-3.26242	1.27806	0.000621649	0.00122776	24	26	1	1	20.18	21.1	1.25	1.17	4.15	4.21	1.14	1.08
SLAMF8	17.7422	3.19412	0.783772	2.80765e-06	6.93358e-06	2	5	26	28	1.68	4.06	32.4	32.83	1.35	2.21	4.89	4.91
SLAMF9	32.6248	-5.10218	1.04893	1.24964e-07	3.42759e-07	78	77	1	1	65.59	62.49	1.25	1.17	5.94	5.87	1.3	1.24
SLBP	280.528	-0.946908	0.154856	5.59799e-10	1.78651e-09	426	473	161	153	358.22	383.87	200.62	179.39	8.48	8.58	7.65	7.49
SLC10A1	4.43576	1.22952	1.07193	0.0843809	0.120018	2	2	5	7	1.68	1.62	6.23	8.21	1.13	1.1	2.43	2.75
SLC10A3	192.136	-1.5969	0.194087	3.52166e-17	1.5743e-16	334	370	77	78	280.86	300.28	95.95	91.46	8.13	8.22	6.59	6.53
SLC10A4	18.0454	0.238448	0.499911	0.586238	0.649992	20	19	17	16	16.82	15.42	21.18	18.76	4.08	3.97	4.38	4.22
SLC10A5	2.75285	0.13156	0.963229	0.836932	0.868513	2	4	3	2	1.68	3.25	3.74	2.35	1.02	1.6	1.72	1.3
