Feature.ID	baseMean	log2(brain/UHR)	lfcSE	stat	pvalue	padj	UHR_1	UHR_2	brain_1	brain_2	UHR_1.norm	UHR_2.norm	brain_1.norm	brain_2.norm	UHR_1.rlog	UHR_2.rlog	brain_1.rlog	brain_2.rlog
RNH1	1199.92	-0.0410979	0.0801737	-0.512611	0.608224	0.700087	1419	1529	932	1027	1193.23	1240.89	1161.37	1204.17	10.22	10.28	10.18	10.23
RNLS	16.9305	1.44674	0.60347	2.39737	0.0165133	0.0291063	11	11	20	21	9.25	8.93	24.92	24.62	3.28	3.24	4.58	4.56
RNMT	352.344	-0.183486	0.138689	-1.323	0.185834	0.263703	466	441	248	299	391.86	357.9	309.03	350.58	8.61	8.48	8.27	8.45
RNMTL1	121.416	-0.452887	0.22607	-2.00331	0.0451444	0.0736291	164	176	76	94	137.91	142.84	94.7	110.22	7.1	7.15	6.57	6.79
RNPC3	33.2581	0.482673	0.426329	1.13216	0.257567	0.350963	38	29	34	30	31.95	23.54	42.37	35.18	5	4.58	5.39	5.13
RNPEP	366.326	-1.91274	0.1502	-12.7346	3.79886e-37	3.23899e-36	698	704	109	146	586.95	571.34	135.83	171.19	9.19	9.15	7.1	7.43
RNPEPL1	543.737	-1.00719	0.113712	-8.85733	8.19558e-19	4.24786e-18	874	884	291	307	734.94	717.43	362.62	359.96	9.52	9.49	8.5	8.49
RNPS1	784.725	-0.198761	0.0941922	-2.11016	0.0348442	0.0580136	995	1036	580	630	836.69	840.79	722.74	738.69	9.71	9.72	9.5	9.53
RNU11	3.62088	2.28377	1.38883	1.64439	0.100095	0.151642	1	2	4	6	0.84	1.62	4.98	7.04	0.55	1.01	2.07	2.46
RNU4ATAC	1.42356	-0.441859	2.0152	-0.219263	0.826445	0.879651	1	3	1	1	0.84	2.43	1.25	1.17	0.16	0.89	0.39	0.36
RNU6ATAC	1.22799	-0.0415279	2.13141	-0.0194838	0.984455	0.990479	2	1	1	1	1.68	0.81	1.25	1.17	0.49	0.05	0.29	0.25
RNU86	2.05423	-1.26112	1.75007	-0.720612	0.471148	0.580002	4	3	1	1	3.36	2.43	1.25	1.17	1.44	1.15	0.66	0.62
ROBLD3	155.756	-0.133085	0.202482	-0.657269	0.511008	0.620937	212	182	117	129	178.27	147.71	145.79	151.25	7.48	7.21	7.19	7.24
ROBO1	347.074	-0.668722	0.137415	-4.86643	1.13633e-06	3.14266e-06	504	528	209	235	423.81	428.51	260.44	275.54	8.73	8.74	8.03	8.11
ROBO2	90.6082	2.54979	0.289429	8.80971	1.25466e-18	6.44158e-18	31	33	128	128	26.07	26.78	159.5	150.08	4.74	4.78	7.3	7.21
ROBO3	101.621	0.974797	0.244182	3.99209	6.54924e-05	0.000155066	80	86	108	115	67.27	69.79	134.58	134.84	6.08	6.13	7.06	7.07
ROBO4	66.8605	3.00378	0.36781	8.16666	3.17047e-16	1.47707e-15	11	25	94	103	9.25	20.29	117.13	120.77	3.34	4.38	6.84	6.88
ROCK1	145.059	-0.699401	0.208435	-3.35548	0.000792271	0.00167525	205	230	90	93	172.38	186.66	112.15	109.04	7.43	7.54	6.81	6.77
ROCK1P1	1.3293	1.14383	2.08688	0.548102	0.583622	0.68418	1	1	2	1	0.84	0.81	2.49	1.17	0.08	0.05	0.8	0.27
ROCK2	310.895	0.182871	0.146336	1.24967	0.21142	0.295752	325	381	252	296	273.29	309.21	314.02	347.06	8.1	8.27	8.29	8.44
ROD1	234.995	-2.26618	0.189371	-11.9669	5.29837e-33	4.11369e-32	443	500	62	72	372.52	405.78	77.26	84.42	8.53	8.66	6.29	6.41
ROGDI	648.72	3.33048	0.125579	26.521	5.544e-155	2.16992e-153	143	141	955	998	120.25	114.43	1190.03	1170.17	6.92	6.85	10.21	10.19
ROM1	124.592	3.10111	0.267433	11.5959	4.3254e-31	3.20272e-30	28	35	187	182	23.55	28.4	233.02	213.4	4.61	4.86	7.84	7.72
ROMO1	398.445	-1.60369	0.138999	-11.5375	8.53748e-31	6.28726e-30	691	762	148	179	581.06	618.42	184.42	209.88	9.18	9.27	7.53	7.72
ROPN1	3.28624	-2.15011	1.51906	-1.41543	0.156943	0.227213	6	7	1	1	5.05	5.68	1.25	1.17	2.09	2.22	0.87	0.82
ROPN1B	3.3578	-0.301831	1.31077	-0.230269	0.817882	0.877342	4	5	2	3	3.36	4.06	2.49	3.52	1.75	1.93	1.48	1.79
ROPN1L	4.25529	1.29104	1.19237	1.08275	0.27892	0.375592	2	4	5	5	1.68	3.25	6.23	5.86	1.17	1.77	2.45	2.39
ROR1	35.0539	-2.47098	0.856191	-2.88601	0.00390161	0.00758703	69	75	3	15	58.02	60.87	3.74	17.59	5.81	5.87	2.33	4.16
ROR2	56.9772	-3.07464	0.432849	-7.10325	1.21854e-12	4.8624e-12	139	107	10	10	116.88	86.84	12.46	11.73	6.83	6.41	3.74	3.66
RORA	183.942	2.44726	0.20356	12.0223	2.71238e-33	2.12499e-32	67	71	260	254	56.34	57.62	323.99	297.82	5.83	5.87	8.33	8.21
RORB	57.5863	1.89973	0.347306	5.46989	4.50312e-08	1.37958e-07	29	30	62	89	24.39	24.35	77.26	104.35	4.64	4.64	6.25	6.68
RORC	42.9951	0.651971	0.369532	1.76432	0.0776788	0.120779	39	42	42	45	32.79	34.09	52.34	52.76	5.05	5.1	5.7	5.71
ROS1	9.83945	1.72655	0.823346	2.09699	0.0359947	0.0597775	8	3	12	13	6.73	2.43	14.95	15.24	2.79	1.68	3.78	3.81
RP1	1.22799	-0.0415279	2.13141	-0.0194838	0.984455	0.990479	2	1	1	1	1.68	0.81	1.25	1.17	0.49	0.05	0.29	0.25
RP1-177G6.2	30.1133	5.1464	0.820377	6.27322	3.53665e-10	1.23825e-09	3	1	46	51	2.52	0.81	57.32	59.8	1.7	0.82	5.73	5.79
RP1L1	3.6271	-1.57071	1.4022	-1.12018	0.262638	0.356978	10	3	2	1	8.41	2.43	2.49	1.17	2.7	1.38	1.42	0.84
RP2	39.5617	-1.18423	0.403193	-2.93714	0.00331258	0.00649273	66	67	20	20	55.5	54.38	24.92	23.45	5.77	5.74	4.67	4.59
RP9	41.3795	-1.08185	0.393372	-2.75019	0.0059561	0.0113003	71	65	20	24	59.7	52.75	24.92	28.14	5.88	5.71	4.67	4.84
RP9P	34.4931	0.878816	0.423318	2.07602	0.0378922	0.0627205	23	36	36	38	19.34	29.22	44.86	44.56	4.31	4.88	5.47	5.46
RPA1	591.223	-1.0479	0.10979	-9.54459	1.36647e-21	7.7777e-21	939	991	312	326	789.6	804.26	388.78	382.24	9.62	9.65	8.6	8.58
RPA2	227.91	-0.9138	0.171069	-5.34172	9.20685e-08	2.76496e-07	362	359	118	144	304.4	291.35	147.04	168.84	8.25	8.18	7.21	7.4
RPA3	66.9782	-2.01349	0.335538	-6.00079	1.96362e-09	6.58301e-09	126	134	22	22	105.95	108.75	27.41	25.8	6.71	6.74	4.82	4.73
RPA4	2.55758	-0.878102	1.54239	-0.569313	0.569144	0.679145	5	3	1	2	4.2	2.43	1.25	2.35	1.8	1.28	0.8	1.25
RPAIN	124.665	-0.299498	0.220178	-1.36025	0.17375	0.248371	166	167	90	95	139.59	135.53	112.15	111.39	7.12	7.08	6.81	6.8
RPAP1	370.489	-0.788941	0.134566	-5.86283	4.55039e-09	1.49289e-08	547	590	211	239	459.97	478.83	262.93	280.23	8.84	8.9	8.04	8.13
RPAP2	30.7471	-1.12135	0.455931	-2.45948	0.013914	0.0248589	49	53	17	15	41.2	43.01	21.18	17.59	5.34	5.4	4.43	4.19
RPAP3	87.4047	-0.558595	0.264111	-2.115	0.0344299	0.0573943	127	125	57	60	106.79	101.45	71.03	70.35	6.73	6.66	6.16	6.14
RPE	62.4147	-0.715602	0.320629	-2.23187	0.0256237	0.0436086	84	104	43	35	70.64	84.4	53.58	41.04	6.14	6.39	5.75	5.38
RPE65	1.74241	0.142813	1.79773	0.0794407	0.936682	0.968715	2	2	2	1	1.68	1.62	2.49	1.17	0.76	0.73	1.06	0.53
RPF1	72.4145	-1.09727	0.311985	-3.51706	0.000436363	0.000952218	109	130	46	30	91.66	105.5	57.32	35.18	6.51	6.71	5.85	5.17
RPF2	44.2668	-2.08589	0.423545	-4.92483	8.44356e-07	2.35849e-06	73	101	12	16	61.39	81.97	14.95	18.76	5.91	6.32	3.98	4.28
RPGR	36.3932	0.470522	0.403762	1.16535	0.243879	0.334491	32	42	34	36	26.91	34.09	42.37	42.21	4.77	5.09	5.39	5.39
RPGRIP1	1.51379	0.545404	1.92985	0.282614	0.777473	0.846251	1	2	1	2	0.84	1.62	1.25	2.35	0.2	0.62	0.44	0.89
RPGRIP1L	39.1262	-0.179301	0.403812	-0.444022	0.657026	0.74628	40	61	25	36	33.64	49.51	31.15	42.21	5.08	5.62	4.98	5.39
RPH3A	1234.21	8.45369	0.357324	23.6583	9.68792e-124	2.74232e-122	8	9	1968	2107	6.73	7.3	2452.33	2470.49	3.02	3.1	11.25	11.26
RPH3AL	30.189	0.407863	0.447441	0.911546	0.362008	0.468029	25	38	28	29	21.02	30.84	34.89	34	4.42	4.94	5.11	5.08
RPIA	75.1556	-1.34644	0.302749	-4.44738	8.69232e-06	2.22837e-05	129	132	40	30	108.48	107.13	49.84	35.18	6.75	6.73	5.65	5.17
RPL10	448.403	-2.20904	0.137559	-16.0589	4.95257e-58	6.38264e-57	889	896	127	137	747.56	727.17	158.25	160.63	9.54	9.5	7.31	7.34
RPL10A	646.244	-1.67684	0.111081	-15.0956	1.72995e-51	1.97522e-50	1148	1237	241	269	965.35	1003.91	300.31	315.41	9.91	9.97	8.23	8.3
RPL10L	2.35469	-0.689072	1.60297	-0.429872	0.667289	0.755342	5	2	1	2	4.2	1.62	1.25	2.35	1.74	0.89	0.73	1.19
RPL11	2579.67	-1.768	0.0692601	-25.527	9.88872e-144	3.47054e-142	4709	4951	883	1058	3959.78	4018.08	1100.31	1240.52	11.95	11.97	10.11	10.28
RPL12	856.598	-2.46473	0.105963	-23.2603	1.11973e-119	3.06026e-118	1730	1782	209	226	1454.75	1446.22	260.44	264.99	10.5	10.5	8.03	8.05
RPL13	3064.83	-1.59241	0.0621798	-25.6098	1.18609e-144	4.21714e-143	5581	5562	1199	1329	4693.04	4513.95	1494.08	1558.27	12.2	12.14	10.55	10.61
RPL13A	684.657	-2.05838	0.112481	-18.2999	8.29763e-75	1.36774e-73	1281	1394	209	230	1077.19	1131.33	260.44	269.68	10.07	10.14	8.03	8.08
RPL13AP20	7.32257	-1.27131	0.975556	-1.30316	0.192519	0.271851	12	13	6	1	10.09	10.55	7.48	1.17	3.22	3.27	2.85	1.13
RPL13AP3	9.44117	-1.09329	0.833889	-1.31108	0.189831	0.268513	20	11	4	6	16.82	8.93	4.98	7.04	3.95	3.15	2.48	2.87
RPL13AP6	8.55416	-1.08526	0.874709	-1.24071	0.214712	0.299761	17	11	6	3	14.3	8.93	7.48	3.52	3.72	3.13	2.91	2.09
RPL13P5	16.6861	0.682012	0.591265	1.15348	0.248714	0.340191	16	15	17	17	13.45	12.17	21.18	19.93	3.78	3.65	4.37	4.29
RPL14	395.753	-1.8246	0.142479	-12.8061	1.51609e-37	1.30671e-36	736	758	153	135	618.9	615.17	190.65	158.29	9.27	9.26	7.58	7.31
RPL15	1339.17	-0.0511138	0.0769432	-0.664305	0.506495	0.616256	1604	1697	1029	1150	1348.8	1377.23	1282.24	1348.39	10.4	10.43	10.32	10.4
RPL17	145.907	-1.0044	0.213127	-4.7127	2.44462e-06	6.58475e-06	224	248	71	90	188.36	201.27	88.47	105.53	7.55	7.65	6.48	6.73
RPL18	2894.43	-1.45077	0.0670154	-21.6483	6.30924e-104	1.47438e-102	5133	5128	1173	1397	4316.32	4161.72	1461.68	1638.01	12.07	12.02	10.51	10.68
RPL19	1626.96	-1.67148	0.0780111	-21.4261	7.62685e-102	1.73124e-100	2844	3156	625	662	2391.51	2561.31	778.81	776.21	11.22	11.32	9.61	9.6
RPL19P12	124.014	-1.4692	0.236057	-6.22391	4.84916e-10	1.68569e-09	225	216	51	58	189.2	175.3	63.55	68.01	7.55	7.45	6.01	6.1
RPL21P44	4.26966	2.55139	1.32161	1.93051	0.0535431	0.0862548	2	1	7	5	1.68	0.81	8.72	5.86	1.08	0.55	2.77	2.32
RPL22	314.413	0.0809822	0.140826	0.57505	0.565258	0.677056	361	379	261	274	303.56	307.58	325.23	321.27	8.25	8.27	8.35	8.33
RPL22L1	71.068	-3.87871	0.453212	-8.55826	1.14586e-17	5.6836e-17	140	183	6	9	117.73	148.52	7.48	10.55	6.85	7.18	3.11	3.52
RPL23	987.866	-2.15227	0.0967752	-22.2399	1.41247e-109	3.48482e-108	1916	1990	280	321	1611.16	1615.02	348.91	376.38	10.65	10.66	8.45	8.56
RPL23A	279.586	-1.86863	0.164952	-11.3283	9.50479e-30	6.78934e-29	520	543	96	103	437.27	440.68	119.63	120.77	8.77	8.78	6.91	6.93
RPL23AP32	2.02448	0.526954	1.70308	0.309413	0.757007	0.832261	3	1	1	3	2.52	0.81	1.25	3.52	1.14	0.33	0.61	1.43
RPL23AP53	17.9408	1.38223	0.602331	2.29481	0.0217443	0.0375097	16	8	19	24	13.45	6.49	23.68	28.14	3.77	2.85	4.52	4.75
RPL23AP64	7.34928	0.444132	0.899347	0.493838	0.621421	0.713206	10	5	7	7	8.41	4.06	8.72	8.21	3.03	2.19	3.07	3
RPL23AP7	14.3452	-0.202923	0.652615	-0.310939	0.755847	0.831418	23	14	12	10	19.34	11.36	14.95	11.73	4.23	3.54	3.89	3.58
RPL23AP82	21.2916	0.895185	0.536347	1.66904	0.0951092	0.144791	21	15	19	27	17.66	12.17	23.68	31.66	4.16	3.67	4.55	4.94
RPL23P8	29.4936	-1.32129	0.475677	-2.7777	0.00547458	0.0104377	53	49	11	17	44.57	39.77	13.71	19.93	5.44	5.29	3.85	4.34
RPL24	295.724	-1.32486	0.161303	-8.2135	2.14834e-16	1.00754e-15	474	551	120	160	398.58	447.17	149.53	187.6	8.64	8.8	7.23	7.56
RPL26	654.438	-1.53983	0.111001	-13.8722	9.33208e-44	9.23595e-43	1123	1236	282	272	944.33	1003.1	351.4	318.92	9.88	9.97	8.46	8.32
RPL26L1	26.0197	-1.55822	0.535451	-2.91011	0.00361305	0.00705187	53	41	6	16	44.57	33.27	7.48	18.76	5.42	5.02	3.08	4.25
RPL27	1362.21	-1.97114	0.0833522	-23.6483	1.22894e-123	3.47354e-122	2575	2682	431	486	2165.31	2176.63	537.07	569.84	11.08	11.09	9.07	9.16
RPL27A	809.256	-1.0417	0.0970241	-10.7365	6.86077e-27	4.53775e-26	1258	1381	425	451	1057.85	1120.78	529.59	528.8	10.05	10.13	9.05	9.05
RPL28	2557.53	-1.61754	0.0735889	-21.9808	4.39868e-107	1.0578e-105	4865	4467	988	1094	4090.96	3625.28	1231.15	1282.73	12	11.82	10.27	10.33
RPL29	398.191	-1.79795	0.143522	-12.5274	5.28832e-36	4.37367e-35	713	786	128	167	599.56	637.89	159.5	195.81	9.22	9.31	7.33	7.62
RPL29P2	6.86173	-1.15001	0.99464	-1.1562	0.247597	0.338908	7	16	5	2	5.89	12.99	6.23	2.35	2.56	3.52	2.63	1.64
RPL3	4125	-0.92019	0.0575943	-15.9771	1.84582e-57	2.3628e-56	6508	6560	2205	2521	5472.55	5323.89	2747.66	2955.91	12.42	12.38	11.42	11.53
RPL30	1542.71	-1.93457	0.0788992	-24.5196	9.14032e-133	2.85028e-131	2873	3050	516	543	2415.9	2475.28	642.99	636.68	11.24	11.27	9.33	9.32
RPL31	885.702	-1.50372	0.0958404	-15.6898	1.77535e-55	2.17734e-54	1541	1631	358	407	1295.82	1323.67	446.1	477.21	10.34	10.37	8.8	8.9
RPL31P11	5.22724	0.143038	1.05801	0.135196	0.892457	0.935468	6	6	6	3	5.05	4.87	7.48	3.52	2.34	2.3	2.77	1.97
RPL32	989.055	-1.61356	0.0931144	-17.3288	2.85438e-67	4.2188e-66	1727	1885	380	427	1452.23	1529.81	473.52	500.66	10.5	10.58	8.89	8.97
RPL32P3	33.6679	0.334328	0.419079	0.797768	0.425005	0.534262	38	34	33	29	31.95	27.59	41.12	34	5	4.8	5.35	5.09
RPL34	290.159	-1.18958	0.153539	-7.74778	9.35152e-15	4.09778e-14	481	496	137	156	404.47	402.54	170.72	182.91	8.66	8.65	7.42	7.52
RPL35	1514.82	-2.08318	0.080948	-25.7348	4.76894e-146	1.70838e-144	2878	3059	453	505	2420.1	2482.59	564.48	592.12	11.24	11.28	9.14	9.21
RPL35A	888.091	-1.51586	0.100345	-15.1065	1.46663e-51	1.67658e-50	1519	1670	341	422	1277.32	1355.32	424.92	494.8	10.32	10.4	8.73	8.95
RPL36	1907.8	-1.38475	0.0740006	-18.7127	3.90281e-78	6.74903e-77	3403	3274	824	926	2861.57	2657.08	1026.79	1085.75	11.48	11.37	10.01	10.09
RPL36A	5.89917	-2.46656	1.22797	-2.00864	0.0445752	0.0727882	18	6	1	2	15.14	4.87	1.25	2.35	3.61	2.24	1.03	1.5
RPL36AL	174.04	-0.532455	0.193865	-2.74652	0.00602309	0.0114206	230	269	105	131	193.41	218.31	130.84	153.6	7.59	7.77	7.04	7.26
RPL37	2157.64	-2.32969	0.0747808	-31.1536	4.53033e-213	2.68461e-211	4424	4286	579	606	3720.13	3478.38	721.49	710.54	11.86	11.76	9.5	9.48
RPL37A	1982.29	-0.71148	0.0680622	-10.4534	1.41396e-25	9.05601e-25	2974	2984	1231	1256	2500.83	2421.72	1533.95	1472.68	11.29	11.24	10.58	10.52
RPL38	1058.78	-1.19898	0.0872364	-13.7441	5.52694e-43	5.39977e-42	1722	1851	507	557	1448.02	1502.21	631.77	653.09	10.5	10.55	9.3	9.35
RPL39	29.5229	-2.46432	0.533527	-4.61892	3.85746e-06	1.02087e-05	61	60	7	8	51.29	48.69	8.72	9.38	5.62	5.55	3.26	3.35
RPL39L	51.1791	-2.46351	0.407244	-6.04922	1.45552e-09	4.9195e-09	97	113	13	13	81.57	91.71	16.2	15.24	6.32	6.48	4.09	4.01
RPL3L	1.43089	-0.450916	1.99113	-0.226463	0.820841	0.877342	2	2	1	1	1.68	1.62	1.25	1.17	0.63	0.6	0.43	0.39
RPL4	1866.58	-1.8346	0.0726968	-25.2363	1.59954e-140	5.44302e-139	3492	3567	661	692	2936.41	2894.87	823.67	811.38	11.52	11.5	9.69	9.67
RPL41	46.2063	-0.345971	0.370547	-0.933677	0.35047	0.45559	64	61	40	27	53.82	49.51	49.84	31.66	5.74	5.63	5.63	5.01
RPL5	1101.3	-1.7857	0.0889203	-20.082	1.05962e-89	2.08223e-88	2016	2119	391	429	1695.25	1719.71	487.23	503.01	10.73	10.75	8.93	8.98
RPL6	286.699	-1.98968	0.166792	-11.9291	8.34685e-33	6.44113e-32	522	588	91	100	438.95	477.2	113.4	117.25	8.77	8.89	6.84	6.88
RPL7A	734.599	-2.13841	0.109209	-19.5809	2.24994e-85	4.20417e-84	1419	1480	223	227	1193.23	1201.12	277.88	266.16	10.22	10.23	8.12	8.06
RPL7L1	32.4984	-0.881038	0.441918	-1.99367	0.0461883	0.0752028	53	49	15	23	44.57	39.77	18.69	26.97	5.45	5.3	4.27	4.76
RPL8	6233.29	-1.81568	0.053233	-34.1082	5.57735e-255	4.31269e-253	11758	11744	2158	2410	9887.26	9531.06	2689.09	2825.76	13.27	13.22	11.39	11.47
RPL9	91.3222	-0.661053	0.260859	-2.53414	0.0112724	0.0204897	128	143	60	57	107.63	116.05	74.77	66.83	6.75	6.85	6.23	6.07
RPLP0	1986.85	-3.08617	0.082762	-37.2897	2.40882e-304	2.64858e-302	4122	4490	336	357	3466.18	3643.94	418.69	418.59	11.76	11.83	8.71	8.71
RPLP0P2	46.8479	-3.01889	0.46545	-6.48595	8.81721e-11	3.19469e-10	95	107	10	7	79.89	86.84	12.46	8.21	6.28	6.4	3.73	3.21
RPLP1	4787.1	-2.18028	0.0565499	-38.5549	0	0	9451	9538	1358	1508	7947.31	7740.74	1692.21	1768.15	12.96	12.92	10.73	10.79
RPLP2	2144.7	-1.69644	0.0734118	-23.1085	3.79864e-118	1.02203e-116	4064	3868	792	883	3417.4	3139.15	986.91	1035.33	11.74	11.62	9.95	10.02
RPN1	1355.88	-1.14924	0.079402	-14.4737	1.77714e-47	1.88537e-46	2233	2293	653	743	1877.72	1860.93	813.7	871.18	10.87	10.86	9.67	9.77
RPN2	1402.09	-2.70066	0.0904782	-29.8488	9.108e-196	4.7728e-194	2805	3083	296	323	2358.71	2502.07	368.85	378.72	11.2	11.29	8.53	8.57
RPP14	109.998	0.427019	0.261514	1.63287	0.102496	0.154884	127	100	79	131	106.79	81.16	98.44	153.6	6.74	6.35	6.62	7.26
RPP21	139.943	-0.204708	0.210052	-0.97456	0.329778	0.432922	170	193	110	105	142.95	156.63	137.07	123.11	7.16	7.29	7.1	6.95
RPP25	199.893	-0.969446	0.181442	-5.343	9.14185e-08	2.74674e-07	314	327	102	122	264.04	265.38	127.1	143.05	8.04	8.05	7	7.16
RPP30	65.3574	-0.344921	0.308067	-1.11963	0.262871	0.357268	85	92	53	42	71.48	74.66	66.04	49.25	6.16	6.22	6.04	5.63
RPP38	64.259	-0.743046	0.32349	-2.29697	0.0216205	0.0373064	97	98	29	51	81.57	79.53	36.14	59.8	6.34	6.3	5.2	5.9
RPP40	30.7703	-1.53935	0.477317	-3.22501	0.0012597	0.00260486	48	63	15	11	40.36	51.13	18.69	12.9	5.31	5.64	4.26	3.77
RPPH1	49.2046	0.856926	0.3587	2.38898	0.0168954	0.0297412	33	52	51	54	27.75	42.2	63.55	63.32	4.82	5.4	5.98	5.97
RPRD1A	361.211	0.793442	0.133012	5.96517	2.44381e-09	8.13123e-09	312	328	374	384	262.36	266.19	466.04	450.25	8.04	8.06	8.86	8.81
RPRD1B	227.307	-1.07488	0.171799	-6.25661	3.93444e-10	1.37499e-09	375	371	123	119	315.34	301.09	153.27	139.53	8.3	8.23	7.26	7.13
RPRD2	398.35	0.344243	0.126436	2.72267	0.00647565	0.0122311	421	429	352	386	354.02	348.16	438.63	452.59	8.47	8.44	8.78	8.82
RPRM	80.3959	0.640542	0.273003	2.34628	0.0189618	0.0330971	79	73	81	81	66.43	59.24	100.93	94.97	6.06	5.9	6.65	6.56
RPRML	123.456	5.38196	0.432286	12.45	1.39855e-35	1.14589e-34	7	7	196	203	5.89	5.68	244.24	238.02	2.77	2.72	7.9	7.86
RPS10	7.09093	-2.76502	1.14217	-2.42085	0.0154844	0.0273943	12	18	2	1	10.09	14.61	2.49	1.17	3.17	3.64	1.63	1.05
RPS10P7	12.4649	-0.368428	0.686363	-0.536783	0.591417	0.684261	17	17	9	9	14.3	13.8	11.21	10.55	3.81	3.77	3.51	3.43
RPS11	3189.28	-1.24596	0.0631193	-19.7398	9.81322e-87	1.87041e-85	5413	5450	1447	1688	4551.77	4423.05	1803.11	1979.21	12.15	12.11	10.82	10.95
RPS12	947.01	-1.91914	0.0988613	-19.4125	6.05148e-84	1.1079e-82	1707	1923	310	346	1435.41	1560.65	386.29	405.69	10.49	10.61	8.6	8.67
RPS13	494.882	-1.81855	0.13289	-13.6846	1.25446e-42	1.21685e-41	986	879	171	191	829.12	713.37	213.08	223.95	9.69	9.48	7.74	7.81
RPS14	1876.09	-1.73005	0.0752511	-22.9904	5.82001e-117	1.53761e-115	3555	3422	687	752	2989.39	2777.19	856.07	881.73	11.54	11.44	9.74	9.79
RPS15	531.718	-0.731459	0.116384	-6.28488	3.28114e-10	1.15027e-09	827	779	313	349	695.42	632.21	390.03	409.21	9.44	9.3	8.61	8.68
RPS15A	583.092	-2.87201	0.133515	-21.5107	1.23534e-102	2.82775e-101	1203	1282	113	119	1011.6	1040.43	140.81	139.53	9.98	10.02	7.15	7.13
RPS15AP10	3.71	-1.04556	1.3213	-0.791315	0.42876	0.538129	9	3	2	2	7.57	2.43	2.49	2.35	2.62	1.43	1.47	1.42
RPS16	2541.37	-1.92433	0.0686087	-28.0479	4.24074e-173	1.92524e-171	4936	4800	836	919	4150.66	3895.53	1041.74	1077.54	12.02	11.93	10.03	10.07
RPS18	1093.87	-2.34302	0.0976246	-24.0003	2.76143e-127	8.16919e-126	2119	2309	268	329	1781.86	1873.91	333.96	385.76	10.8	10.87	8.39	8.59
RPS19	1757.64	-2.03894	0.0797477	-25.5674	3.51748e-144	1.24367e-142	3508	3333	547	592	2949.86	2704.96	681.62	694.13	11.53	11.4	9.42	9.44
RPS19BP1	342.358	0.622703	0.137255	4.53685	5.71012e-06	1.49016e-05	320	333	318	370	269.09	270.25	396.26	433.83	8.07	8.08	8.63	8.76
RPS2	798.935	-3.35174	0.125539	-26.6987	4.86926e-157	1.92563e-155	1700	1825	114	122	1429.52	1481.11	142.06	143.05	10.48	10.53	7.16	7.17
RPS20	749.551	-1.58035	0.102668	-15.3928	1.8299e-53	2.15932e-52	1347	1373	298	324	1132.69	1114.28	371.34	379.9	10.14	10.12	8.54	8.57
RPS21	1028.79	-1.71057	0.0928285	-18.4272	7.95478e-76	1.32733e-74	1873	1944	364	434	1575	1577.69	453.58	508.87	10.62	10.62	8.83	8.99
RPS23	1205.5	-0.995977	0.0857932	-11.609	3.70749e-31	2.75484e-30	1953	1933	684	647	1642.27	1568.76	852.33	758.62	10.68	10.61	9.74	9.57
RPS24	1165.52	-1.84654	0.0953251	-19.371	1.35616e-83	2.4757e-82	2243	2172	369	472	1886.13	1762.73	459.81	553.43	10.88	10.78	8.85	9.11
RPS25	782.71	-1.55202	0.105678	-14.6864	7.88388e-49	8.55489e-48	1339	1490	296	364	1125.96	1209.24	368.85	426.8	10.14	10.24	8.53	8.74
RPS26	12.4971	-1.83442	0.776263	-2.36314	0.0181207	0.0317454	29	18	6	3	24.39	14.61	7.48	3.52	4.49	3.81	2.97	2.14
RPS26P11	1.53219	0.563712	1.92337	0.293085	0.769457	0.841813	1	2	2	1	0.84	1.62	2.49	1.17	0.21	0.62	0.93	0.41
RPS27	1.22799	-0.0415279	2.13141	-0.0194838	0.984455	0.990479	2	1	1	1	1.68	0.81	1.25	1.17	0.49	0.05	0.29	0.25
RPS27A	158.668	-0.818544	0.205534	-3.98252	6.8188e-05	0.000161167	219	272	95	95	184.16	220.75	118.38	111.39	7.52	7.78	6.89	6.81
RPS27L	82.68	-1.33328	0.288192	-4.62635	3.72172e-06	9.86959e-06	136	151	32	46	114.36	122.55	39.88	53.94	6.83	6.92	5.34	5.76
RPS28	74.9221	-0.689171	0.286152	-2.40841	0.0160223	0.0282779	109	115	45	50	91.66	93.33	56.07	58.63	6.51	6.54	5.82	5.88
RPS29	146.304	-1.31264	0.214315	-6.12483	9.07812e-10	3.10862e-09	252	253	68	71	211.91	205.33	84.73	83.25	7.72	7.68	6.42	6.39
RPS2P32	9.24992	-2.0535	0.933038	-2.20088	0.0277445	0.0470455	23	13	1	5	19.34	10.55	1.25	5.86	4.09	3.32	1.21	2.6
RPS3	3772.67	-2.49862	0.0611587	-40.8546	0	0	7526	8001	907	971	6328.59	6493.36	1130.21	1138.51	12.63	12.66	10.14	10.15
RPS3A	2.36575	-0.66831	1.58376	-0.421977	0.673042	0.76043	4	3	2	1	3.36	2.43	2.49	1.17	1.54	1.25	1.26	0.72
RPS4X	2135.83	-2.0187	0.0733631	-27.5166	1.11211e-166	4.76453e-165	4138	4157	643	758	3479.63	3373.69	801.24	888.77	11.76	11.72	9.65	9.8
RPS4Y1	295.47	-0.38389	0.150404	-2.55239	0.0106986	0.0195305	376	435	195	230	316.18	353.03	242.99	269.68	8.3	8.46	7.93	8.08
RPS4Y2	1.3293	1.14383	2.08688	0.548102	0.583622	0.68418	1	1	2	1	0.84	0.81	2.49	1.17	0.08	0.05	0.8	0.27
