Feature.ID	baseMean	log2(brain/UHR)	lfcSE	stat	pvalue	padj	UHR_1	UHR_2	brain_1	brain_2	UHR_1.norm	UHR_2.norm	brain_1.norm	brain_2.norm
SNRNP40	231.59	-1.59872	0.175746	-9.09389	9.55545e-20	5.11723e-19	414	430	88	102	348.13	348.97	109.66	119.6
SNRNP48	100.784	-1.3012	0.255697	-5.08646	3.64808e-07	1.04761e-06	165	183	45	51	138.75	148.52	56.07	59.8
SNRNP70	2232.77	0.514912	0.0723289	7.11904	1.08683e-12	4.34779e-12	2279	2170	2001	2354	1916.4	1761.1	2493.45	2760.1
SNRPA	496.084	-1.87153	0.12672	-14.766	2.42777e-49	2.65561e-48	946	941	169	183	795.49	763.69	210.59	214.57
SNRPA1	53.3209	-1.83767	0.376045	-4.87771	1.07323e-06	2.97421e-06	83	120	21	17	69.79	97.39	26.17	19.93
SNRPB	1017.71	-2.52952	0.107036	-23.6273	2.02028e-123	5.67649e-122	2197	2001	227	270	1847.45	1623.95	282.87	316.58
SNRPB2	99.0858	-1.4391	0.268858	-5.34954	8.8176e-08	2.65099e-07	150	202	42	46	126.13	163.94	52.34	53.94
SNRPC	227.699	-1.82008	0.183138	-9.93401	2.96111e-23	1.77854e-22	400	461	77	89	336.36	374.13	95.95	104.35
SNRPD1	138.689	-1.49616	0.225663	-6.62705	3.42463e-11	1.26985e-10	237	260	51	69	199.29	211.01	63.55	80.9
SNRPD2	594.669	-0.987309	0.109016	-9.05617	1.35107e-19	7.19688e-19	937	978	315	345	787.92	793.71	392.52	404.52
SNRPD3	312.35	-0.902368	0.145441	-6.2039	5.50806e-10	1.90637e-09	477	509	178	182	401.11	413.09	221.81	213.4
SNRPE	62.5727	-1.48785	0.325853	-4.56145	5.08014e-06	1.32922e-05	109	115	27	27	91.66	93.33	33.64	31.66
SNRPF	177.667	-2.13045	0.222089	-9.58507	9.2392e-22	5.2793e-21	305	398	46	63	256.47	323	57.32	73.87
SNRPG	42.9015	-2.4014	0.445935	-5.35976	8.33341e-08	2.51058e-07	104	71	10	12	87.45	57.62	12.46	14.07
SNRPN	13.4598	2.68398	0.723436	3.6647	0.00024763	0.000553256	5	3	20	19	4.2	2.43	24.92	22.28
SNTA1	514.578	1.58911	0.128503	12.3656	4.00982e-35	3.25543e-34	312	309	555	728	262.36	250.77	691.59	853.59
SNTB1	149.441	-1.91871	0.223065	-8.59508	8.32054e-18	4.14003e-17	285	288	49	54	239.66	233.73	61.06	63.32
SNTB2	124.192	-0.83562	0.237284	-3.52104	0.000429859	0.000938672	197	189	57	91	165.66	153.39	71.03	106.7
SNTG1	12.4878	4.34964	0.961863	4.11376	3.89274e-05	9.385e-05	1	1	19	21	0.84	0.81	23.68	24.62
SNTG2	4.9946	0.906464	0.979343	0.924616	0.355165	0.460264	5	3	6	5	4.2	2.43	7.48	5.86
SNUPN	99.6866	-0.294231	0.271529	-1.08357	0.278557	0.37521	100	167	76	72	84.09	135.53	94.7	84.42
SNURF	38.9588	4.18592	0.559093	7.31523	2.56938e-13	1.05881e-12	4	5	57	66	3.36	4.06	71.03	77.39
SNW1	203.138	-0.732285	0.180127	-4.06506	4.80195e-05	0.000115128	294	321	111	142	247.22	260.51	138.32	166.5
SNX1	547.716	0.0265238	0.112253	0.236286	0.813211	0.875928	613	702	446	469	515.47	569.72	555.76	549.91
SNX10	173.771	1.31571	0.197008	6.67777	2.42603e-11	9.08247e-11	103	138	198	213	86.61	112	246.73	249.75
SNX11	123.088	0.491784	0.22856	2.15166	0.0314241	0.0528233	109	139	104	135	91.66	112.81	129.59	158.29
SNX12	98.4234	0.126249	0.260919	0.483864	0.628482	0.72005	115	113	65	106	96.7	91.71	81	124.29
SNX13	117.237	0.215852	0.229039	0.942431	0.345972	0.450635	118	145	95	114	99.23	117.68	118.38	133.67
SNX14	144.207	0.159196	0.203179	0.783532	0.433315	0.541635	158	172	121	131	132.86	139.59	150.78	153.6
SNX15	226.559	0.726487	0.164638	4.4126	1.02136e-05	2.59909e-05	204	209	222	246	171.54	169.62	276.63	288.44
SNX16	18.4515	0.0418569	0.544141	0.0769243	0.938684	0.970626	22	22	15	16	18.5	17.85	18.69	18.76
SNX17	617.997	0.183901	0.105766	1.73876	0.0820774	0.126933	664	738	514	575	558.36	598.94	640.5	674.2
SNX18	190.779	-0.173797	0.178801	-0.972005	0.331048	0.434131	238	252	139	158	200.13	204.52	173.21	185.26
SNX19	369.24	1.02639	0.136707	7.5078	6.01296e-14	2.54627e-13	267	322	387	434	224.52	261.33	482.24	508.87
SNX2	145.864	-0.648519	0.212325	-3.0541	0.00225735	0.00451708	233	198	87	101	195.93	160.69	108.41	118.42
SNX20	8.02649	-0.0716639	0.797914	-0.0898015	0.928445	0.962918	9	11	5	8	7.57	8.93	6.23	9.38
SNX21	212.708	0.774172	0.182062	4.2522	2.1168e-05	5.2205e-05	213	166	207	238	179.11	134.72	257.94	279.06
SNX22	137.676	1.12715	0.211272	5.33464	9.57358e-08	2.87238e-07	99	110	152	161	83.25	89.27	189.41	188.78
SNX24	44.7897	0.463898	0.358407	1.29435	0.195544	0.275692	42	49	44	42	35.32	39.77	54.83	49.25
SNX25	74.7441	0.513708	0.281161	1.8271	0.067685	0.106634	71	78	65	81	59.7	63.3	81	94.97
SNX27	505.823	1.16922	0.117496	9.95089	2.49933e-23	1.5045e-22	350	404	557	603	294.31	327.87	694.08	707.03
SNX29	186.448	0.834106	0.181891	4.58564	4.52606e-06	1.19162e-05	165	159	186	210	138.75	129.04	231.78	246.23
SNX3	547.548	0.761586	0.112703	6.75744	1.40455e-11	5.31159e-11	471	513	527	615	396.06	416.33	656.7	721.1
SNX30	302.468	1.38604	0.150706	9.19636	3.70272e-20	2.01122e-19	185	220	365	359	155.57	178.55	454.83	420.93
SNX31	2.79494	2.03489	1.27951	1.55083	0.120943	0.18014	1	1	2	6	0.84	0.81	2.49	7.04
SNX32	92.7646	3.62052	0.33641	10.7069	9.45031e-27	6.2202e-26	11	22	133	152	9.25	17.85	165.73	178.22
SNX33	197.545	-1.03643	0.182638	-5.67391	1.39571e-08	4.41531e-08	303	341	105	109	254.79	276.74	130.84	127.8
SNX4	81.1485	-0.698045	0.278777	-2.50351	0.012297	0.0221992	130	113	54	48	109.32	91.71	67.29	56.28
SNX5	231.095	-1.51389	0.175047	-8.64605	5.3311e-18	2.66864e-17	394	436	96	102	331.31	353.84	119.63	119.6
SNX6	145.662	-0.830755	0.210375	-3.94839	7.8679e-05	0.00018472	214	238	91	82	179.95	193.15	113.4	96.15
SNX7	32.6205	-1.09763	0.434833	-2.5217	0.0116791	0.0211742	56	52	18	16	47.09	42.2	22.43	18.76
SNX8	184.233	-0.676978	0.189953	-3.56365	0.000365727	0.000804354	254	296	103	132	213.59	240.22	128.35	154.77
SNX9	327.335	-0.597344	0.141962	-4.20762	2.58079e-05	6.32707e-05	490	464	209	222	412.04	376.57	260.44	260.3
SOAT1	108.021	-2.73832	0.290524	-9.39892	5.51256e-21	3.07507e-20	220	236	22	24	185	191.53	27.41	28.14
SOAT2	30.9137	-5.14834	0.873938	-5.19287	2.07072e-07	6.0487e-07	66	81	1	1	55.5	65.74	1.25	1.17
SOBP	340.679	2.70858	0.155835	17.3728	1.32709e-67	1.97218e-66	113	105	470	509	95.02	85.21	585.67	596.81
SOCS1	44.3429	-1.70395	0.392223	-4.336	1.45096e-05	3.63638e-05	80	85	17	17	67.27	68.98	21.18	19.93
SOCS2	105.327	-3.47364	0.340797	-10.1281	4.14671e-24	2.55519e-23	220	249	19	9	185	202.08	23.68	10.55
SOCS3	233.254	0.211333	0.174388	1.21186	0.225567	0.312507	250	274	172	244	210.22	222.37	214.33	286.09
SOCS4	86.861	-0.754843	0.271216	-2.78263	0.00539196	0.0102864	118	147	47	60	99.23	119.3	58.57	70.35
SOCS5	168.488	1.17472	0.191771	6.1252	9.05714e-10	3.09977e-09	123	127	186	201	103.43	103.07	231.78	235.68
SOCS6	99.0145	0.139268	0.244872	0.568743	0.569531	0.679284	118	110	80	92	99.23	89.27	99.69	107.87
SOCS7	120.323	2.05579	0.245943	8.35411	6.59296e-17	3.15421e-16	64	48	165	156	53.82	38.96	205.61	182.91
SOD1	1286.6	0.486988	0.0775447	6.2801	3.38357e-10	1.18575e-09	1253	1342	1190	1297	1053.64	1089.13	1482.86	1520.75
SOD2	586.573	0.863091	0.108564	7.95004	1.86451e-15	8.38655e-15	496	511	632	620	417.08	414.71	787.54	726.96
SOD3	185.164	-0.264002	0.183682	-1.43725	0.150648	0.219403	247	242	144	134	207.7	196.4	179.44	157.12
SOHLH1	69.6103	4.33904	0.439518	9.72575	2.34176e-22	1.36515e-21	10	5	109	111	8.41	4.06	135.83	130.15
SOHLH2	6.87295	-1.67207	0.917176	-1.80205	0.0715381	0.112027	13	13	2	3	10.93	10.55	2.49	3.52
SOLH	895.878	-0.65624	0.0950812	-6.90179	5.13498e-12	1.98734e-11	1367	1286	538	614	1149.51	1043.68	670.4	719.92
SON	1429.05	-0.356488	0.080564	-4.42489	9.64918e-06	2.46206e-05	1874	2014	943	1135	1575.84	1634.5	1175.07	1330.81
SORBS1	541.982	3.4302	0.138138	24.8142	6.29337e-136	2.01536e-134	106	116	791	852	89.14	94.14	985.67	998.98
SORBS2	211.614	3.29294	0.212637	15.4621	6.25043e-54	7.4217e-53	51	43	296	341	42.89	34.9	368.85	399.83
SORBS3	743.514	0.489464	0.0984485	4.97178	6.63405e-07	1.86759e-06	742	755	729	707	623.95	612.73	908.41	828.97
SORCS1	97.007	1.17101	0.250963	4.66544	3.07951e-06	8.21461e-06	72	72	103	120	60.54	58.43	128.35	140.7
SORCS2	250.195	3.94611	0.220287	17.8655	2.19083e-71	3.44698e-70	34	39	353	427	28.59	31.65	439.87	500.66
SORCS3	55.2343	6.47621	0.831099	6.64503	3.03159e-11	1.12741e-10	1	1	80	102	0.84	0.81	99.69	119.6
SORL1	1177.72	2.31111	0.0883565	26.1545	8.75013e-151	3.28294e-149	458	498	1523	1726	385.13	404.16	1897.81	2023.76
SORT1	1689.66	1.58431	0.0724797	21.8582	6.48967e-106	1.53923e-104	994	1052	1995	2203	835.85	853.77	2485.97	2583.05
SOS1	229.298	-0.443628	0.167033	-2.65586	0.00791073	0.0147368	311	329	167	154	261.52	267.01	208.1	180.57
SOS2	129.653	0.424592	0.214586	1.97867	0.0478536	0.0777212	126	142	122	124	105.95	115.24	152.02	145.39
SOST	3.18034	0.88642	1.1665	0.75885	0.447942	0.556185	3	2	5	2	2.52	1.62	6.23	2.35
SOSTDC1	24.1362	2.68121	0.556249	4.78782	1.68599e-06	4.59665e-06	8	7	28	42	6.73	5.68	34.89	49.25
SOX1	27.1362	5.04277	0.795828	5.83167	5.48764e-09	1.78783e-08	2	1	39	49	1.68	0.81	48.6	57.45
SOX10	1097.59	0.393742	0.0830013	4.74381	2.09737e-06	5.67108e-06	1140	1157	972	1093	958.62	938.99	1211.21	1281.56
SOX11	82.6101	-2.28737	0.310927	-7.34061	2.12625e-13	8.7906e-13	163	170	20	26	137.07	137.97	24.92	30.49
SOX12	735.532	-1.40159	0.102134	-13.722	7.49958e-43	7.30825e-42	1284	1300	328	340	1079.71	1055.04	408.72	398.66
SOX13	276.396	-1.09156	0.156003	-6.99623	2.62935e-12	1.03295e-11	435	477	140	152	365.79	387.12	174.45	178.22
SOX14	1.62243	1.15082	1.41998	0.804406	0.421163	0.530343	1	1	2	2	0.84	0.81	2.49	2.35
SOX15	61.0534	3.38112	0.400364	8.39467	4.6722e-17	2.2517e-16	13	12	106	78	10.93	9.74	132.09	91.46
SOX17	14.9715	3.05497	0.724082	4.14608	3.38211e-05	8.2007e-05	4	3	18	27	3.36	2.43	22.43	31.66
SOX18	92.4363	0.928076	0.256298	3.62085	0.000293637	0.000651682	69	85	96	105	58.02	68.98	119.63	123.11
SOX2	333.655	0.557752	0.138348	4.03153	5.54152e-05	0.00013211	335	318	317	341	281.7	258.08	395.01	399.83
SOX21	67.2772	0.580828	0.306917	1.89246	0.0584291	0.0933276	68	62	77	56	57.18	50.32	95.95	65.66
SOX2OT	338.798	6.49497	0.359113	17.671	7.01194e-70	1.07479e-68	11	6	506	606	9.25	4.87	630.53	710.54
SOX3	21.9776	-1.55489	0.541762	-2.86115	0.00422106	0.00817315	39	41	10	8	32.79	33.27	12.46	9.38
SOX30	1.43822	-0.333532	1.45443	-0.228866	0.818973	0.877272	3	1	1	1	2.52	0.81	1.25	1.17
SOX4	766.689	-3.407	0.129751	-26.2372	1.00021e-151	3.79759e-150	1619	1777	103	115	1361.41	1442.16	128.35	134.84
SOX5	46.1553	-0.36218	0.360127	-1.00558	0.314618	0.416093	62	64	27	40	52.14	51.94	33.64	46.9
SOX6	46.8886	0.728403	0.354268	2.05599	0.0397837	0.0656003	47	38	47	50	39.52	30.84	58.57	58.63
SOX7	26.0702	2.18372	0.509001	4.27657	1.89795e-05	4.69845e-05	13	9	38	33	10.93	7.3	47.35	38.69
SOX8	592.555	3.67037	0.138698	26.4411	4.61903e-154	1.80417e-152	106	102	906	912	89.14	82.78	1128.97	1069.33
SOX9	483.288	0.745486	0.119902	6.21743	5.05357e-10	1.75354e-09	441	433	458	546	370.84	351.41	570.71	640.19
SP1	431.353	-1.11845	0.126731	-8.82472	1.09735e-18	5.65075e-18	695	736	218	232	584.42	597.31	271.65	272.02
SP100	52.2098	-1.80117	0.367084	-4.89759	9.70197e-07	2.69654e-06	100	97	20	18	84.09	78.72	24.92	21.11
SP110	31.3082	-1.27711	0.450188	-2.83274	0.00461514	0.00887925	52	56	12	18	43.73	45.45	14.95	21.11
SP140	5.51735	-0.932824	0.957968	-0.969694	0.332199	0.435409	7	11	3	3	5.89	8.93	3.74	3.52
SP140L	33.3827	-2.49799	0.495316	-5.00842	5.48785e-07	1.55643e-06	72	66	9	7	60.54	53.56	11.21	8.21
SP2	224.988	0.0142273	0.164859	0.0863003	0.931228	0.96533	266	276	187	187	223.68	223.99	233.02	219.26
SP3	240.541	-0.799525	0.170691	-4.6837	2.81743e-06	7.53984e-06	397	342	146	144	333.84	277.56	181.93	168.84
SP4	62.8815	0.753098	0.305791	2.46269	0.0137899	0.0246556	59	54	61	70	49.61	43.82	76.01	82.08
SP5	134.024	-4.50053	0.377146	-11.7645	5.9484e-32	4.50081e-31	325	297	9	9	273.29	241.04	11.21	10.55
SP6	36.014	-2.0254	0.450435	-4.48036	7.45175e-06	1.92356e-05	63	78	11	12	52.98	63.3	13.71	14.07
SP7	4.31578	2.73184	1.1609	2.25227	0.024305	0.0415502	1	1	5	8	0.84	0.81	6.23	9.38
SP8	22.3653	-1.80738	0.549066	-3.27736	0.00104782	0.00218765	41	44	7	9	34.48	35.71	8.72	10.55
SP9	13.4306	2.17819	0.699822	3.09353	0.00197793	0.003989	8	3	16	21	6.73	2.43	19.94	24.62
SPA17	11.7394	-1.83768	0.744138	-2.4485	0.0143453	0.0255551	26	19	4	4	21.86	15.42	4.98	4.69
SPACA3	1.22799	-0.0291068	1.49356	-0.0194901	0.98445	0.990472	2	1	1	1	1.68	0.81	1.25	1.17
SPACA4	1.63378	-0.57583	1.41154	-0.405911	0.684808	0.76843	2	3	1	1	1.68	2.43	1.25	1.17
SPAG1	29.67	-0.124186	0.435822	-0.284934	0.775695	0.846161	37	38	22	25	31.11	30.84	27.41	29.31
SPAG16	72.5667	1.28461	0.30042	4.27505	1.91091e-05	4.72929e-05	40	62	79	92	33.64	50.32	98.44	107.87
SPAG17	2.35109	-0.5301	1.28685	-0.410675	0.681311	0.767304	2	5	2	1	1.68	4.06	2.49	1.17
SPAG4	69.3785	-3.0575	0.379279	-8.01086	1.13905e-15	5.17483e-15	146	155	11	13	122.77	125.79	13.71	15.24
SPAG5	337.795	-3.22977	0.182511	-17.6693	7.23051e-70	1.1074e-68	731	748	54	53	614.7	607.05	67.29	62.14
SPAG6	5.25035	3.03797	1.11421	2.58601	0.0097094	0.0178501	1	1	8	8	0.84	0.81	9.97	9.38
SPAG7	220.758	0.243642	0.170361	1.43016	0.152672	0.221977	226	264	180	217	190.04	214.25	224.3	254.44
SPAG8	16.7247	3.04261	0.684472	4.37725	1.20184e-05	3.03847e-05	3	5	23	27	2.52	4.06	28.66	31.66
SPAG9	731.335	1.02356	0.0977252	10.4737	1.14043e-25	7.33627e-25	581	586	791	832	488.56	475.58	985.67	975.53
SPANXC	1.22066	-0.0210806	1.49456	-0.0141017	0.988749	0.990472	1	2	1	1	0.84	1.62	1.25	1.17
SPANXE	2.05423	-0.981488	1.34675	-0.720861	0.470995	0.579813	4	3	1	1	3.36	2.43	1.25	1.17
SPARC	3104.53	-0.548191	0.0620418	-8.83581	9.93716e-19	5.13156e-18	4216	4719	2009	2166	3545.22	3829.79	2503.42	2539.67
SPARCL1	2602.86	9.87974	0.393116	23.8695	6.35027e-126	1.83579e-124	5	7	4177	4432	4.2	5.68	5204.97	5196.59
SPAST	81.9655	0.673128	0.276324	2.43597	0.0148521	0.0263739	63	90	82	85	52.98	73.04	102.18	99.66
SPATA1	2.56491	-0.719061	1.265	-0.565535	0.57171	0.680994	6	2	1	2	5.05	1.62	1.25	2.35
SPATA12	2.53558	-0.70332	1.26663	-0.55238	0.580688	0.684023	2	6	1	2	1.68	4.87	1.25	2.35
SPATA13	261.227	0.877315	0.162636	5.39424	6.88152e-08	2.08473e-07	241	204	257	304	202.66	165.56	320.25	356.44
SPATA17	3.26396	-0.62157	1.20857	-0.512837	0.608066	0.699947	1	9	3	1	0.84	7.3	3.74	1.17
SPATA18	12.6626	-1.08838	0.68611	-1.58241	0.113556	0.170205	25	17	8	5	21.02	13.8	9.97	5.86
SPATA2	388.805	1.6645	0.137568	12.0984	1.07733e-33	8.50327e-33	222	229	441	540	186.68	185.85	549.53	633.16
SPATA20	547.099	0.3526	0.110286	3.19716	0.0013879	0.00285258	554	610	492	524	465.86	495.06	613.08	614.4
SPATA21	3.82407	0.636949	1.08763	0.585289	0.558353	0.669968	3	4	2	6	2.52	3.25	2.49	7.04
SPATA24	7.39971	-0.307177	0.858622	-0.357512	0.720709	0.801012	11	9	2	9	9.25	7.3	2.49	10.55
SPATA2L	138.467	0.101737	0.215328	0.472475	0.636588	0.727409	146	178	103	135	122.77	144.46	128.35	158.29
SPATA4	2.52021	1.8741	1.2974	1.4136	0.157479	0.227592	1	1	3	4	0.84	0.81	3.74	4.69
SPATA5	40.1749	-0.764788	0.388597	-1.96723	0.0491564	0.0796739	54	69	25	24	45.41	56	31.15	28.14
SPATA5L1	75.9522	-0.639007	0.283692	-2.25209	0.0243164	0.0415622	117	107	50	48	98.38	86.84	62.31	56.28
SPATA6	24.9491	1.21179	0.48482	2.49803	0.0124887	0.0225068	15	21	29	29	12.61	17.04	36.14	34
SPATA7	38.1733	1.44688	0.400999	3.6059	0.000311078	0.000688621	27	22	42	51	22.7	17.85	52.34	59.8
SPATA9	1.63378	-0.57583	1.41154	-0.405911	0.684808	0.76843	2	3	1	1	1.68	2.43	1.25	1.17
SPATC1	10.4744	0.579305	0.7197	0.8049	0.420878	0.530343	13	7	9	12	10.93	5.68	11.21	14.07
SPATS1	1.85134	-0.795885	1.37967	-0.572378	0.567066	0.67754	4	2	1	1	3.36	1.62	1.25	1.17
SPATS2	185.923	-0.575723	0.182645	-3.15195	0.00162182	0.00331332	269	270	119	128	226.2	219.12	148.29	150.08
SPATS2L	341.122	-0.337959	0.138383	-2.44217	0.0145993	0.0259734	472	450	235	264	396.9	365.21	292.83	309.54
SPC24	56.9151	-4.97676	0.637439	-7.39115	1.45566e-13	6.06296e-13	139	129	3	2	116.88	104.69	3.74	2.35
SPC25	22.7394	-4.70963	0.899482	-4.67637	2.91993e-06	7.80327e-06	58	49	1	1	48.77	39.77	1.25	1.17
SPCS1	318.58	-0.835571	0.146052	-5.72071	1.0608e-08	3.38339e-08	469	521	173	206	394.38	422.83	215.58	241.54
SPCS2	91.4205	0.0969663	0.260008	0.372937	0.709195	0.790618	107	107	65	92	89.98	86.84	81	107.87
SPCS3	289.8	-0.527379	0.147994	-3.5634	0.000366079	0.000805036	404	425	187	206	339.72	344.92	233.02	241.54
SPDEF	45.6343	-1.98145	0.398245	-4.96205	6.97524e-07	1.96094e-06	89	88	15	15	74.84	71.42	18.69	17.59
SPDYA	1.91555	1.42656	1.37433	1.0253	0.305223	0.404962	1	1	2	3	0.84	0.81	2.49	3.52
SPDYC	6.83073	-2.92504	1.06575	-2.59015	0.00959331	0.0176646	19	11	1	1	15.98	8.93	1.25	1.17
SPDYE1	2.86911	-0.382401	1.19571	-0.319303	0.749497	0.825914	5	3	2	2	4.2	2.43	2.49	2.35
SPDYE3	9.22577	0.905525	0.789179	1.14689	0.251427	0.343543	11	4	13	7	9.25	3.25	16.2	8.21
SPDYE4	1.22066	-0.0210806	1.49456	-0.0141017	0.988749	0.990472	1	2	1	1	0.84	1.62	1.25	1.17
SPDYE5	1.3109	0.797366	1.47986	0.537134	0.591175	0.684023	1	1	1	2	0.84	0.81	1.25	2.35
SPDYE6	1.43089	-0.328792	1.44811	-0.226546	0.820777	0.877272	2	2	1	1	1.68	1.62	1.25	1.17
SPDYE7P	1.43089	-0.328792	1.44811	-0.226546	0.820777	0.877272	2	2	1	1	1.68	1.62	1.25	1.17
SPEF1	35.9011	3.22547	0.49018	6.52279	6.90121e-11	2.51484e-10	8	8	51	57	6.73	6.49	63.55	66.83
SPEF2	9.40823	1.3824	0.786257	1.75436	0.0793681	0.123099	9	3	9	14	7.57	2.43	11.21	16.42
SPEG	594.804	1.99804	0.113669	17.5758	3.77539e-69	5.73148e-68	286	290	738	839	240.5	235.35	919.62	983.74
SPEM1	1.22799	-0.0291068	1.49356	-0.0194901	0.98445	0.990472	2	1	1	1	1.68	0.81	1.25	1.17
SPEN	1158.37	0.137421	0.0810924	1.69462	0.090147	0.138132	1331	1340	951	1059	1119.23	1087.5	1185.04	1241.69
SPERT	1.64844	-0.582497	1.42157	-0.407861	0.683376	0.768363	4	1	1	1	3.36	0.81	1.25	1.17
SPESP1	5.02464	-0.405354	0.974691	-0.415447	0.677815	0.764733	8	6	4	3	6.73	4.87	4.98	3.52
SPG11	248.231	-0.215421	0.162383	-1.32661	0.184639	0.262183	326	320	168	213	274.13	259.7	209.35	249.75
SPG20	225.379	0.943304	0.168701	5.59141	2.25236e-08	7.02367e-08	188	185	223	269	158.09	150.14	277.88	315.41
SPG21	311.683	-1.11341	0.147239	-7.56108	3.99721e-14	1.70253e-13	505	528	154	172	424.65	428.51	191.9	201.67
SPG7	741.077	0.131803	0.0964955	1.3659	0.17197	0.246104	858	854	617	666	721.49	693.08	768.85	780.9
SPHAR	8.53427	1.92095	0.831387	2.29514	0.0217248	0.0374694	3	5	8	15	2.52	4.06	9.97	17.59
SPHK1	238.558	-3.02002	0.212837	-14.1653	1.50303e-45	1.54211e-44	463	568	42	44	389.34	460.97	52.34	51.59
SPHK2	377.99	1.81552	0.137952	13.159	1.51141e-39	1.37363e-38	207	197	489	485	174.07	159.88	609.34	568.67
SPHKAP	280.937	8.34641	0.687229	10.4581	1.34597e-25	8.62633e-25	1	2	451	477	0.84	1.62	561.99	559.29
SPI1	63.2427	1.02654	0.326762	3.14119	0.00168263	0.0034298	58	42	81	59	48.77	34.09	100.93	69.18
SPIB	3.30824	-1.776	1.22767	-1.40817	0.15908	0.229523	9	4	1	1	7.57	3.25	1.25	1.17
SPIN1	605.139	0.926877	0.106202	8.72744	2.60508e-18	1.32038e-17	489	521	623	691	411.2	422.83	776.32	810.21
SPIN2A	2.19029	1.63508	1.35333	1.18875	0.234538	0.323125	1	1	1	5	0.84	0.81	1.25	5.86
SPIN2B	22.4166	0.817601	0.517895	1.5784	0.114474	0.171391	19	20	16	32	15.98	16.23	19.94	37.52
SPIN3	111.334	1.31514	0.241128	5.45324	4.94604e-08	1.51211e-07	80	74	115	149	67.27	60.06	143.3	174.7
SPIN4	55.832	-2.64198	0.400303	-6.56802	5.09901e-11	1.87536e-10	120	114	8	17	100.91	92.52	9.97	19.93
SPINK1	1.93424	-0.156439	1.34385	-0.116312	0.907405	0.947035	3	2	1	2	2.52	1.62	1.25	2.35
SPINK13	1.22799	-0.0291068	1.49356	-0.0194901	0.98445	0.990472	2	1	1	1	1.68	0.81	1.25	1.17
SPINK2	1.22066	-0.0210806	1.49456	-0.0141017	0.988749	0.990472	1	2	1	1	0.84	1.62	1.25	1.17
SPINK4	1.22066	-0.0210806	1.49456	-0.0141017	0.988749	0.990472	1	2	1	1	0.84	1.62	1.25	1.17
SPINK5	8.03342	-3.18057	1.03005	-2.8902	0.00384997	0.00749197	17	19	1	1	14.3	15.42	1.25	1.17
SPINK6	2.22708	1.6719	1.33119	1.23463	0.216967	0.301802	1	1	3	3	0.84	0.81	3.74	3.52
SPINT1	97.0344	-1.48789	0.26345	-5.64407	1.66073e-08	5.23192e-08	171	176	41	43	143.79	142.84	51.09	50.42
SPINT2	583.455	0.292014	0.106397	2.74458	0.00605877	0.0114791	625	645	522	541	525.56	523.46	650.47	634.33
SPIRE1	406.205	1.69794	0.132171	12.8453	9.13449e-38	7.90879e-37	216	247	508	520	181.63	200.46	633.02	609.71
SPIRE2	245.934	0.289207	0.157545	1.83572	0.0663996	0.104765	260	276	215	233	218.63	223.99	267.91	273.2
SPN	119.05	-3.96659	0.350858	-11.199	4.12296e-29	2.88334e-28	269	274	9	14	226.2	222.37	11.21	16.42
SPNS1	428.843	-1.17098	0.134836	-8.68374	3.82968e-18	1.92771e-17	744	694	192	245	625.63	563.23	239.25	287.27
SPNS2	333.403	4.77585	0.226625	20.9744	1.12313e-97	2.43328e-96	25	31	510	556	21.02	25.16	635.51	651.92
SPNS3	18.1932	-1.63551	0.630332	-2.58439	0.00975524	0.0179254	40	27	11	3	33.64	21.91	13.71	3.52
SPOCD1	26.1568	-2.07909	0.528038	-3.9166	8.9805e-05	0.000209464	55	48	9	7	46.25	38.96	11.21	8.21
SPOCK1	1627.11	3.24437	0.0851059	38.1148	0	0	379	372	2303	2574	318.7	301.9	2869.77	3018.06
SPOCK2	4506.54	6.10142	0.175511	34.7362	2.23631e-264	1.8576e-262	131	179	6948	7772	110.16	145.27	8657.92	9112.8
SPOCK3	210.452	6.97719	0.519525	12.6624	9.55303e-37	8.05844e-36	3	4	351	340	2.52	3.25	437.38	398.66
SPON1	169.711	3.23701	0.232549	13.8941	6.87889e-44	6.81867e-43	39	39	239	270	32.79	31.65	297.82	316.58
SPON2	133.673	0.277588	0.216376	1.2829	0.199526	0.280724	130	163	111	132	109.32	132.29	138.32	154.77
SPOP	288.759	0.66143	0.1541	4.29219	1.76921e-05	4.39691e-05	285	256	263	324	239.66	207.76	327.72	379.9
SPOPL	85.9948	0.519346	0.260936	1.99032	0.0465553	0.0757678	82	89	79	89	68.95	72.23	98.44	104.35
SPP1	1178.25	1.05989	0.0824926	12.8482	8.80264e-38	7.63537e-37	874	976	1294	1342	734.94	792.09	1612.46	1573.52
SPPL2A	49.6342	-1.34645	0.360578	-3.73033	0.00019123	0.000432787	88	85	22	24	74	68.98	27.41	28.14
SPPL2B	557.052	0.109335	0.110689	0.987769	0.323266	0.426315	650	647	484	472	546.58	525.08	603.11	553.43
SPPL3	318.091	0.774135	0.140606	5.50566	3.67788e-08	1.13315e-07	282	286	318	347	237.13	232.11	396.26	406.86
SPR	148.13	-1.6482	0.220046	-7.4863	7.08398e-14	2.9885e-13	279	265	61	57	234.61	215.07	76.01	66.83
SPRED1	195.602	0.722628	0.178932	4.03851	5.37924e-05	0.000128386	183	174	185	219	153.88	141.21	230.53	256.78
SPRED2	332.503	0.0498992	0.137179	0.363754	0.716042	0.797036	395	396	270	290	332.15	321.38	336.45	340.03
